27.28,8.19,29.14,31.93,26.07,29.55,13.7,4.74,22.64,26.35,26.25,16.42,8.95,17.71,24.29,11.44,8.17,16.84,38.74,14.34,26.34,9.9,25.65,0.0,12.42,7.74,30.06,29.49,23.21,28.15,17.8,10.88,8.08,32.48,18.76,24.12,33.64,20.52,20.33,1.41,31.94,25.7,32.45,11.77,19.08,7.18,11.6,18.78
22.8,5.76,24.66,31.94,21.58,25.06,14.6,10.2,18.16,21.86,21.77,5.75,7.85,5.27,19.8,1.63,4.05,3.83,39.93,5.46,27.54,2.38,26.85,13.5,0.0,13.12,30.07,29.5,24.41,23.66,4.18,4.01,5.95,32.5,19.96,25.32,29.2,18.48,19.69,13.98,28.88,15.04,32.46,0.73,8.42,9.59,4.72,2.7
34.0,4.22,35.86,42.59,32.79,36.27,5.59,3.32,29.36,33.07,32.97,12.66,4.75,13.95,31.01,11.82,16.06,13.09,49.4,18.04,37.0,14.95,36.31,7.74,13.32,0.0,40.72,40.14,33.87,34.87,16.18,17.55,9.95,43.14,29.42,34.78,40.4,29.08,30.89,8.51,40.08,21.95,43.11,12.67,15.33,1.56,17.92,13.9
8.28,33.06,5.51,1.72,14.06,15.8,41.91,33.34,8.73,8.58,9.4,29.44,35.16,29.35,11.67,29.79,26.52,27.91,14.64,19.83,3.46,28.25,4.11,29.89,30.77,40.42,0.0,1.17,21.47,6.53,24.05,28.48,26.43,2.66,17.02,6.45,4.22,7.01,7.7,30.36,1.89,29.41,2.43,30.12,32.1,35.41,19.94,25.83
5.69,32.21,3.75,3.05,13.21,14.95,41.06,32.49,7.87,6.22,8.55,28.59,34.31,28.5,10.82,28.94,25.67,27.06,15.58,18.98,2.68,27.4,3.33,29.04,29.92,39.57,1.18,0.0,20.62,5.31,23.2,27.63,25.58,3.6,16.17,5.6,5.24,6.16,6.84,29.51,2.56,28.56,3.57,29.27,31.25,34.56,19.09,24.98
20.09,21.16,18.97,23.44,25.87,27.61,30.0,21.44,20.62,20.62,21.21,22.86,23.25,24.15,23.48,17.89,14.61,23.29,30.22,20.79,17.85,16.35,17.16,17.98,18.87,28.51,21.57,20.99,0.0,20.55,24.25,16.57,14.53,23.99,8.71,15.63,25.63,17.54,18.49,18.45,23.45,32.15,23.96,18.22,25.53,23.51,18.05,24.1
2.94,30.18,2.32,6.48,6.77,8.28,35.92,31.31,6.48,3.32,2.11,25.4,29.17,25.31,4.38,28.79,25.51,23.87,22.39,19.68,7.01,27.25,7.97,27.86,23.41,34.43,7.98,5.21,20.46,0.0,20.01,21.36,25.43,10.4,16.01,5.44,6.2,6.21,6.68,28.33,5.81,26.22,7.46,24.12,28.06,35.9,19.79,21.79
19.6,11.09,21.46,28.74,18.38,21.86,16.83,18.56,14.96,18.66,18.57,6.3,10.08,6.22,16.6,5.87,6.25,4.77,41.28,2.44,27.54,5.08,26.86,17.76,4.32,15.34,26.87,26.3,28.81,20.46,0.0,3.97,12.19,29.3,24.36,24.34,26.0,15.45,16.49,18.23,25.68,9.76,29.27,5.02,8.97,16.8,3.19,2.3
20.77,9.29,22.63,29.92,19.56,23.04,19.47,14.37,16.13,19.84,19.74,8.94,12.72,8.85,17.78,5.16,2.37,7.41,37.14,2.37,24.75,2.7,24.06,10.91,3.97,17.98,28.05,27.48,21.62,21.64,3.97,0.0,4.42,30.47,17.17,22.52,27.17,14.02,13.83,11.38,26.85,18.22,30.44,4.49,11.61,12.73,1.59,4.72
23.93,7.68,24.1,28.56,22.71,26.19,16.53,8.73,19.29,23.0,22.9,9.39,9.78,10.67,20.94,4.41,1.93,9.81,35.37,10.98,22.98,2.81,22.29,6.06,5.39,15.04,26.69,26.12,19.85,24.79,7.84,4.42,0.0,29.12,15.4,20.75,30.27,17.17,16.98,6.53,28.58,18.67,29.09,4.74,12.05,9.39,8.25,10.63
9.34,34.22,7.67,1.52,16.14,17.88,43.06,34.5,10.81,10.66,11.48,31.52,36.31,31.43,13.75,30.95,27.67,29.99,12.62,21.91,5.54,29.41,6.19,31.04,31.93,41.57,2.48,3.8,23.55,9.56,26.13,29.63,27.59,0.0,15.92,8.53,2.73,9.09,9.78,31.51,2.44,31.5,0.66,31.28,34.18,36.57,22.02,27.91
15.75,23.21,14.64,17.34,21.53,23.27,32.06,23.49,16.28,16.28,16.87,24.92,25.31,26.2,19.14,19.94,16.66,25.34,23.69,22.84,13.52,18.4,12.82,20.03,20.92,30.57,17.23,16.66,7.51,16.21,26.3,18.62,16.58,15.82,0.0,11.29,18.6,13.21,14.15,20.51,18.75,34.2,16.49,20.27,27.58,25.56,20.11,26.15
5.13,27.14,4.02,7.3,10.91,12.66,35.98,27.42,4.95,5.67,6.25,28.84,29.23,21.34,8.52,23.87,20.59,19.9,19.83,13.9,3.96,22.33,2.76,23.96,24.85,34.49,5.43,4.85,15.54,5.59,17.36,15.57,20.5,7.85,11.09,0.0,9.49,2.58,3.29,24.43,7.31,25.64,7.82,24.19,31.51,29.48,14.0,18.34
7.58,37.05,5.72,2.38,12.65,14.62,45.89,37.33,12.52,9.34,7.99,31.28,39.14,31.2,10.26,33.78,30.5,29.75,15.41,25.57,7.25,32.24,7.91,33.87,29.3,44.4,4.1,4.77,25.43,6.02,25.9,27.24,30.42,2.74,18.75,10.24,0.0,10.81,11.49,34.34,2.53,32.1,2.13,34.11,33.95,39.4,25.68,27.67
4.23,23.68,4.96,8.69,11.86,13.6,30.36,23.93,3.27,5.02,7.2,19.83,23.61,19.75,8.29,20.41,15.6,18.3,21.15,12.3,5.92,16.58,4.72,20.47,17.57,28.87,6.82,6.24,17.63,6.53,15.76,13.98,17.05,9.24,13.18,2.37,10.88,0.0,1.4,20.94,8.7,23.96,9.21,18.27,22.5,26.0,12.41,16.74
4.29,26.78,5.87,9.19,7.55,9.33,32.53,23.91,2.17,4.01,5.28,22.0,25.78,21.92,7.18,20.39,15.58,20.47,21.73,12.28,7.99,16.56,6.04,20.45,20.02,31.04,7.32,6.75,18.54,7.44,16.62,13.96,17.03,9.75,14.09,3.28,11.38,1.36,0.0,20.93,9.21,22.86,9.72,20.72,26.25,25.98,12.39,18.39
28.05,8.97,29.92,32.7,26.84,30.32,14.47,5.51,23.42,27.12,27.03,17.19,9.72,18.48,25.06,12.22,8.94,17.62,39.51,15.11,27.12,10.68,26.43,1.41,13.2,8.52,30.83,30.26,23.99,28.92,18.57,11.66,8.86,33.26,19.54,24.89,34.41,21.3,21.1,0.0,32.72,26.48,33.22,12.55,19.86,7.95,12.38,19.55
6.94,34.6,4.95,0.74,12.02,13.76,43.44,34.88,10.26,8.7,7.35,30.64,36.69,30.56,9.62,31.33,28.05,29.11,15.07,24.93,4.99,29.79,5.65,31.42,28.66,41.96,1.89,2.56,23.0,5.91,25.26,30.01,27.97,2.44,18.55,7.98,2.53,8.55,9.23,31.9,0.0,31.46,2.38,31.66,33.31,36.95,25.04,27.03
25.18,17.59,27.04,34.33,23.96,22.44,23.34,25.06,20.54,24.25,24.15,10.19,16.59,9.28,22.19,15.1,19.35,9.21,46.86,12.99,33.12,18.24,32.45,26.25,15.06,21.85,32.46,31.88,37.15,26.05,9.78,12.99,18.69,34.88,32.7,29.92,31.58,23.57,22.5,26.72,31.26,0.0,34.85,15.48,10.5,23.31,12.87,9.29
9.92,34.88,8.25,0.96,16.72,18.46,43.72,35.16,11.38,11.24,12.06,32.1,36.97,32.01,14.33,31.61,28.33,30.57,13.28,22.49,6.12,30.07,6.77,31.7,32.59,42.24,2.43,3.1,24.13,7.56,26.71,30.29,28.25,0.66,16.59,9.11,2.13,9.67,10.35,32.18,2.38,32.07,0.0,31.94,34.76,37.23,22.6,28.49
23.5,5.11,25.36,32.48,22.29,25.77,13.95,9.55,18.86,22.57,22.47,4.93,7.2,5.16,20.51,0.98,4.45,3.72,39.28,6.17,26.89,2.78,26.2,12.85,0.73,12.46,30.61,30.03,23.76,24.37,4.88,4.71,5.3,33.03,19.31,24.67,29.9,19.16,20.39,13.33,32.49,16.1,33.0,0.0,9.48,8.94,5.42,3.4
27.35,11.06,29.21,36.5,26.14,26.31,16.81,18.53,24.4,26.42,26.32,2.76,10.06,2.82,24.36,10.4,14.65,4.25,47.98,11.39,35.59,13.54,34.89,21.55,8.53,15.32,34.63,34.06,32.45,28.22,9.53,11.94,13.99,37.05,28.01,33.36,33.75,22.43,26.37,22.02,33.43,10.46,37.02,11.25,0.0,16.78,11.27,6.25
32.71,5.17,34.57,37.36,31.5,34.98,5.12,2.2,28.07,31.78,31.68,14.13,6.21,15.41,29.72,8.44,11.28,14.55,44.17,19.51,31.77,10.14,31.08,7.18,9.61,1.56,35.49,34.92,28.64,33.58,17.64,12.76,9.39,37.91,24.19,29.55,39.07,25.95,25.76,7.95,37.37,23.41,37.88,8.96,16.79,0.0,19.38,15.36
19.2,12.94,21.07,28.35,17.99,21.47,18.69,15.08,14.57,18.27,18.18,8.16,11.94,8.07,16.21,6.59,3.55,6.63,38.19,1.4,17.38,4.3,16.19,11.62,4.99,17.2,26.48,25.91,22.67,20.07,3.19,1.59,8.2,28.91,18.22,14.12,25.61,12.46,12.26,12.1,25.29,17.44,28.87,5.69,10.82,18.66,0.0,5.07
21.05,9.54,22.92,30.2,19.84,23.32,15.28,12.87,16.42,20.12,20.03,3.39,8.53,3.45,18.06,4.3,6.17,2.18,42.74,5.42,28.99,4.99,28.32,18.76,2.7,13.79,28.33,27.76,25.86,21.92,2.31,4.71,7.4,30.76,21.42,25.8,27.46,16.46,17.95,19.24,27.14,9.28,30.72,3.4,6.12,15.26,5.3,0.0
