9.51,34.21,8.54,2.28,6.46,39.55,10.83,26.28,11.61,20.6,14.89,15.47,18.78,10.87,35.58,9.12,30.88,13.84,7.14,12.85,4.78,24.69,1.4,15.59,29.63,6.59,31.22,4.1,40.71,3.43,3.09,24.21,11.9,26.37,23.8,29.18,0.0,2.98,11.48,17.18,9.13,29.24,10.26,32.13,2.08,32.05,0.03,29.92,31.5,39.03,36.36,31.86,28.08
10.4,29.52,7.61,3.54,6.3,34.86,10.7,20.55,11.49,20.48,10.2,10.77,14.08,10.75,30.89,9.0,32.41,13.72,4.73,14.93,4.49,17.29,2.01,15.47,24.93,3.81,26.53,6.87,36.01,3.33,3.77,18.48,11.77,26.25,25.58,29.06,2.98,0.0,11.36,19.27,5.96,24.55,10.14,27.44,2.97,27.35,2.97,25.23,26.81,34.33,31.66,27.17,23.38
3.0,30.59,4.11,8.7,5.44,31.94,9.35,24.81,7.38,17.82,15.39,19.81,18.32,6.94,24.59,7.65,24.2,3.92,8.91,24.32,7.08,23.22,12.73,8.91,23.41,10.41,27.57,16.48,33.1,9.53,9.42,22.74,0.44,19.69,21.02,23.35,12.35,12.36,0.0,28.65,7.66,21.68,6.18,28.48,8.96,28.39,12.34,26.27,23.92,28.03,32.7,27.66,24.45
25.75,46.06,24.78,19.37,22.7,51.4,27.06,37.1,27.84,43.97,26.74,27.32,30.63,27.11,47.43,25.36,48.96,30.08,23.37,5.36,21.01,33.83,17.15,31.83,41.48,22.82,43.07,19.02,52.56,19.66,20.11,35.03,28.13,42.6,42.13,45.41,17.27,19.26,27.71,0.0,25.37,41.09,26.49,43.98,19.73,43.9,17.3,41.77,43.36,50.88,48.21,43.71,39.93
5.57,26.91,5.24,8.55,5.96,32.25,3.08,17.96,3.87,12.85,8.54,12.96,11.47,4.43,28.28,1.38,21.05,8.89,1.24,20.65,5.09,16.37,9.06,8.78,22.33,2.28,23.92,12.62,33.41,5.86,5.75,15.9,6.94,17.59,16.06,24.3,8.68,5.97,6.52,24.98,0.0,21.94,4.28,24.83,7.52,24.75,8.67,22.62,24.2,31.73,29.06,24.56,20.77
21.41,9.31,23.03,27.63,24.37,15.02,13.65,23.71,13.05,3.87,15.12,19.06,11.8,13.29,9.29,15.09,8.9,18.49,22.68,36.82,26.99,14.87,27.65,14.14,2.66,23.23,10.69,30.69,11.8,27.76,27.65,15.87,22.3,4.57,1.33,16.51,28.88,24.63,21.78,41.15,21.91,0.0,14.44,11.6,29.42,11.52,30.57,9.39,4.56,12.73,12.11,7.23,3.29
3.94,23.03,6.97,10.1,7.69,28.59,1.92,21.42,1.65,10.26,11.99,16.41,14.93,1.12,21.23,3.02,20.84,6.9,5.52,22.2,6.64,19.82,10.61,4.68,15.85,7.02,20.01,14.09,29.74,7.41,7.29,19.35,6.75,16.34,13.46,20.02,10.23,10.24,6.37,26.53,4.27,14.12,0.0,20.91,9.07,20.83,10.22,18.71,20.57,26.26,25.14,20.09,16.89
28.59,8.03,30.22,33.83,31.55,11.01,20.83,27.09,20.23,13.84,18.5,22.44,15.17,20.47,17.31,25.7,18.83,25.67,26.05,40.2,30.37,18.25,31.02,21.32,11.35,26.6,1.96,34.07,7.89,31.14,31.02,19.25,29.48,18.9,12.76,24.53,32.25,28.01,28.97,44.53,25.29,11.87,21.62,0.0,32.8,3.42,33.95,3.35,13.23,20.75,8.2,6.2,9.8
7.54,34.06,5.18,0.57,3.89,39.4,9.66,25.12,10.45,19.43,15.69,17.24,18.63,9.71,30.1,7.96,29.71,9.95,5.98,14.7,2.61,23.52,3.28,14.43,29.48,5.43,31.07,6.59,40.56,1.65,1.88,23.05,7.4,25.21,22.64,28.01,2.08,2.97,7.59,19.03,7.97,29.09,9.1,31.98,0.0,31.9,2.07,29.77,31.36,33.55,36.21,31.71,27.93
28.2,7.64,29.82,33.43,31.16,10.62,20.44,26.69,19.84,13.44,18.1,22.05,14.78,20.08,16.91,25.31,18.44,25.28,25.66,39.8,29.97,17.85,30.63,20.93,10.96,26.21,2.73,33.68,5.59,30.74,30.63,18.86,29.09,18.51,12.36,24.13,31.86,27.61,28.57,44.14,24.9,11.48,21.23,3.42,32.41,0.0,33.55,4.12,12.84,20.36,5.78,6.1,9.41
9.5,34.24,8.53,2.27,6.45,39.58,10.82,26.27,11.6,20.59,14.93,15.5,18.81,10.86,31.26,9.11,30.87,13.83,7.13,12.88,4.77,24.68,1.39,15.58,29.66,6.58,31.26,4.14,40.74,3.42,3.08,24.2,11.89,26.36,23.79,29.17,0.03,2.97,11.47,17.21,9.12,29.27,10.25,32.16,2.07,32.08,0.0,29.96,31.54,34.7,36.39,31.89,28.11
26.08,6.17,27.7,31.31,29.04,18.76,18.32,24.57,17.72,11.32,15.98,19.93,12.66,17.96,14.79,23.19,16.32,23.16,23.54,37.68,27.85,15.73,28.51,18.81,8.84,24.09,1.68,31.55,8.58,28.62,28.51,16.74,26.97,16.39,10.24,22.01,29.74,25.49,26.45,42.01,22.78,9.36,19.11,3.35,30.29,4.5,31.43,0.0,10.72,18.24,8.81,4.1,7.29
23.45,5.66,25.07,33.21,26.41,10.51,17.95,26.47,17.35,8.98,17.88,21.82,14.56,17.59,4.13,25.09,4.23,20.53,25.44,39.58,29.75,17.63,30.41,16.18,2.57,25.99,13.1,33.45,11.67,30.52,30.41,18.63,24.34,4.63,4.31,13.76,31.64,27.39,23.82,43.91,24.68,4.56,19.99,14.01,32.18,13.93,33.33,11.8,0.0,9.99,8.8,5.61,4.27
27.71,13.33,29.34,33.93,30.67,13.58,21.79,35.38,21.19,12.82,26.79,30.73,23.47,21.43,3.23,23.23,3.89,24.79,34.35,48.49,32.31,26.54,39.32,20.44,14.04,34.89,22.01,42.36,14.73,34.76,34.64,27.54,28.61,9.96,12.36,8.34,37.58,36.3,28.09,52.82,33.58,13.01,26.38,22.92,34.19,22.83,37.57,20.71,6.48,0.0,17.24,15.02,13.18
32.42,4.22,34.05,37.66,35.38,5.64,24.66,30.92,24.06,17.67,22.33,26.27,19.0,24.3,13.8,29.53,15.33,29.5,29.88,44.03,34.2,22.08,34.85,25.15,9.99,30.43,7.51,37.9,2.12,34.97,34.85,23.08,33.31,17.81,11.63,21.02,36.08,31.84,32.8,48.36,29.12,12.14,25.45,8.2,36.63,5.78,37.78,8.82,8.82,17.25,0.0,5.28,9.13
27.38,2.62,28.98,33.25,29.7,7.89,19.62,26.51,19.02,12.63,17.92,21.86,14.6,19.26,9.67,25.13,11.2,24.46,25.48,39.62,29.79,17.67,30.45,20.11,5.11,26.02,4.56,33.49,4.97,30.56,30.44,18.67,28.27,8.81,6.75,16.89,31.68,27.43,27.76,43.95,24.71,7.26,20.41,6.19,32.22,6.11,33.37,4.1,5.61,13.12,5.28,0.0,4.25
24.66,6.7,25.62,29.89,26.34,12.04,16.9,23.15,16.3,9.91,14.56,18.5,11.24,16.54,8.07,21.76,9.6,21.74,22.11,36.26,26.43,14.31,27.08,17.39,1.55,22.66,9.78,30.13,8.82,27.2,27.08,15.31,25.56,6.24,3.2,15.29,28.31,24.07,25.04,40.59,21.35,3.29,17.7,10.69,28.86,10.6,30.01,8.48,3.99,11.52,9.13,4.25,0.0
