22.6,7.98,23.79,27.31,25.2,18.01,11.84,16.64,21.5,10.47,9.66,11.74,19.79,5.44,1.03,33.88,0.0,2.89,20.67,8.15,5.62,15.05,25.34,25.21,18.63,10.41,18.24,19.44,2.47,26.12,13.75,19.54,28.8,15.57,15.61,8.22,27.17,8.34,19.48,28.05,22.32,21.72,12.91,37.12,5.95,2.3
23.71,6.19,27.3,30.81,26.32,16.23,15.35,20.15,22.62,8.55,7.89,6.61,20.91,2.6,2.74,37.39,3.59,0.0,24.17,11.82,2.26,13.28,28.85,28.72,22.14,14.07,21.74,17.09,3.6,29.63,17.26,23.04,32.3,16.35,16.39,11.89,30.68,12.01,22.98,31.55,25.83,25.22,11.14,40.63,5.27,1.75
6.05,27.68,4.73,5.94,15.36,37.71,9.4,14.46,8.6,30.17,29.37,31.44,11.26,25.14,21.85,18.25,20.82,24.22,0.0,25.87,26.39,34.75,3.93,3.67,17.02,28.12,2.41,5.71,22.17,6.47,12.14,2.71,8.89,4.49,6.09,25.94,5.81,26.06,3.92,6.68,3.95,4.65,32.61,21.49,25.65,22.65
27.95,7.66,29.82,32.68,30.56,13.04,17.21,22.01,26.86,17.05,16.25,18.33,25.15,12.03,8.73,39.25,7.7,11.1,26.04,0.0,13.27,7.97,30.71,30.58,24.0,2.84,23.61,24.8,6.73,31.49,19.12,24.9,34.17,20.93,20.97,3.63,32.54,0.76,24.85,33.42,27.69,27.09,19.5,42.49,5.7,9.53
22.68,5.6,24.55,31.9,25.29,15.14,17.91,22.71,21.59,5.17,6.8,5.2,19.88,1.28,4.52,39.95,7.09,2.16,26.74,14.22,0.0,12.19,29.94,29.81,24.71,16.48,24.31,19.53,6.42,32.42,19.82,25.61,29.23,18.1,19.54,14.29,28.9,14.41,19.01,32.64,24.9,22.06,8.05,43.2,6.34,3.53
32.8,3.94,34.66,41.46,35.41,6.37,26.0,30.8,31.71,11.43,5.56,12.7,30.0,11.05,14.68,48.04,15.18,14.28,34.82,7.85,12.3,0.0,39.5,39.37,32.79,8.01,32.39,29.65,9.52,40.28,27.91,33.69,39.35,27.61,29.66,9.95,39.02,6.05,33.63,42.2,35.02,35.87,13.87,51.28,5.73,13.1
8.16,32.12,5.74,1.5,16.02,42.15,13.84,17.76,9.26,28.85,33.81,29.18,11.92,29.58,26.29,14.36,25.26,28.66,4.17,30.31,27.22,39.2,0.0,1.12,21.47,32.57,6.5,6.97,26.61,2.58,16.58,6.0,4.64,7.1,7.77,30.38,1.83,30.5,7.72,2.8,4.96,5.91,31.73,17.6,30.09,27.09
5.86,31.92,3.68,1.74,13.56,41.95,13.64,18.7,6.8,28.65,33.6,28.98,9.46,29.38,26.09,15.22,25.05,28.46,3.67,30.11,27.02,38.99,0.95,0.0,21.26,32.36,6.02,6.77,26.41,3.44,16.38,5.79,4.87,6.9,7.57,30.18,2.06,30.3,7.52,3.66,3.49,5.71,31.52,18.47,29.89,26.89
20.21,25.46,20.11,23.63,28.07,35.5,9.5,6.38,21.31,27.96,27.15,29.23,23.97,22.93,19.64,30.18,18.6,22.0,16.99,23.66,24.18,32.54,21.66,21.53,0.0,25.91,14.56,19.1,19.95,24.15,8.51,15.86,26.58,17.21,18.8,23.73,23.49,23.85,15.8,24.37,18.65,18.04,30.4,33.42,23.44,20.44
30.36,10.07,32.22,35.08,32.97,12.32,19.62,24.42,29.27,19.46,18.66,20.73,27.56,14.43,11.14,41.66,10.11,13.51,28.44,2.88,15.68,8.07,33.12,32.99,26.41,0.0,26.01,27.21,9.13,33.9,21.53,27.31,36.57,23.34,23.38,6.09,34.95,3.26,27.25,35.82,30.1,29.49,21.91,44.9,8.11,11.94
7.41,25.08,7.32,8.31,15.27,35.11,6.8,11.86,8.51,27.57,26.77,28.84,11.17,22.54,19.25,20.62,18.22,21.62,2.41,23.27,23.79,32.15,6.35,6.02,14.42,25.52,0.0,6.3,19.57,8.83,9.54,2.67,11.26,4.57,6.0,23.34,8.18,23.46,3.37,9.05,5.85,5.24,30.01,23.86,23.05,20.05
2.72,26.36,5.38,8.66,9.09,32.41,10.84,15.9,4.43,21.05,24.06,21.38,6.89,20.61,20.53,20.96,19.5,19.69,5.57,24.52,19.42,29.45,6.7,6.56,18.46,26.78,5.63,0.0,20.85,9.18,13.58,3.22,11.61,1.9,0.85,24.59,8.52,24.71,3.28,9.4,3.91,1.51,25.51,24.21,24.02,21.33
24.22,5.75,25.42,28.93,26.83,17.18,13.47,18.27,23.13,9.65,8.84,10.92,21.42,4.62,2.04,35.51,2.5,3.42,22.29,6.61,5.87,9.52,26.97,26.84,20.26,8.87,19.86,21.07,0.0,27.75,15.38,21.16,30.42,17.2,17.24,6.68,28.8,6.8,21.1,29.67,23.95,23.34,12.09,38.75,3.82,1.85
9.38,33.35,8.06,1.64,18.26,43.38,15.0,15.9,11.5,31.09,35.04,31.42,14.16,30.81,27.52,12.41,26.49,29.89,6.41,31.54,32.06,40.43,3.51,2.78,23.71,33.8,8.74,9.21,27.84,0.0,15.22,8.24,2.6,9.34,10.01,31.61,2.15,31.73,9.96,0.39,7.28,8.15,38.29,15.66,31.32,28.32
15.43,21.69,15.34,16.72,23.29,31.72,2.14,2.47,16.54,24.19,23.38,25.46,19.19,19.16,15.86,22.84,14.83,18.23,12.22,19.89,20.41,28.77,16.89,16.76,8.47,22.14,9.79,14.32,16.18,15.08,0.0,11.08,17.76,12.43,14.03,19.96,17.98,20.08,11.03,15.4,13.87,13.27,26.63,26.08,19.67,16.66
4.8,26.42,4.7,7.27,12.66,36.45,8.15,13.21,5.9,28.91,28.11,21.4,8.56,23.89,20.59,19.58,19.56,22.96,2.58,24.61,25.14,33.5,5.31,5.18,15.77,26.87,2.93,3.22,20.91,7.79,10.88,0.0,10.22,2.66,3.39,24.68,7.14,24.81,2.02,8.01,3.23,2.63,31.36,22.82,24.4,21.39
7.73,36.07,5.28,3.2,15.11,46.11,17.73,18.62,8.13,30.96,37.76,31.29,10.78,33.54,30.25,15.1,29.21,32.61,8.84,34.27,34.79,43.15,4.64,4.87,25.4,36.52,11.18,11.65,30.56,2.6,17.95,10.67,0.0,11.78,12.45,34.34,2.82,34.46,12.4,2.38,6.44,10.59,33.84,18.34,34.05,31.05
4.41,22.56,6.16,8.94,14.12,30.43,10.1,15.16,7.36,19.07,22.08,19.4,8.66,18.35,16.73,21.17,15.7,15.89,4.37,20.72,17.16,27.47,6.97,6.84,17.73,22.97,4.57,1.91,17.05,9.46,12.84,2.7,11.89,0.0,1.77,20.79,8.8,20.91,1.57,9.68,4.7,2.12,21.95,24.42,20.21,17.53
3.72,22.47,7.09,9.46,9.1,32.42,11.22,16.29,4.43,21.06,24.07,21.39,6.9,20.62,16.64,21.76,15.61,15.8,5.95,20.63,19.43,29.46,7.5,7.36,18.85,22.89,6.01,0.85,16.96,9.98,13.96,3.38,12.41,1.76,0.0,20.7,9.32,20.82,3.15,10.2,5.62,2.31,25.52,25.01,20.12,17.44
27.95,7.66,29.81,32.67,30.55,24.59,17.2,22.0,26.85,17.05,16.24,18.32,25.15,12.02,8.73,39.24,7.69,11.09,26.03,3.51,13.27,9.92,30.7,30.57,24.0,6.08,23.6,24.79,6.72,31.49,19.11,24.9,34.16,20.92,20.97,0.0,32.53,4.03,24.84,33.41,27.69,27.08,19.49,42.49,5.68,9.53
7.08,33.7,4.63,0.54,14.24,43.73,15.42,17.99,7.48,30.31,35.39,30.64,10.14,31.16,27.87,14.59,26.84,30.24,5.74,31.89,28.69,40.77,1.83,2.06,23.05,34.14,8.08,8.55,28.19,2.15,18.16,7.58,2.82,8.68,9.35,31.96,0.0,32.08,9.3,2.37,5.51,7.49,33.19,17.83,31.67,28.67
27.1,6.74,28.97,31.83,29.71,12.13,16.36,21.16,26.01,16.21,15.4,17.48,24.3,11.18,7.88,38.4,6.85,10.25,25.19,0.86,12.43,6.05,29.86,29.73,23.16,3.13,22.76,23.95,5.88,30.65,18.27,24.06,33.32,20.08,20.12,4.03,31.69,0.0,24.0,32.57,26.84,26.24,18.65,41.64,4.77,8.68
6.41,26.49,6.32,9.83,14.27,31.34,8.21,13.27,7.51,19.98,22.99,20.31,10.17,23.95,20.66,22.14,19.63,16.8,3.79,24.68,18.07,28.38,7.87,7.74,15.84,26.94,2.96,3.29,20.98,10.36,10.95,2.06,12.79,1.57,3.16,24.75,9.7,24.87,0.0,10.58,4.85,3.03,22.86,25.38,24.46,21.46
9.6,33.67,8.28,1.85,18.48,43.7,15.32,16.22,11.72,31.31,35.35,31.64,14.38,31.13,27.84,12.73,26.81,30.21,6.63,31.86,32.38,40.74,3.73,2.99,23.93,34.11,8.96,9.43,28.16,0.39,15.54,8.46,2.37,9.56,10.23,31.93,2.37,32.05,10.18,0.0,7.5,8.37,34.19,15.97,31.64,28.64
3.02,29.5,1.29,6.8,10.2,39.53,11.22,16.28,3.44,26.28,31.19,26.61,6.1,26.96,23.67,19.1,22.64,26.04,4.28,27.69,24.65,36.58,4.83,3.49,18.85,29.95,6.01,3.96,23.99,7.32,13.96,3.38,6.46,4.02,4.95,27.76,6.66,27.88,5.1,7.54,0.0,2.69,29.16,22.35,27.47,24.47
2.3,28.97,3.63,7.66,9.62,34.6,10.69,15.75,3.37,23.25,26.26,23.58,4.66,22.81,23.14,19.97,22.11,21.88,5.58,27.16,21.62,31.65,5.7,5.57,18.32,29.41,5.48,1.51,23.46,8.19,13.43,3.54,10.61,2.38,2.31,27.23,7.53,27.35,3.35,8.4,2.6,0.0,26.12,23.21,26.94,23.94
27.08,11.72,28.95,36.3,25.64,16.9,23.68,28.48,25.99,4.33,8.55,2.61,24.28,8.26,12.36,45.72,12.86,11.96,32.5,19.99,8.15,13.94,34.34,34.21,30.47,22.24,30.08,25.61,12.19,36.82,25.59,31.37,33.63,21.89,25.62,20.06,33.3,20.18,22.8,37.04,29.3,27.07,0.0,48.96,12.62,10.78
24.35,43.92,23.02,17.45,33.22,53.96,25.58,26.47,26.46,46.42,45.61,47.69,29.12,41.39,38.1,4.2,37.06,40.46,21.37,42.12,42.64,51.0,18.47,18.52,33.25,44.37,23.7,24.17,38.41,15.75,25.79,23.2,18.35,24.3,24.97,42.19,18.7,42.31,24.92,16.06,22.25,23.11,48.86,0.0,41.9,38.89
27.23,2.43,28.8,32.32,29.83,12.0,16.85,21.65,26.13,10.11,5.63,11.38,24.43,5.1,5.48,38.89,6.03,5.07,25.68,5.57,6.35,5.73,30.35,30.22,23.65,7.83,23.25,24.07,3.82,31.14,18.76,24.55,33.81,20.2,20.25,5.69,32.18,4.77,24.49,33.06,27.34,26.73,12.56,42.14,0.0,3.89
24.72,6.02,25.92,29.43,27.33,16.05,13.97,18.77,23.63,8.51,7.71,9.79,21.92,2.7,1.58,36.01,3.15,1.57,22.8,10.28,3.78,13.1,27.47,27.34,20.76,12.54,20.37,21.57,1.85,28.25,15.88,21.66,30.92,17.7,17.74,10.35,29.3,10.47,21.61,30.17,24.45,23.85,10.96,39.25,3.89,0.0
