32.69,5.72,23.53,41.58,7.73,41.49,46.87,33.45,33.35,36.72,0.0,9.35,26.71,34.94,5.33,7.3,30.86,24.21,26.12,10.78,33.5,15.2,29.85,34.09,47.98,38.62,27.86,15.39,13.75,34.67,11.05,13.47,29.71,39.57,5.88,27.6,42.79,12.8,31.76,15.16,17.8,27.26,41.2,28.11,51.99,33.72,15.24,29.05,13.1,40.98,20.3,42.22,34.89,30.69,13.36,51.2,8.05,17.08
30.3,11.68,17.2,35.25,2.87,35.17,40.55,27.12,27.02,30.39,9.35,0.0,22.48,32.55,6.74,2.84,24.53,17.88,21.9,18.87,27.17,23.29,27.46,27.76,41.66,32.29,21.53,10.37,13.03,28.35,4.59,16.3,27.32,33.24,20.51,20.17,36.46,3.64,25.43,10.14,25.89,23.03,34.88,21.79,45.66,27.39,12.57,23.15,6.84,34.65,28.39,35.9,30.58,29.4,21.45,44.88,8.54,18.2
7.33,23.41,14.17,10.15,25.48,12.6,21.1,2.85,8.21,7.64,26.66,22.6,0.0,10.93,29.35,22.88,15.62,13.75,1.02,18.17,2.2,22.59,8.86,4.09,22.21,7.19,17.19,13.55,15.31,4.61,18.81,16.08,7.31,8.14,23.2,10.69,19.21,23.18,4.44,13.68,21.55,1.63,9.77,13.44,26.22,3.12,14.83,2.12,19.4,9.55,20.05,10.79,6.31,3.05,20.75,25.43,20.58,16.24
7.69,30.4,24.0,14.4,34.3,18.62,27.63,12.68,18.13,16.66,33.66,31.42,12.28,0.0,36.35,31.7,25.44,23.58,11.3,25.17,12.88,23.54,4.51,14.38,28.74,12.46,27.02,22.37,24.13,14.9,27.63,23.36,6.28,15.4,30.2,24.06,25.74,32.0,14.84,22.5,19.99,10.8,17.03,23.27,32.75,12.95,23.65,10.14,28.22,14.26,18.5,18.05,10.16,9.75,25.57,31.96,29.4,20.08
35.48,6.43,26.32,44.37,4.41,44.29,49.67,36.24,36.14,39.51,5.31,6.73,29.5,37.73,0.0,5.09,33.65,27.0,28.91,13.57,36.29,17.99,32.64,36.88,50.77,41.41,30.65,18.18,16.54,37.47,10.0,16.26,32.5,42.36,8.67,30.39,45.58,9.44,34.55,17.95,20.59,30.05,44.0,30.9,54.78,36.51,18.04,31.84,12.6,43.77,23.09,45.02,37.69,33.48,16.15,53.99,8.0,19.87
30.66,7.81,17.56,35.61,2.25,35.53,40.91,27.48,27.38,30.75,7.3,2.84,22.84,32.91,5.09,0.0,24.89,18.24,22.26,15.45,27.53,19.87,27.82,28.12,42.02,32.65,21.89,10.73,9.72,28.71,4.79,11.2,27.68,33.6,11.07,20.53,36.82,5.38,25.79,10.5,22.47,23.39,35.24,22.15,46.02,27.75,12.93,23.51,7.2,35.01,24.97,36.26,30.94,29.76,18.03,45.24,4.67,18.56
17.99,24.92,9.15,17.58,27.39,17.04,22.42,13.51,8.89,12.26,30.7,24.5,15.28,24.47,33.39,24.78,0.0,8.72,16.16,25.59,13.56,30.01,21.72,14.15,23.53,18.68,5.73,17.09,19.76,14.74,20.71,23.02,20.16,18.02,27.23,13.57,18.33,25.08,11.83,16.86,32.61,16.96,17.23,2.44,27.53,13.78,19.29,16.77,21.3,18.37,35.11,16.24,16.97,15.79,28.17,26.75,22.54,24.93
15.52,17.67,0.71,19.17,20.13,19.09,24.47,11.04,10.94,14.31,23.45,17.25,12.81,22.0,26.13,17.53,8.45,0.0,13.69,18.34,11.09,22.76,19.25,11.68,25.58,16.21,6.49,9.84,12.51,12.27,13.46,15.77,17.69,17.16,19.98,6.01,20.38,17.83,9.36,9.61,25.36,14.49,18.8,5.71,29.58,11.31,12.04,14.3,14.05,18.58,27.86,19.82,14.5,13.32,20.92,28.8,15.28,17.68
4.92,22.82,15.05,11.02,24.9,13.48,21.98,3.73,9.09,8.52,26.08,22.01,1.02,9.94,28.76,22.3,16.5,14.63,0.0,17.59,3.08,22.0,7.87,4.97,23.09,8.07,18.07,12.96,14.73,5.49,18.22,15.5,6.32,9.02,22.61,10.68,20.09,22.6,5.32,13.09,20.56,1.18,10.65,14.32,27.09,4.0,14.24,1.37,18.81,10.43,19.07,11.67,7.19,3.93,20.17,26.31,19.99,15.26
25.46,9.06,19.71,31.9,17.9,37.67,43.05,29.62,29.52,34.17,12.31,21.05,19.48,25.88,15.0,16.79,27.03,20.38,18.89,0.0,21.54,4.59,22.63,30.26,44.16,29.97,24.03,11.56,9.93,30.85,17.26,6.25,22.92,32.9,8.85,23.77,38.96,21.63,27.94,11.33,7.2,20.03,34.54,24.29,48.16,29.89,11.42,25.4,17.85,31.77,9.7,35.56,27.67,26.61,2.76,47.38,11.49,9.85
5.33,27.95,12.18,8.98,30.42,11.44,20.01,0.85,6.53,6.11,33.73,27.53,2.13,11.82,36.42,27.81,13.62,11.75,3.01,20.16,0.0,26.15,9.06,2.55,21.12,6.02,15.19,20.12,22.79,3.07,23.74,18.07,7.5,6.98,30.27,12.23,18.12,28.11,3.02,19.89,22.6,3.43,8.61,11.44,25.12,1.12,22.32,3.24,24.33,8.39,21.1,9.63,4.31,3.13,22.74,24.34,25.57,18.23
26.06,9.65,20.3,32.5,18.5,38.26,43.64,30.22,30.11,34.76,12.91,21.64,20.07,25.07,15.59,17.38,27.63,20.98,19.49,2.82,22.13,0.0,23.22,30.86,44.75,30.56,24.62,12.15,10.52,31.44,17.85,6.84,22.11,33.49,9.44,24.36,39.56,22.22,28.53,11.92,6.39,20.62,35.13,24.88,48.75,30.49,12.01,22.42,18.44,32.36,8.88,36.15,28.26,24.06,2.02,47.97,12.08,10.44
4.32,26.66,20.36,10.76,30.56,11.61,24.79,9.04,14.49,13.03,29.91,27.67,7.17,4.49,32.6,27.96,21.81,19.94,6.19,21.42,9.24,23.53,0.0,10.74,25.9,8.82,23.38,18.62,20.38,11.26,23.88,19.62,2.25,11.76,26.45,20.42,22.9,28.26,11.21,18.75,19.98,5.69,13.39,19.63,29.9,9.31,19.9,5.03,24.47,10.63,18.49,14.41,6.52,4.87,24.0,29.12,25.65,16.33
6.79,28.25,12.48,7.04,30.72,9.5,18.07,1.74,4.11,3.57,34.03,27.83,4.07,13.27,36.72,28.12,13.92,12.05,4.95,28.93,2.34,33.34,10.51,0.0,19.18,4.11,15.5,20.43,23.09,0.66,24.04,26.35,8.95,4.76,30.57,12.54,16.18,28.42,2.37,20.2,25.17,5.75,6.67,11.75,23.18,1.4,22.62,5.56,24.63,6.45,23.67,7.69,3.53,4.58,31.51,22.4,25.87,25.53
21.24,42.1,26.33,14.57,44.57,13.9,2.61,20.4,18.66,15.71,47.88,41.68,22.74,28.73,50.57,41.97,23.4,25.9,23.62,42.78,20.6,47.19,25.98,18.89,0.0,17.09,29.33,34.28,36.94,18.34,37.89,40.2,24.33,15.01,44.42,30.75,5.42,42.27,22.57,34.05,40.56,22.23,14.22,23.35,5.0,20.67,36.47,22.04,38.48,15.36,39.06,13.16,18.93,19.97,45.36,4.21,39.72,37.75
4.84,32.38,16.6,3.22,34.84,6.71,15.28,5.28,5.0,3.52,38.15,31.96,7.61,11.56,40.84,32.24,18.05,16.18,8.49,27.72,5.48,28.98,8.81,4.11,16.39,0.0,19.62,24.55,27.21,3.68,28.17,25.91,9.2,1.71,34.69,16.66,13.39,32.54,7.45,24.32,25.43,7.11,3.88,15.87,20.39,3.41,26.75,6.92,28.76,2.96,23.94,4.9,2.26,4.84,30.3,19.61,29.99,22.63
19.38,21.79,6.89,23.03,24.26,22.92,28.3,14.9,14.78,19.16,27.57,21.37,16.67,25.87,30.26,21.66,5.73,6.46,17.55,22.47,14.95,26.88,23.11,15.54,29.41,20.07,0.0,13.97,16.63,16.13,17.58,19.89,21.55,21.02,24.11,11.31,24.22,21.96,13.22,13.74,29.49,18.35,22.66,8.01,33.42,15.17,16.16,18.16,18.17,22.44,31.98,23.68,18.36,17.18,25.05,32.63,19.41,21.8
21.38,9.58,9.81,27.85,14.03,27.77,33.15,19.72,19.62,22.99,15.36,11.15,13.56,23.63,18.05,11.43,17.13,10.48,12.98,10.26,19.77,14.67,18.54,20.36,34.26,24.89,14.13,0.0,2.71,20.95,7.36,6.29,18.4,25.84,11.9,11.25,29.06,11.73,18.04,0.8,17.28,14.11,27.48,14.39,38.26,19.99,2.73,14.23,7.95,27.26,19.77,28.5,23.18,22.0,12.84,37.48,7.2,9.28
25.51,7.27,12.39,30.44,11.38,30.36,35.74,22.31,22.21,25.58,13.05,13.74,15.6,27.76,15.74,9.74,19.72,13.07,15.01,7.95,22.36,12.36,22.67,22.95,36.85,27.48,16.72,2.71,0.0,23.54,9.95,2.97,22.52,28.43,9.59,16.46,31.65,14.32,20.63,3.47,9.96,16.15,30.07,16.98,40.85,22.58,1.61,16.26,10.54,29.84,17.47,31.09,25.77,24.59,10.53,40.07,5.6,5.68
7.27,28.73,12.96,6.31,31.2,8.76,17.33,2.22,3.79,3.2,34.51,28.31,4.54,13.75,37.2,28.6,14.4,12.53,5.42,29.41,2.82,33.82,10.99,0.54,18.44,3.73,15.97,20.9,23.57,0.0,24.52,26.83,9.11,4.39,31.05,13.01,15.44,28.9,2.84,20.67,25.65,6.23,5.93,12.22,22.44,1.87,23.1,6.04,25.11,5.71,24.15,6.96,3.88,5.06,31.98,21.66,26.35,22.54
26.36,7.71,13.26,31.31,7.57,31.22,36.6,23.18,23.08,26.45,10.75,4.68,18.54,28.61,10.01,4.79,20.59,13.94,17.95,14.93,23.23,19.34,23.52,23.82,37.71,28.35,17.59,6.43,9.09,24.41,0.0,12.35,23.38,29.3,16.57,16.23,32.52,5.26,21.49,6.2,21.95,19.09,30.93,17.84,41.72,23.45,8.63,19.21,1.97,30.71,24.45,31.95,26.63,25.45,17.51,40.93,4.58,14.26
22.4,6.05,16.23,28.84,18.87,29.68,39.57,26.15,26.04,31.11,13.28,17.57,17.02,24.65,15.96,11.19,23.56,16.91,16.43,4.79,19.08,9.2,19.56,26.79,40.68,26.9,20.56,6.27,2.96,27.37,13.78,0.0,19.42,29.84,9.81,14.47,35.49,18.16,24.46,7.85,11.81,17.57,31.47,20.81,44.68,26.42,3.54,18.76,14.37,28.71,14.3,32.49,24.6,20.4,7.37,43.9,7.05,6.79
5.35,26.51,21.39,11.79,30.41,12.63,25.82,10.06,15.52,14.05,29.76,27.52,7.3,7.6,32.45,27.8,22.83,20.96,6.32,21.27,10.27,20.62,2.25,11.77,26.93,9.85,24.41,18.47,20.23,12.29,23.73,19.46,0.0,12.78,26.3,22.98,23.92,28.1,12.23,18.6,17.06,5.82,14.42,20.66,30.93,10.34,19.75,5.16,24.32,11.65,15.57,15.44,7.55,5.0,22.64,30.15,25.5,16.18
6.44,33.49,17.71,1.68,35.95,4.52,13.77,6.39,4.64,2.09,39.27,33.07,8.72,14.72,41.95,33.35,18.26,17.29,9.6,28.83,6.59,30.09,11.96,4.88,14.88,1.71,20.73,25.66,28.32,4.33,29.28,27.02,10.31,0.0,35.8,17.77,11.87,33.65,8.56,25.43,26.54,8.22,2.37,16.98,18.88,6.66,27.86,8.03,29.87,1.42,25.05,2.15,3.86,5.95,31.41,18.1,31.1,23.74
29.22,4.0,20.06,38.11,11.59,38.03,43.41,29.98,29.88,33.25,6.0,21.4,23.24,31.47,8.68,11.07,27.39,20.74,22.65,7.32,30.03,11.73,26.38,30.62,44.52,35.15,24.39,11.92,10.29,31.21,17.61,10.0,26.24,36.1,0.0,24.13,39.32,21.99,28.29,11.69,14.34,23.79,37.74,24.65,48.52,30.25,11.78,25.58,18.21,37.51,16.83,38.76,31.43,27.23,9.89,47.74,6.43,13.61
16.9,20.74,5.25,20.55,23.18,23.0,29.39,12.42,15.86,16.68,26.52,20.29,11.8,23.38,29.21,20.58,13.37,6.09,10.88,20.0,12.47,24.41,23.14,13.06,30.5,17.59,11.41,11.24,13.64,13.65,16.5,17.91,23.0,18.54,23.06,0.0,25.3,20.88,10.73,11.37,21.89,12.01,20.17,10.63,34.5,12.69,12.52,15.67,17.09,19.95,29.52,21.19,15.87,14.69,22.58,33.72,18.27,13.88
18.0,36.7,20.92,11.33,39.16,10.66,4.25,17.16,15.42,12.48,42.48,36.28,19.5,25.5,45.16,36.56,18.0,20.5,20.38,37.37,17.37,41.79,22.74,15.66,5.95,13.85,23.92,28.87,31.53,15.11,32.49,34.8,21.09,11.78,39.01,25.35,0.0,36.86,19.33,28.64,37.32,18.99,10.98,17.94,9.95,17.44,31.07,18.81,33.08,12.13,35.82,9.92,15.69,16.73,39.95,9.17,34.31,34.51
31.37,12.74,18.27,36.31,6.33,36.23,41.61,28.18,28.08,31.46,12.85,3.64,23.55,33.62,9.44,5.44,25.59,18.94,22.96,19.93,28.23,24.35,28.53,28.82,42.72,33.35,22.59,11.43,14.1,29.41,5.09,17.36,28.38,34.3,21.58,21.23,37.52,0.0,26.5,11.2,26.96,24.1,35.94,22.85,46.72,28.46,13.63,24.21,6.5,35.72,29.45,36.96,31.64,30.46,22.51,45.94,9.61,19.26
7.25,25.84,10.07,10.89,28.31,13.35,21.92,2.76,3.98,5.4,31.62,25.42,4.44,13.73,34.31,25.71,11.51,9.64,5.32,26.52,2.81,30.93,10.97,2.16,23.03,7.93,13.09,18.02,20.68,2.91,21.63,23.94,9.41,8.89,28.16,10.13,20.03,26.01,0.0,17.79,25.63,6.21,10.52,9.34,27.03,2.4,20.21,6.02,22.22,10.3,24.13,11.54,6.22,5.04,29.1,26.25,23.46,25.99
21.49,9.35,9.58,27.62,14.72,27.54,32.92,19.49,19.39,22.77,15.13,11.83,13.67,23.74,17.82,12.12,16.9,10.25,13.08,10.03,19.54,14.44,18.65,20.13,34.03,24.66,13.9,0.8,3.47,20.72,8.04,7.45,18.5,25.61,11.67,11.35,28.83,12.42,17.81,0.0,17.05,14.22,27.25,14.16,38.03,19.76,3.5,14.33,8.63,27.03,19.54,28.27,22.95,21.77,12.61,37.25,6.97,9.38
22.35,14.29,24.94,28.79,23.14,29.64,42.83,27.07,32.53,31.06,17.55,26.28,21.33,19.62,20.23,22.02,32.27,25.62,20.35,7.46,22.24,4.64,19.52,28.78,43.94,26.86,29.27,16.79,9.95,29.3,22.49,8.36,16.66,29.79,14.08,21.86,40.93,26.87,29.24,16.57,0.0,19.8,31.43,29.52,47.94,27.35,9.92,19.14,23.08,28.66,3.0,32.45,24.56,20.35,6.66,47.16,16.72,8.29
4.41,26.79,15.38,10.05,25.78,12.51,21.08,4.06,9.73,9.31,30.05,22.89,1.63,9.43,32.74,23.18,16.82,14.96,1.18,21.56,3.42,23.7,7.46,5.76,22.19,7.09,18.4,13.85,15.61,6.28,19.1,19.75,5.81,8.04,26.59,11.57,19.19,23.48,6.22,13.98,20.15,0.0,9.68,14.65,26.19,4.33,15.13,0.73,19.7,9.46,18.65,10.7,6.52,2.37,25.72,25.41,20.88,16.47
9.28,35.54,19.77,2.35,38.01,2.83,11.52,8.44,6.7,3.76,41.32,35.12,10.78,16.78,44.01,35.41,16.11,19.34,11.66,30.89,8.65,32.15,14.02,6.94,12.63,5.13,22.79,27.72,30.38,6.39,31.33,29.08,12.37,2.86,37.86,19.83,9.63,35.71,10.61,27.49,28.6,10.27,0.0,16.05,16.63,8.72,29.91,10.09,31.92,2.66,27.1,1.02,6.97,8.01,33.47,15.85,33.16,25.79
15.75,23.67,7.9,17.64,26.14,17.1,22.48,11.27,8.96,12.33,29.45,23.25,13.03,22.23,32.14,23.54,2.38,7.47,13.91,24.35,11.32,28.76,19.48,11.91,23.59,16.44,6.81,15.84,18.51,12.5,19.46,21.77,17.92,17.39,25.99,12.32,18.4,23.84,9.58,15.62,31.37,14.71,19.03,0.0,27.59,11.54,18.04,14.53,20.05,18.44,33.86,16.3,14.73,13.55,26.93,26.81,21.29,23.68
25.16,46.03,30.25,18.49,48.49,17.82,6.64,24.32,22.58,19.64,51.8,45.6,26.66,32.66,54.49,45.89,27.33,29.83,27.54,46.7,24.53,51.11,29.9,22.82,5.08,21.01,33.25,38.2,40.86,22.27,41.82,44.12,28.25,18.94,48.34,34.68,9.35,46.19,26.49,37.97,44.48,26.15,18.14,27.27,0.0,24.6,40.4,25.97,42.41,19.29,42.98,17.08,22.85,23.89,49.28,0.78,43.64,41.67
5.38,27.85,12.07,8.07,30.31,10.53,19.1,0.45,5.42,4.12,33.62,27.43,3.08,11.86,36.31,27.71,13.52,11.65,3.96,28.52,0.95,27.32,9.11,1.42,20.21,3.42,15.09,20.02,22.68,1.94,23.64,19.02,7.55,6.07,30.16,12.13,17.21,28.01,2.92,19.79,23.77,4.34,7.7,11.34,24.21,0.0,22.22,4.16,24.23,7.48,22.27,8.72,4.36,3.18,31.1,23.43,25.46,24.13
22.64,9.56,12.0,30.05,16.31,29.97,35.35,21.92,21.82,25.19,15.34,13.42,14.83,24.89,18.03,11.22,19.33,12.68,14.24,8.46,21.97,12.88,19.81,22.56,36.46,27.09,16.33,2.73,1.61,23.15,9.63,3.56,19.66,28.04,11.88,12.51,31.26,14.01,20.23,3.5,9.93,15.38,29.68,16.59,40.46,22.19,0.0,15.49,10.22,29.45,12.74,30.7,25.38,24.2,11.04,39.68,7.08,5.65
3.75,26.13,15.19,9.87,25.95,12.32,20.89,3.87,9.55,9.13,29.39,23.06,2.34,8.77,32.07,23.35,16.64,14.77,1.36,20.9,3.23,23.04,6.8,5.57,22.0,6.91,18.21,14.02,15.78,6.09,19.27,19.09,5.15,7.86,25.92,11.74,19.0,23.65,6.04,14.15,19.49,0.73,9.49,14.46,26.0,4.15,15.3,0.0,19.87,9.27,17.99,10.51,6.34,2.19,25.06,25.22,21.05,15.8
27.35,8.74,14.25,32.3,9.81,32.22,37.6,24.17,24.07,27.44,21.03,6.92,19.53,29.6,12.59,7.21,21.58,14.93,18.95,15.92,24.22,20.34,24.51,24.81,38.71,29.34,18.58,7.42,10.09,25.4,1.97,13.35,24.37,30.29,17.56,17.22,33.51,6.5,22.49,7.19,22.94,20.08,31.93,18.84,42.71,24.44,9.62,20.2,0.0,31.7,25.44,32.95,27.63,26.45,18.5,41.93,5.6,15.25
7.17,34.75,18.98,0.32,37.22,3.03,13.55,7.65,5.86,2.96,40.53,34.33,9.99,12.94,43.22,34.62,18.04,18.55,10.87,30.1,7.85,31.36,10.18,6.14,14.66,2.96,21.99,26.92,29.59,5.6,30.54,28.29,11.58,1.42,37.07,19.04,11.66,34.92,9.82,26.69,27.81,9.48,2.15,18.25,18.66,7.92,29.12,9.29,31.13,0.0,26.31,1.95,5.29,7.22,32.67,17.88,32.37,25.0
21.13,17.14,27.78,27.57,25.98,28.41,41.6,25.85,31.3,29.84,20.39,29.13,20.11,18.4,23.08,24.87,35.11,28.46,19.12,10.31,21.01,7.49,18.29,27.55,42.71,25.63,32.11,19.64,18.01,28.07,25.34,14.32,15.44,28.57,16.93,31.85,39.71,29.71,28.01,19.41,3.01,18.58,30.2,32.37,46.71,26.12,12.74,17.91,25.93,27.43,0.0,31.22,23.33,19.13,9.51,45.93,19.57,11.11
9.74,35.16,19.38,1.64,37.62,2.38,11.88,8.9,7.16,3.69,40.93,34.73,11.24,17.23,43.62,35.02,16.46,18.96,12.12,31.34,9.1,32.61,14.48,7.39,12.99,3.69,23.24,27.33,29.99,6.84,30.95,29.53,12.83,2.15,37.47,20.28,9.99,35.32,11.07,27.1,29.06,10.73,1.93,16.4,16.99,9.17,29.53,10.54,31.54,1.95,27.56,0.0,7.42,8.47,33.92,16.21,32.77,26.25
2.96,31.0,15.23,6.57,33.47,6.27,17.59,3.9,7.14,5.83,36.78,30.58,6.24,9.04,39.47,30.86,16.67,14.8,7.12,26.39,4.1,28.5,6.28,3.47,18.7,2.26,18.24,23.17,25.84,4.16,26.79,24.59,7.61,3.86,33.31,15.28,15.7,31.16,6.07,22.94,24.95,6.2,6.19,14.49,22.7,4.17,25.37,6.02,27.38,5.97,23.46,7.21,0.0,3.3,28.97,21.92,28.62,21.3
2.63,27.34,14.24,7.79,31.24,10.24,18.81,2.93,8.52,7.05,30.6,28.35,3.05,8.46,33.29,28.64,15.68,13.81,3.93,22.11,2.66,24.25,4.93,4.62,19.92,4.83,17.26,19.31,21.07,5.56,24.56,20.3,4.93,5.78,27.13,14.3,16.92,28.94,5.08,19.44,20.7,2.37,7.42,13.51,23.93,3.08,20.59,2.19,25.16,7.19,19.2,8.44,3.47,0.0,26.27,23.14,27.63,17.02
26.68,10.28,20.93,33.12,19.12,38.89,44.27,30.84,30.74,35.39,13.53,22.27,20.7,25.64,16.22,18.01,28.25,21.6,20.11,3.45,22.76,4.35,23.85,31.48,45.38,31.19,25.25,12.78,11.15,32.07,18.48,7.47,22.68,34.12,10.07,24.99,40.18,22.85,29.16,12.55,6.96,25.82,35.76,25.51,49.38,31.11,12.64,25.16,19.07,32.99,9.46,36.78,28.89,26.37,0.0,48.6,12.71,11.07
24.38,45.25,29.47,17.71,47.71,17.04,5.86,23.54,21.8,18.86,51.02,44.82,25.88,31.88,53.71,45.11,26.54,29.05,26.76,45.92,23.74,50.33,29.12,22.03,4.29,20.23,32.47,37.42,40.08,21.49,41.03,43.34,27.47,18.15,47.56,33.89,8.56,45.41,25.71,37.19,43.7,25.37,17.36,26.49,0.78,23.81,39.62,25.19,41.63,18.51,42.2,16.3,22.07,23.11,48.5,0.0,42.86,40.89
28.39,3.17,15.43,33.47,6.31,33.39,38.77,25.34,25.24,28.62,8.06,7.19,20.58,30.64,8.01,4.67,22.75,16.11,19.99,9.62,25.39,14.03,25.55,25.99,39.88,30.51,19.75,7.28,5.59,26.57,4.58,7.06,25.41,31.46,6.43,18.26,34.68,9.32,23.66,7.05,16.64,21.12,33.1,20.01,43.88,25.62,7.11,21.24,5.6,32.88,19.13,34.12,28.8,27.62,12.2,43.1,0.0,15.91
19.14,13.7,17.38,25.58,22.54,26.43,39.62,23.86,29.32,27.85,16.95,18.58,12.63,21.39,19.64,18.87,24.71,18.06,12.04,8.46,14.68,12.88,16.3,25.56,40.72,23.64,21.71,8.77,6.06,26.09,14.79,6.65,16.16,26.58,13.49,14.05,37.72,19.17,26.03,9.67,8.29,16.16,28.22,21.97,44.73,24.13,6.04,15.5,15.39,25.45,11.1,29.24,21.35,17.15,11.04,43.95,16.13,0.0
