13.23,14.5,14.39,12.62,21.95,20.75,20.11,20.25,20.3,20.22,0.0,19.22,5.25,16.17,18.97,21.46,11.1,19.78,26.73,2.86,8.29,19.7,16.98,6.25,18.69,17.12,22.97,15.59,15.38,19.63,21.26,12.67,11.94,3.46,15.04,22.96,14.64,19.49,7.64,20.43,9.2,6.24,25.21,12.61,13.77,16.09,17.76,22.99,11.67,15.03,16.71,17.16,21.81,19.37,19.2,14.62,19.69,6.2,11.37,26.58,22.49,16.64,4.8,26.62,12.44,14.74,12.85,20.4,19.19,9.31,16.44,12.05,17.1,7.81,11.85,10.91,15.02,22.04,11.41,12.0,22.05,18.4,16.26,11.79,4.67,17.68,18.18,15.33,17.17,9.82,17.99,18.4,10.99,23.62,11.38,15.5,22.11,14.82,16.18,6.77,7.53,17.3,15.54,15.26,16.72,16.92,19.16,13.63,16.78,20.71,15.81,12.49,21.85,17.66,17.81,19.44,7.83,8.68,18.49,15.68,4.23,10.98,10.73,6.33,3.59,23.11,15.8,11.75,21.72,14.5,15.34,19.28,17.88,2.65,9.27,28.21,19.46,5.43,4.02,20.84,17.29,14.07,13.61,16.52,13.14,21.59,22.7,21.18,9.31,16.17,18.54,27.95,22.44,14.66,14.5,8.2,14.27,24.71,15.44,13.51,14.95,10.72,14.74,17.53,10.67,8.35,16.11,16.99,21.23,30.29,17.62,12.01,10.73,24.55,26.46,17.27,20.5
27.95,32.46,31.06,30.48,7.11,2.68,2.05,3.16,3.21,5.54,21.87,0.0,23.21,7.31,2.67,11.59,21.75,27.98,11.89,21.66,26.25,24.92,3.66,24.21,12.38,28.78,8.06,33.55,33.34,8.89,11.39,30.63,29.9,18.56,7.39,12.65,24.24,7.37,25.6,2.36,27.7,17.86,15.1,9.96,31.73,5.63,1.64,9.84,29.63,7.3,27.48,11.24,40.32,28.53,29.68,31.29,6.77,24.71,25.51,45.08,9.95,35.15,22.76,45.12,20.4,7.61,30.81,13.42,8.69,27.27,25.87,21.22,4.85,25.77,25.15,23.66,32.98,17.45,29.92,29.23,11.03,24.65,5.52,29.75,23.17,26.15,6.52,29.4,23.46,22.83,36.49,6.7,29.49,8.77,25.31,34.0,7.26,22.04,34.68,25.27,25.49,23.59,27.96,12.84,26.72,35.42,3.57,7.24,34.74,8.89,8.28,20.07,7.01,4.25,6.95,7.32,25.79,26.64,5.03,34.18,22.19,28.94,20.33,24.84,22.09,13.64,34.3,19.47,11.85,33.01,6.83,27.0,4.59,21.45,26.97,9.98,9.13,24.28,16.39,0.86,24.75,32.57,32.12,3.86,7.91,6.75,41.2,11.31,27.81,34.67,29.02,13.11,9.63,32.62,32.46,25.89,28.98,9.87,8.66,7.11,33.46,29.22,28.23,36.03,23.13,26.31,3.97,21.56,11.36,15.45,35.58,29.96,28.69,9.71,44.96,3.98,11.99
8.7,9.96,9.85,8.09,25.68,24.47,23.84,23.98,24.03,23.95,7.5,22.95,0.0,19.89,22.69,16.11,6.56,15.24,30.46,7.29,3.76,15.16,20.7,1.46,13.67,12.58,26.69,11.06,10.85,23.35,15.91,8.13,7.4,5.67,18.76,26.69,10.11,18.34,2.32,24.15,4.83,9.97,28.94,16.34,9.24,19.81,21.49,17.64,7.13,18.76,12.17,14.63,23.55,14.83,14.66,10.08,23.41,5.86,6.83,28.31,26.21,16.4,2.17,28.35,7.91,18.46,8.31,24.12,22.91,4.77,11.91,7.52,20.83,3.27,7.31,6.37,10.48,25.77,8.35,7.46,16.7,13.86,19.98,6.55,8.8,13.14,21.91,10.79,12.63,5.29,17.6,22.12,7.08,27.34,6.84,15.14,25.83,10.28,18.91,6.73,1.76,12.77,11.0,18.98,12.18,14.2,22.89,17.36,12.24,24.44,19.53,7.96,25.57,21.39,21.53,23.17,3.29,4.15,22.22,14.16,2.57,5.74,5.29,5.99,7.72,26.83,15.39,6.63,16.37,14.08,19.07,14.74,21.6,7.08,13.02,31.94,23.18,9.77,7.74,24.56,12.76,13.33,14.27,20.25,16.87,25.32,24.43,15.83,5.27,14.64,14.0,25.28,17.09,10.12,9.96,11.94,9.73,17.71,19.17,17.24,12.69,8.81,10.2,14.99,6.14,3.82,19.84,12.45,15.87,25.48,13.08,7.48,6.2,28.28,28.2,21.0,27.09
26.74,29.31,29.85,27.43,16.38,4.61,6.26,4.64,4.6,4.4,18.72,7.31,20.05,0.0,13.39,15.88,18.71,26.77,21.16,18.51,23.1,23.7,11.4,21.06,13.11,27.57,17.39,30.4,30.19,3.97,15.68,27.48,26.74,15.41,9.46,6.65,23.04,18.11,22.44,5.21,24.55,14.7,11.84,4.39,28.58,2.02,12.19,17.41,26.48,1.47,26.27,11.58,37.17,27.32,28.48,30.08,3.87,21.56,21.06,41.93,16.91,32.0,19.6,41.97,17.36,3.42,27.65,7.03,3.45,24.12,24.66,18.17,11.53,22.62,23.94,20.61,29.83,8.67,26.76,28.03,16.47,23.42,10.68,26.6,20.02,24.95,2.12,28.19,22.25,19.79,33.34,12.82,26.34,18.04,20.27,30.85,16.53,20.83,31.53,22.12,22.34,22.38,26.75,9.68,25.52,32.27,4.17,8.06,31.58,4.98,10.23,17.02,16.27,3.06,12.23,3.58,22.63,23.49,12.92,31.03,19.04,25.79,17.29,21.68,18.94,6.92,31.15,16.43,16.14,29.85,9.77,25.79,12.3,18.29,23.81,9.31,3.67,21.13,13.24,7.67,23.52,29.42,28.96,10.95,7.57,16.02,38.05,15.6,24.66,31.52,27.82,22.37,16.86,29.47,29.31,22.74,27.77,17.48,10.62,4.21,30.3,26.07,27.02,32.88,20.09,23.16,10.54,20.35,15.64,24.72,32.42,26.82,25.54,18.98,41.81,3.47,14.92
25.45,32.02,28.56,30.15,4.6,5.25,4.62,5.74,5.79,9.09,21.43,2.67,22.77,10.72,0.0,9.09,19.25,25.48,9.39,21.22,25.82,22.42,3.25,23.77,9.88,26.28,3.94,33.12,32.91,12.18,8.89,30.19,29.46,18.12,6.96,13.16,21.74,4.87,25.16,4.94,27.26,17.42,15.61,9.53,31.3,8.67,1.23,7.34,29.19,12.94,24.97,8.74,39.88,26.03,27.18,28.78,10.3,24.27,28.89,44.64,4.23,34.71,22.32,44.68,17.9,12.65,30.37,18.31,11.97,26.83,23.36,18.72,4.48,25.33,22.64,28.43,32.54,19.95,29.48,26.73,8.52,22.14,5.08,29.31,22.74,23.65,9.6,26.89,20.95,20.33,36.06,6.35,29.05,6.27,22.81,33.56,4.76,19.54,34.24,24.83,25.05,21.08,25.45,12.4,24.22,34.98,6.14,6.81,34.3,12.49,7.84,17.56,4.5,6.82,6.63,10.61,25.35,26.2,4.4,33.74,21.75,28.5,17.83,24.4,21.65,14.15,33.87,16.97,9.35,32.57,6.39,24.5,4.73,21.01,26.53,10.5,13.14,23.84,15.96,2.44,22.25,32.13,31.68,3.38,7.47,4.25,40.76,8.81,27.37,34.23,26.52,10.6,7.12,32.18,32.02,25.45,26.47,7.36,8.22,6.67,33.02,28.78,25.73,35.59,20.63,25.87,3.49,19.05,8.85,12.95,35.14,29.53,28.26,4.52,44.53,7.05,9.48
20.95,25.9,24.06,23.48,7.86,14.55,13.44,14.83,14.78,17.15,23.6,11.4,16.44,16.1,9.23,0.0,12.93,20.98,13.69,23.39,15.22,17.91,7.95,15.02,0.77,21.78,10.23,29.11,28.9,19.56,0.87,25.0,24.0,20.29,5.16,21.22,17.24,5.19,19.28,14.39,20.22,19.59,23.67,12.55,27.29,9.63,9.18,4.49,23.75,14.97,20.48,2.19,41.6,21.53,22.68,24.29,18.36,26.44,15.28,46.36,10.53,35.17,16.82,46.41,11.57,14.67,26.36,20.33,19.12,17.0,18.86,12.39,7.22,16.24,15.03,14.83,28.53,21.98,30.22,22.23,1.56,17.63,6.04,28.43,24.9,19.15,18.12,22.4,16.46,14.01,35.65,4.78,21.53,9.24,14.49,33.19,6.56,15.04,36.41,27.0,16.98,16.59,20.96,4.11,19.72,27.83,14.96,6.22,30.29,20.65,3.73,11.24,6.85,10.42,4.34,19.38,15.74,16.5,6.1,32.21,23.92,18.61,11.5,26.57,23.82,22.21,29.07,10.64,1.23,32.13,4.63,20.0,6.67,23.18,28.7,18.55,19.39,26.01,18.12,11.18,17.73,34.3,32.32,7.88,6.7,6.78,42.49,0.32,20.82,28.4,22.02,6.03,2.51,28.18,28.01,27.62,21.98,1.83,3.43,7.63,30.74,31.23,21.23,27.45,14.3,17.14,7.55,14.56,1.56,10.89,31.13,22.96,16.26,11.51,46.25,10.03,2.31
5.06,7.86,8.49,6.72,17.97,24.67,23.56,22.88,22.93,22.81,14.08,21.52,6.89,18.76,19.35,13.08,0.0,9.4,22.64,13.87,2.8,9.39,18.06,4.71,10.63,7.71,20.35,8.95,8.74,22.22,12.88,6.03,6.04,12.26,15.02,25.55,5.71,15.31,6.86,24.51,7.8,16.55,27.81,15.21,7.13,18.68,20.39,14.61,4.8,17.62,7.11,11.59,21.38,10.39,9.56,8.72,22.28,16.92,2.38,26.14,20.64,14.29,6.57,26.18,1.86,17.33,6.2,22.99,21.78,4.58,6.5,1.47,17.34,3.83,2.92,1.93,8.38,24.64,10.07,6.09,13.67,8.24,16.16,7.0,15.39,7.74,20.77,9.43,6.26,1.42,15.43,14.9,9.11,19.36,1.67,13.03,16.68,3.46,16.74,17.49,4.56,6.39,9.64,11.01,7.13,12.1,21.78,15.01,10.13,23.31,13.85,1.91,16.97,20.2,14.46,22.03,3.33,4.08,16.22,12.05,9.16,6.19,2.4,17.05,14.31,25.7,13.28,2.64,13.34,11.98,14.74,8.58,16.79,13.66,19.61,28.67,22.05,16.35,14.33,21.3,8.29,17.31,12.16,19.14,15.76,16.9,22.26,12.8,8.4,12.53,8.91,18.9,14.06,8.02,7.86,18.53,8.37,16.04,12.61,16.14,10.58,11.08,8.84,12.89,1.4,4.73,18.74,5.1,12.84,19.1,10.97,6.11,3.36,21.63,26.02,19.81,15.67
8.1,13.05,11.21,10.63,24.25,30.94,29.84,31.23,31.18,30.91,23.48,27.79,16.28,26.86,25.63,21.17,9.44,0.0,22.35,23.27,13.51,5.14,24.34,16.36,18.73,4.8,26.63,16.26,16.05,30.32,19.59,12.15,11.15,21.65,23.12,33.66,4.44,21.59,17.06,30.79,17.51,25.95,35.91,23.31,14.44,26.78,25.57,21.98,10.9,25.72,3.76,19.69,28.75,1.23,3.41,11.44,30.38,26.32,8.77,33.51,27.31,22.32,18.14,33.55,10.71,25.43,13.51,31.09,29.88,14.43,3.36,9.29,23.62,13.89,8.1,9.18,15.68,32.74,17.37,9.38,19.04,3.84,23.7,15.58,24.78,2.5,28.88,5.91,8.35,10.04,22.8,22.01,17.67,24.56,8.57,20.34,22.96,7.76,24.11,26.88,15.6,4.63,5.38,19.11,4.21,14.98,29.88,23.11,17.44,31.41,21.94,10.32,23.25,28.3,21.99,30.13,14.86,13.47,22.5,19.36,18.55,15.84,11.17,26.45,23.7,33.8,16.22,11.06,19.46,19.28,22.84,2.24,23.07,23.06,29.0,34.95,30.15,25.75,23.72,27.57,2.74,24.69,19.47,24.27,23.87,23.17,29.63,20.9,17.89,15.55,3.94,18.61,20.27,15.33,15.16,27.92,9.12,19.16,20.71,24.24,17.89,18.38,8.38,14.6,9.59,14.44,24.23,8.16,20.04,18.81,18.28,10.11,8.28,27.08,33.4,27.91,18.79
23.02,27.97,26.13,25.55,5.96,14.91,13.8,15.19,15.14,17.5,29.15,11.75,30.49,18.44,9.59,13.48,21.31,19.14,0.0,28.94,23.38,17.63,10.54,31.5,8.81,23.85,8.59,31.18,30.97,20.59,7.9,27.07,26.07,25.85,14.68,21.57,19.31,9.26,32.88,14.75,32.43,25.14,24.03,17.25,29.36,16.4,9.53,11.73,25.82,20.66,22.55,13.13,43.67,20.62,20.74,26.36,18.71,31.99,20.57,48.43,7.13,37.24,30.04,48.48,22.29,20.37,28.43,26.03,20.38,29.36,20.94,20.99,11.73,28.82,20.21,20.98,30.61,27.67,32.29,24.3,7.42,16.4,12.81,30.5,30.46,21.22,17.32,24.47,17.16,21.84,37.73,7.59,32.59,4.38,20.38,35.26,7.48,18.51,41.97,32.56,32.77,15.59,23.03,14.98,21.79,29.91,15.32,14.53,32.36,20.9,8.91,21.96,5.2,15.24,7.91,19.02,23.9,28.4,9.05,34.28,29.48,30.77,22.22,32.12,29.38,22.57,31.14,21.36,8.02,34.2,9.8,22.07,9.62,28.73,34.25,18.91,21.55,31.57,23.68,11.54,16.51,39.86,34.39,11.1,15.19,6.96,44.56,13.2,35.09,30.47,24.09,6.5,6.72,30.25,30.08,33.18,24.05,6.58,9.66,14.39,32.81,33.3,23.3,29.52,21.4,29.36,11.21,17.08,7.46,3.56,33.2,25.03,21.82,6.89,48.32,14.78,8.15
15.42,16.68,16.57,14.81,24.13,22.93,22.29,22.44,22.49,22.4,2.18,21.41,7.43,18.35,21.15,23.64,13.28,21.96,28.92,0.0,10.48,21.88,19.16,8.43,20.87,19.3,25.15,16.47,16.8,21.81,23.44,14.85,14.12,5.64,17.22,25.14,16.83,21.67,6.16,22.61,8.77,8.42,27.4,14.8,15.96,18.27,19.95,25.17,13.85,17.21,18.89,19.35,21.38,21.55,21.38,16.8,21.87,5.77,13.55,26.14,24.67,16.21,6.98,26.19,14.63,16.92,15.03,22.58,21.37,11.49,18.63,14.23,19.29,9.99,14.03,13.09,11.47,24.23,10.98,14.18,24.23,20.58,18.44,11.23,2.46,19.86,20.37,17.51,19.35,12.01,17.56,20.58,10.56,25.8,13.56,15.07,24.29,17.0,15.75,4.89,9.71,19.49,17.72,17.44,18.9,16.49,21.34,15.81,16.26,22.9,17.99,14.68,24.03,19.84,19.99,21.62,10.01,10.87,20.68,15.24,4.08,13.16,12.92,5.9,1.29,25.29,15.37,13.93,23.9,14.07,17.52,21.46,20.06,0.49,11.46,30.39,21.64,3.47,6.2,23.02,19.48,13.64,13.18,18.71,15.32,23.78,22.27,23.37,8.87,15.74,20.72,30.13,24.63,16.84,16.68,10.38,16.45,26.89,17.62,15.7,14.52,10.29,16.92,17.09,12.86,10.54,18.3,19.17,23.41,32.48,15.11,14.2,12.92,26.74,26.03,19.46,22.68
5.65,6.92,6.81,5.04,20.27,27.8,27.16,27.31,27.36,27.27,10.82,26.28,3.63,23.22,26.02,15.37,2.8,12.19,25.0,10.61,0.0,11.75,24.03,2.37,12.93,9.54,22.64,8.01,7.8,26.68,15.17,5.09,4.35,9.0,22.09,30.01,7.06,17.6,4.41,27.48,4.87,13.29,32.27,19.67,6.19,23.14,24.82,16.9,4.08,22.08,9.12,13.89,20.5,11.78,11.61,7.03,26.74,13.66,2.82,25.26,22.94,13.35,5.48,25.31,4.15,21.79,5.26,27.45,26.24,1.78,8.86,3.76,24.16,0.9,3.6,2.6,7.44,29.1,6.0,4.41,15.96,10.81,23.31,4.2,12.13,10.1,25.24,7.75,8.62,1.53,14.56,17.19,6.18,21.65,3.07,12.09,18.97,6.19,15.87,14.23,2.2,8.75,7.95,13.3,9.14,11.16,26.21,20.68,9.19,27.77,16.14,4.2,19.26,24.71,16.75,26.49,1.32,1.09,18.52,11.11,5.9,3.39,4.05,13.79,11.05,30.16,12.34,4.93,15.63,11.04,17.04,11.69,19.08,10.4,16.35,35.26,26.51,13.09,11.07,27.89,9.71,16.44,11.22,23.58,20.19,19.19,21.39,15.09,5.47,11.59,10.95,21.26,16.35,7.08,6.91,15.27,6.69,18.33,14.9,20.57,9.64,7.0,7.16,11.95,2.08,1.8,23.17,7.84,15.13,21.46,10.03,4.43,3.15,23.92,25.15,24.33,17.96
9.57,14.52,12.68,12.1,21.15,27.84,26.73,28.13,28.08,27.81,24.95,24.69,17.75,23.76,22.52,18.07,11.87,4.21,19.16,24.74,13.94,0.0,21.24,17.83,15.63,10.4,23.53,17.73,17.52,27.22,16.49,13.62,12.62,27.95,20.02,30.55,5.91,18.49,18.53,27.68,18.98,27.24,32.8,20.2,15.91,23.68,22.47,18.88,12.37,22.62,8.46,16.59,30.22,4.59,7.26,12.91,27.28,27.79,11.14,34.98,24.12,23.79,19.61,35.02,10.89,22.33,14.98,27.99,26.78,15.9,7.27,11.56,20.51,15.36,10.78,11.55,17.15,29.64,18.84,10.85,15.94,1.44,20.6,17.05,26.25,5.65,25.77,11.02,7.73,12.41,24.27,18.9,19.14,21.38,10.95,21.81,19.85,9.08,25.58,28.35,17.07,3.08,9.58,16.01,8.34,16.45,26.78,20.01,18.91,28.3,18.84,11.46,20.15,25.2,18.89,27.03,14.47,14.94,19.4,20.83,20.02,17.31,13.54,27.92,25.17,30.7,17.69,13.2,16.36,20.75,19.74,5.39,19.97,24.53,30.47,31.85,27.05,27.21,25.78,24.47,2.7,26.16,20.94,21.17,20.76,20.07,31.1,17.79,19.36,17.02,7.09,15.42,17.17,16.79,16.63,29.39,10.59,16.06,17.6,21.13,19.36,19.85,9.85,16.07,11.96,15.91,21.13,7.65,16.94,15.62,19.75,11.58,12.38,23.89,34.87,24.81,15.69
24.51,30.04,27.62,28.16,5.83,5.24,4.6,4.71,4.76,7.09,19.45,3.66,20.79,8.74,3.25,8.15,18.31,24.54,10.61,19.24,23.83,21.48,0.0,21.79,8.94,25.34,6.26,31.13,30.93,9.99,7.95,28.21,27.48,16.14,3.58,15.37,20.8,3.05,23.18,4.92,25.28,15.44,17.82,7.55,29.32,6.69,2.02,6.4,27.21,10.96,24.03,5.9,37.9,25.09,26.24,27.84,7.87,22.29,26.91,42.66,8.66,32.73,20.34,42.7,16.95,10.66,28.39,16.33,9.78,24.85,22.42,17.77,1.18,23.35,21.7,26.45,30.56,17.97,27.5,25.79,7.58,21.2,2.31,27.33,20.75,22.71,7.62,25.95,20.01,19.39,34.08,3.06,27.07,6.5,21.87,31.58,3.82,18.6,32.26,22.85,23.07,20.14,24.51,10.42,23.28,33.0,5.12,4.83,32.32,9.98,4.02,16.62,4.11,5.54,3.28,8.41,23.37,24.22,2.17,31.76,19.77,26.52,16.89,22.42,19.67,16.36,31.88,16.03,8.41,30.59,3.3,23.56,1.39,19.03,24.55,12.71,10.23,21.86,13.97,4.52,21.3,30.15,29.7,0.58,5.49,4.04,38.78,7.87,25.39,32.25,25.58,9.66,5.29,30.2,30.04,23.47,25.53,6.42,5.13,4.69,31.04,26.8,24.79,33.61,19.69,23.89,0.93,18.11,7.91,14.17,33.16,27.55,26.28,8.43,42.54,5.07,8.54
8.26,9.53,9.41,7.65,27.09,25.88,25.25,25.39,25.44,25.36,8.91,24.36,1.46,21.3,24.1,14.74,4.73,14.8,31.87,8.7,3.32,14.72,22.11,0.0,12.29,12.15,28.1,10.62,10.41,24.76,14.53,7.69,6.96,7.08,20.17,28.1,9.67,16.97,2.56,25.56,4.81,11.38,30.35,17.75,8.8,21.22,22.9,16.27,6.69,20.17,11.73,13.25,23.11,14.39,14.22,9.64,24.82,11.75,6.39,27.87,27.62,15.96,2.36,27.92,6.07,19.87,7.87,25.53,24.32,4.33,11.47,5.68,22.24,2.84,6.87,4.53,10.04,27.18,8.62,7.02,15.32,13.42,21.39,6.82,10.21,12.71,23.32,10.36,12.2,3.71,17.16,16.56,7.76,28.75,5.0,14.7,18.34,8.12,18.48,12.31,0.52,12.33,10.56,20.39,11.75,13.77,24.3,18.77,11.8,25.85,20.94,5.76,18.63,22.79,22.94,24.58,1.81,3.71,17.88,13.72,3.31,6.0,3.71,11.88,9.13,28.24,14.95,5.73,14.99,13.64,20.48,14.3,23.01,8.49,14.43,33.35,24.59,11.18,9.15,25.97,12.32,19.61,13.83,21.66,18.28,18.55,24.0,14.46,5.26,14.2,13.56,24.84,15.72,9.69,9.52,13.35,9.29,16.34,20.58,18.65,12.25,9.5,9.77,14.55,4.0,3.38,21.25,9.76,14.5,25.04,12.64,7.04,5.76,29.69,27.76,22.41,26.65
18.89,23.84,22.0,21.42,8.97,15.67,14.56,15.95,15.9,18.27,20.99,12.52,14.38,13.5,10.35,0.77,10.86,18.92,8.81,20.78,13.16,15.84,9.06,12.95,0.0,19.72,11.35,27.05,26.84,16.96,1.16,22.94,21.93,17.69,5.95,20.29,15.18,6.31,17.22,15.51,18.15,16.98,24.79,9.94,25.23,13.42,10.3,4.86,21.68,12.36,18.41,1.97,39.54,19.47,20.62,22.22,17.02,23.83,13.21,44.3,11.64,33.11,21.88,44.34,9.51,12.07,24.3,17.73,16.52,14.94,16.8,10.33,8.34,14.18,12.97,12.76,26.47,19.38,28.16,20.17,1.45,15.56,7.16,26.37,22.3,17.09,15.51,20.33,14.39,11.94,33.59,5.9,19.46,8.17,12.42,31.13,5.84,12.98,33.81,24.4,14.91,14.52,18.89,3.26,17.66,25.77,16.08,7.01,28.23,18.05,4.52,9.18,7.97,14.94,5.46,16.77,13.68,14.43,7.22,30.14,21.32,16.54,9.44,23.96,21.22,20.44,27.01,8.58,1.12,30.07,5.42,17.94,7.79,20.57,26.09,19.67,16.79,23.41,15.52,12.3,15.67,31.7,30.26,9.0,5.44,7.9,40.42,1.08,18.75,26.33,19.96,5.92,3.17,26.11,25.95,25.02,19.91,2.49,3.5,10.88,28.67,29.17,19.17,25.38,12.24,15.08,8.67,12.49,2.22,11.3,29.07,20.89,14.19,12.63,44.18,14.55,1.83
3.27,8.49,6.65,6.07,23.88,30.57,29.46,30.85,30.8,30.54,18.91,27.42,11.72,26.48,25.25,20.8,7.11,4.81,24.35,18.7,8.95,9.26,23.96,11.8,18.35,0.0,26.25,11.7,11.49,29.94,19.21,7.59,6.58,17.09,22.74,33.28,4.31,21.21,12.5,30.41,12.94,21.38,35.53,22.93,9.88,26.4,25.2,21.6,4.73,25.35,1.74,19.31,24.19,4.18,3.35,6.87,30.0,21.75,6.44,28.95,26.54,16.07,13.57,28.99,8.02,25.05,8.95,30.71,29.5,9.87,2.56,6.96,23.24,9.33,5.78,6.85,11.12,32.36,12.81,4.82,18.67,7.96,23.32,11.01,20.22,3.72,28.5,2.16,7.97,9.9,18.24,21.63,13.1,25.26,6.24,15.78,22.58,7.39,19.55,22.32,11.04,8.1,1.63,18.73,0.81,10.42,29.51,22.74,12.88,31.03,21.57,7.99,22.87,27.92,21.61,29.76,10.29,8.91,22.12,14.79,13.99,11.28,8.84,21.88,19.14,33.42,11.66,8.73,19.09,14.72,22.46,4.31,22.69,18.49,24.43,34.57,29.77,21.18,19.16,27.2,6.86,20.12,14.91,23.9,23.49,22.8,25.07,20.52,13.32,10.98,2.69,20.61,19.89,10.76,10.6,23.36,4.56,18.78,20.33,23.86,13.32,13.82,2.61,10.03,9.03,9.87,23.85,7.79,19.66,20.81,13.72,5.54,7.69,27.53,28.83,27.54,18.42
26.48,31.43,29.59,29.01,3.53,11.36,8.59,11.64,11.59,13.96,25.49,6.65,26.83,14.78,3.94,10.12,20.29,26.51,8.57,25.28,22.58,23.45,6.23,27.83,10.91,27.31,0.0,34.64,34.43,16.03,9.92,30.53,29.53,22.19,11.02,18.03,22.78,5.9,29.22,11.2,31.33,21.48,20.48,13.59,32.82,12.74,5.83,8.37,29.28,17.0,26.01,9.77,43.94,27.06,28.21,29.82,13.91,28.33,24.04,48.7,1.48,38.77,26.38,48.75,18.93,16.71,31.89,22.37,15.82,30.89,24.4,19.75,8.54,29.4,23.68,22.19,34.07,24.01,33.54,27.76,9.56,24.54,9.15,33.96,26.8,24.69,13.66,27.93,21.99,21.36,40.12,7.39,33.12,5.55,23.84,37.63,4.24,20.57,38.31,28.9,29.11,22.12,26.49,11.62,25.26,33.37,11.21,10.87,35.82,17.36,9.9,18.6,3.85,11.58,8.9,14.46,29.41,30.27,6.48,37.8,25.82,32.56,18.86,28.46,25.72,19.02,37.93,18.0,10.38,36.63,10.45,25.53,5.87,25.07,30.59,15.36,21.43,27.91,20.02,7.99,24.64,36.2,35.74,7.44,11.53,3.61,44.83,9.84,31.43,38.3,27.56,14.64,8.16,33.71,33.54,29.52,27.51,8.4,11.01,10.73,36.27,32.85,26.76,32.98,21.66,29.94,7.55,20.09,9.89,12.13,36.66,28.49,25.28,1.77,48.59,11.12,10.52
8.82,1.85,4.51,4.42,29.43,34.6,33.97,34.11,34.16,34.08,15.99,33.08,10.43,30.02,32.82,22.45,8.84,13.84,29.06,16.19,7.66,15.19,30.83,10.51,20.01,12.71,36.82,0.0,0.59,33.48,24.76,3.48,3.9,15.8,28.89,36.82,10.14,26.76,8.14,34.28,5.17,20.1,39.07,26.47,2.09,29.94,31.62,27.15,6.13,28.89,12.29,20.97,13.19,14.96,14.78,3.82,33.54,12.27,6.87,17.95,32.1,4.65,12.29,18.0,11.23,28.59,3.05,34.25,33.04,5.6,12.03,10.84,30.96,8.04,7.35,7.3,2.1,35.9,1.83,5.53,24.22,13.89,30.11,3.05,14.08,13.27,32.04,10.92,12.68,8.61,7.25,27.18,2.52,30.81,7.98,4.11,28.13,10.32,8.56,12.54,9.75,12.81,11.12,24.28,12.31,3.17,33.02,27.49,1.21,34.57,29.66,11.28,28.42,31.52,23.83,33.3,9.01,7.62,27.67,3.13,12.7,3.8,11.13,12.4,14.98,36.96,4.38,12.01,24.64,3.04,29.2,14.86,28.24,15.98,23.15,42.07,33.31,17.59,17.87,34.69,12.79,9.21,3.91,30.38,27.0,28.35,14.08,22.17,4.79,3.63,14.12,25.32,25.44,1.25,1.56,22.07,6.96,24.33,21.98,27.37,1.68,2.83,10.33,3.65,7.54,6.57,29.97,12.49,25.21,25.52,1.7,4.98,6.23,33.08,17.84,31.13,23.97
6.78,1.35,4.02,3.92,29.21,34.38,33.75,33.89,33.94,33.86,16.26,32.86,10.21,29.8,32.6,22.23,8.62,13.61,28.84,16.45,7.44,14.97,30.61,10.29,19.79,12.49,36.6,0.59,0.0,33.26,24.54,3.25,3.4,15.58,28.67,36.6,9.92,26.54,7.92,34.06,5.0,19.88,38.85,26.25,1.59,29.72,31.4,26.93,5.19,28.66,12.07,20.75,13.46,14.73,14.56,3.32,33.32,12.53,6.65,18.22,31.87,4.96,12.07,18.26,11.01,28.37,2.83,34.03,32.82,5.38,11.81,10.62,30.74,7.82,7.13,7.08,1.93,35.68,2.15,5.03,24.0,13.67,29.89,2.88,14.34,13.05,31.82,10.7,12.46,8.39,7.51,26.96,2.84,30.59,7.76,4.42,27.91,10.1,8.82,12.81,9.53,12.59,10.9,24.06,12.09,3.48,32.8,27.27,1.52,34.35,29.44,11.06,28.2,31.29,23.61,33.08,8.79,7.4,27.45,3.44,12.48,3.58,10.91,12.66,15.24,36.74,4.69,11.79,24.42,3.35,28.98,14.64,28.02,16.24,22.93,41.84,33.09,17.85,17.65,34.47,12.57,9.47,4.18,30.16,26.78,28.13,14.34,21.95,4.62,3.94,13.9,25.1,25.22,0.75,1.06,21.85,6.47,24.11,21.76,27.15,1.98,3.15,10.11,3.96,7.32,6.35,29.75,12.27,24.99,25.3,2.01,4.48,6.01,32.86,18.1,30.91,23.75
