4.25,26.76,6.04,10.79,30.03,5.06,2.66,22.37,9.21,21.63,0.0,10.67,26.26,10.1,25.81,18.84,20.6,11.32,24.56,19.89,31.33,26.38,21.1,22.42,26.65,11.29,4.8,21.32,13.62,14.85,4.2,8.49,10.56,7.15,10.54,21.17,2.52,26.05,10.31,14.44,6.14,4.85,24.45,29.02,24.68,15.84
6.79,28.23,4.49,7.08,34.21,6.66,7.51,29.94,2.38,30.76,10.59,0.0,19.61,3.22,19.16,20.21,23.74,0.92,24.79,25.65,35.52,30.57,20.0,15.77,26.88,2.24,5.86,21.51,6.96,5.47,7.97,2.14,8.84,7.83,1.09,24.24,8.63,26.28,3.13,7.78,3.88,4.53,32.02,22.36,25.2,25.11
21.68,42.52,20.33,15.05,48.51,23.44,22.78,44.24,21.09,45.05,26.5,19.34,0.0,17.37,0.68,34.5,38.03,18.58,39.08,39.94,49.81,44.86,34.29,5.93,41.17,23.17,21.69,35.81,12.94,15.27,23.87,20.36,15.77,26.94,20.33,38.53,24.45,40.57,22.18,13.69,19.71,20.36,46.32,3.53,39.5,37.77
5.11,31.97,2.92,3.16,37.96,7.49,5.83,28.36,5.14,27.61,9.15,3.73,16.64,0.0,16.19,23.95,27.48,3.09,28.53,25.88,39.26,34.31,23.74,12.8,30.62,7.22,5.74,25.26,3.99,5.04,6.53,4.41,5.54,10.99,4.38,27.98,8.5,30.02,6.23,4.81,2.87,4.41,30.43,19.39,28.95,21.83
21.22,42.06,19.87,14.59,48.05,22.98,22.31,43.78,20.62,44.59,26.04,18.87,0.68,16.91,0.0,34.04,37.57,18.12,38.62,39.48,49.35,44.4,33.83,5.47,40.71,22.7,21.23,35.35,12.48,14.81,23.41,19.9,15.31,26.48,19.87,38.07,23.99,40.11,21.72,13.23,19.25,19.9,45.85,4.16,39.04,37.31
22.7,9.34,23.39,27.67,15.33,18.37,20.37,11.05,19.59,11.87,19.79,20.14,34.47,24.04,34.02,0.0,3.92,20.86,7.89,5.34,16.63,11.68,5.42,28.78,9.98,17.97,19.38,2.63,27.55,21.64,22.65,19.78,28.91,13.6,19.06,5.35,18.09,9.37,19.53,28.37,22.65,21.73,13.13,37.23,6.31,8.13
24.05,7.34,26.79,31.07,13.33,19.72,21.72,9.06,22.99,6.6,21.14,23.55,37.87,27.44,37.42,3.92,0.0,24.26,11.78,2.13,14.63,9.68,8.61,32.18,13.87,21.37,17.26,3.54,30.95,25.04,24.0,23.18,32.31,14.61,22.46,2.69,19.44,13.27,22.93,31.77,26.05,25.13,11.14,40.63,5.56,5.94
6.26,29.15,4.91,6.09,35.14,7.86,7.19,30.87,3.3,31.68,11.51,0.92,18.61,2.59,18.17,21.13,24.66,0.0,25.71,26.57,36.44,31.49,20.92,14.77,27.8,2.91,6.11,22.44,5.97,4.84,8.89,3.06,7.85,8.75,1.8,25.16,8.87,27.2,4.05,6.79,4.3,4.78,32.94,21.37,26.13,22.19
27.27,8.62,29.05,32.26,11.26,22.94,24.94,16.85,24.17,17.67,24.36,24.73,39.05,28.62,38.6,7.12,10.65,25.44,0.0,12.56,7.36,17.48,11.12,33.36,2.25,22.55,23.95,6.1,32.13,26.22,27.22,24.36,33.49,18.17,23.64,11.15,22.66,2.3,24.11,32.95,27.23,26.31,18.93,41.81,4.76,15.75
22.75,6.34,24.53,29.29,12.33,18.42,20.42,6.15,25.53,5.01,19.84,26.08,40.4,28.6,39.96,5.33,2.13,26.79,13.82,0.0,13.63,8.68,13.72,34.72,15.91,23.91,19.43,6.45,32.11,27.57,22.7,25.72,29.06,17.14,25.0,1.4,18.14,15.31,19.0,32.93,24.64,20.69,8.23,43.16,6.56,6.71
34.37,4.72,36.15,43.3,3.54,30.05,32.04,13.48,35.22,14.29,31.46,35.77,50.09,39.66,49.65,16.85,14.85,36.48,7.35,9.42,0.0,8.17,16.75,44.41,7.59,33.59,31.05,9.65,43.18,37.26,34.32,35.4,40.68,28.76,34.68,8.01,29.77,7.0,35.15,44.0,36.26,32.32,15.56,52.85,5.59,18.34
29.22,4.28,31.01,38.15,7.29,24.9,26.89,8.33,30.07,9.15,26.31,30.62,44.94,34.51,44.5,11.7,9.71,31.33,18.36,8.69,8.59,0.0,18.26,39.26,20.45,28.45,25.9,10.99,38.03,32.11,29.17,30.26,35.53,23.61,29.53,7.5,24.62,19.85,30.0,38.85,31.11,27.17,10.41,47.7,7.4,13.19
23.7,14.72,23.1,27.39,20.7,19.74,21.74,16.43,19.31,17.25,21.16,19.86,34.18,23.75,33.74,5.44,8.63,20.57,11.25,12.13,16.78,17.05,0.0,28.5,13.34,17.69,22.77,8.0,27.27,21.35,24.02,19.49,28.63,13.67,18.77,10.73,19.47,12.73,19.24,28.09,22.36,21.45,18.51,36.94,11.37,12.55
18.07,36.61,16.71,11.43,42.6,19.82,19.16,38.33,17.47,39.14,22.88,15.72,6.44,13.75,5.99,28.59,32.12,14.96,33.17,34.03,43.9,38.95,28.38,0.0,35.26,19.55,18.07,29.9,9.32,11.65,20.25,16.74,12.15,23.32,16.71,32.62,20.83,34.66,18.56,10.07,16.1,16.74,40.41,9.2,33.59,34.15
29.54,10.89,31.32,34.52,11.03,25.21,27.21,19.12,26.44,19.94,26.63,26.99,41.32,30.89,40.87,9.38,12.92,27.71,2.25,14.82,7.59,19.74,13.39,35.63,0.0,24.82,26.22,8.37,34.4,28.49,29.49,26.63,35.76,20.44,25.91,13.42,24.93,1.52,26.38,35.22,29.5,28.58,21.2,44.08,7.05,18.01
7.4,25.97,6.8,9.03,31.96,7.1,8.12,27.69,3.0,28.5,11.2,2.04,21.55,5.39,21.1,17.95,21.48,2.91,22.53,23.39,33.26,28.31,17.74,17.71,24.62,0.0,6.47,19.26,8.91,6.54,8.58,3.19,10.78,7.47,1.15,21.98,9.24,24.02,3.02,9.73,6.06,5.14,29.76,24.31,22.95,25.72
2.52,26.19,5.06,9.11,29.46,1.82,3.15,21.8,3.49,21.06,6.62,5.53,21.63,5.47,21.18,18.27,20.03,6.18,23.99,19.32,30.76,25.81,20.53,17.79,26.08,6.15,0.0,20.74,8.99,10.22,5.17,3.23,10.87,5.02,5.4,20.6,4.63,25.47,3.47,9.81,4.32,1.33,25.46,24.39,24.11,15.27
24.28,7.11,24.97,29.26,14.46,19.96,21.95,10.19,21.17,11.0,21.37,21.73,36.05,25.62,35.6,2.66,3.54,22.44,6.3,5.89,9.66,10.81,9.37,30.37,8.39,19.55,20.96,0.0,29.13,23.22,24.23,21.36,30.49,15.18,20.64,4.48,19.68,7.79,21.11,29.95,24.23,23.31,12.27,38.81,4.14,8.61
9.01,35.25,7.65,2.1,41.23,10.77,10.1,31.63,8.41,30.89,13.83,6.66,12.77,4.7,12.32,27.22,30.76,5.91,31.81,29.15,42.54,37.58,27.02,8.93,33.9,10.49,9.02,28.53,0.0,2.64,11.2,7.69,2.89,14.27,7.66,31.26,11.78,33.29,9.51,0.82,7.04,7.69,33.71,15.53,32.22,25.1
11.12,29.57,7.94,4.0,35.56,11.87,11.2,31.29,9.51,32.1,14.92,5.47,15.27,5.06,14.83,21.55,25.08,4.84,26.13,26.99,36.86,31.91,21.34,11.43,28.22,6.54,10.11,22.86,2.64,0.0,12.3,8.79,4.77,15.37,5.85,25.58,12.87,27.62,8.39,3.33,8.06,8.79,33.37,18.03,26.55,26.2
2.16,29.39,3.05,7.81,32.66,6.1,2.65,25.0,6.23,24.26,3.95,7.69,23.28,7.12,22.83,21.47,23.24,8.34,27.19,22.53,33.97,29.01,23.74,19.44,29.28,8.31,5.3,23.95,10.64,11.86,0.0,5.51,7.58,9.78,7.56,23.8,5.15,28.68,7.32,11.46,3.16,4.07,27.08,26.04,27.32,18.47
4.62,28.07,4.03,7.37,34.05,4.49,5.35,29.78,0.99,21.38,8.43,2.17,19.89,3.73,19.45,20.04,23.58,2.81,24.63,25.48,35.36,30.41,19.84,16.05,26.72,3.31,3.23,21.35,7.25,8.47,5.8,0.0,9.13,6.84,2.56,24.08,6.47,26.11,2.09,8.07,3.29,2.37,31.86,22.65,25.04,18.44
7.49,37.35,5.06,2.24,43.34,12.73,9.17,31.64,10.37,30.89,10.58,8.62,15.6,5.41,15.15,29.33,32.86,7.87,33.91,29.16,44.64,39.69,29.12,11.76,36.0,12.45,10.97,30.64,2.9,4.77,7.96,9.65,0.0,16.22,9.62,33.36,11.78,35.4,11.47,2.08,6.03,9.65,33.71,18.35,34.33,25.11
10.48,23.9,12.27,13.95,27.17,4.79,8.15,19.51,6.0,18.76,7.57,7.85,26.4,10.31,25.95,12.58,14.35,8.5,18.31,17.03,28.47,23.52,14.85,22.56,20.4,7.48,5.01,15.06,13.82,13.71,10.43,6.88,16.79,0.0,7.86,18.31,5.88,19.79,5.53,14.64,12.37,6.75,21.59,29.16,18.43,12.98
6.66,27.12,6.06,7.87,33.11,6.53,7.38,28.84,2.26,29.65,10.46,1.09,20.4,4.24,19.95,19.1,22.63,1.8,23.68,24.54,34.41,29.46,18.89,16.56,25.77,1.15,5.73,20.41,7.75,5.85,7.84,2.06,9.63,6.8,0.0,23.13,8.5,25.17,2.54,8.57,5.32,4.4,30.92,23.15,24.1,24.99
24.02,5.16,28.14,32.43,11.14,19.7,21.69,6.87,24.34,5.47,21.11,24.9,39.22,28.79,38.77,5.98,2.7,25.61,12.64,1.4,12.45,7.49,12.54,33.53,14.73,22.72,20.7,5.26,32.3,26.39,23.97,24.53,33.66,18.41,23.81,0.0,19.42,14.12,24.28,33.12,27.4,26.48,8.95,41.98,5.38,7.99
6.32,25.49,8.1,11.82,28.76,3.79,2.98,21.1,11.27,20.36,2.56,12.74,24.34,8.18,23.89,17.57,19.33,13.38,23.29,18.62,30.06,25.11,19.83,20.5,25.38,13.35,4.8,20.05,11.69,12.92,6.27,10.55,12.63,5.88,12.61,19.9,0.0,24.78,8.02,12.51,8.21,4.71,23.18,27.1,23.41,14.57
28.94,10.29,30.72,33.93,9.16,24.61,26.61,18.52,25.84,19.34,26.03,26.4,40.72,30.29,40.27,8.79,12.32,27.11,2.3,14.23,7.0,19.15,12.79,35.03,1.52,24.22,25.62,7.77,33.8,27.89,28.89,26.03,35.16,19.84,25.31,12.82,24.33,0.0,25.78,34.62,28.9,27.98,20.6,43.48,6.45,17.42
6.33,27.7,5.73,10.02,28.47,4.35,5.46,20.82,1.24,20.07,10.14,3.16,22.55,6.39,22.1,19.68,17.23,3.8,24.26,18.06,29.78,24.83,19.47,18.71,26.35,3.02,3.48,20.98,9.9,8.39,7.51,2.12,11.78,5.53,2.54,23.71,7.13,25.74,0.0,10.72,4.99,2.9,22.9,25.3,24.67,17.45
9.82,35.22,6.17,1.29,41.21,11.59,10.92,32.45,9.23,31.7,14.64,7.48,13.51,5.52,13.06,27.2,30.73,6.73,31.78,32.64,42.51,37.56,26.99,9.67,33.87,11.31,9.83,28.51,0.82,3.34,12.02,8.51,2.45,15.08,8.48,31.23,12.59,33.27,10.32,0.0,7.85,8.5,34.53,16.26,32.19,25.92
2.65,30.66,1.1,7.2,36.65,6.1,3.73,27.1,3.83,26.35,6.04,5.29,19.72,2.87,19.27,22.64,26.17,4.63,27.22,24.62,37.95,33.0,22.43,15.88,29.31,5.91,4.59,23.95,7.07,8.3,3.42,3.1,6.05,9.68,5.16,26.67,7.24,28.71,4.92,7.89,0.0,3.27,29.17,22.48,27.64,20.57
2.68,27.46,3.73,7.78,30.72,3.08,2.99,23.07,2.64,22.32,4.91,4.57,20.3,4.15,19.86,21.92,21.3,5.64,25.26,20.59,32.03,27.08,21.71,16.46,27.35,5.18,1.33,23.23,7.66,8.89,5.51,2.28,9.54,6.75,4.44,21.86,4.66,26.74,2.9,8.48,2.99,0.0,26.73,23.06,26.91,16.54
27.2,10.96,28.98,33.74,14.23,24.56,24.87,2.48,23.31,2.66,24.29,32.0,46.32,33.05,45.88,13.08,11.08,32.71,19.74,8.33,15.54,8.45,19.64,40.64,21.83,29.82,25.57,12.37,36.56,33.49,27.15,31.63,33.51,21.59,30.91,8.41,22.6,21.23,22.84,37.39,29.09,26.83,0.0,49.08,12.99,11.16
24.35,45.19,22.99,17.72,51.17,26.11,25.44,46.9,23.75,47.72,29.16,22.0,3.84,20.04,4.24,37.16,40.7,21.25,41.75,42.6,52.48,47.52,36.96,8.59,43.84,25.83,24.35,38.47,15.61,17.93,26.54,23.03,18.44,29.6,23.0,41.19,27.11,43.23,24.84,16.35,22.38,23.02,48.98,0.0,42.16,40.44
27.49,3.86,28.56,32.85,9.0,23.17,25.16,10.85,24.77,11.66,24.58,25.32,39.64,29.21,39.2,6.4,5.54,26.03,4.97,6.57,5.6,7.4,11.34,33.96,7.06,23.14,24.17,4.14,32.73,26.81,27.44,24.95,34.09,18.39,24.23,5.16,22.89,6.45,24.7,33.55,27.82,26.91,12.93,42.4,0.0,15.7
18.72,13.45,20.51,25.26,16.71,14.4,16.39,9.06,23.68,8.31,15.82,25.14,40.73,24.57,40.29,8.13,5.93,25.79,16.12,6.58,18.02,13.07,12.67,36.89,18.22,25.76,15.4,14.85,28.09,29.32,18.67,22.96,25.03,13.11,25.01,7.85,14.12,17.61,14.83,28.91,20.61,16.67,11.14,43.49,15.47,0.0
