7.13,23.54,13.98,7.05,8.65,22.4,2.9,15.12,20.79,27.08,22.4,0.0,11.47,6.54,28.92,22.78,16.55,8.41,20.97,9.24,11.92,19.44,15.81,17.17,22.79,13.16,15.5,5.37,19.58,15.78,14.57,8.39,8.42,28.19,9.49,4.06,3.2,16.47,10.84,12.73,13.48,1.45,4.2,19.04,6.47,13.45,20.83,1.75,11.52,17.31,20.78,26.75,24.19,16.61
8.39,31.35,24.72,10.53,12.13,28.93,13.63,24.74,28.6,34.89,32.03,13.06,0.0,17.28,36.73,32.41,27.28,7.29,28.78,4.82,21.11,26.1,25.44,24.97,29.32,22.79,25.12,16.42,29.2,24.61,21.69,15.72,15.75,36.0,7.88,15.33,10.59,26.1,18.17,23.47,16.22,12.43,15.26,26.06,6.4,21.55,30.46,14.7,18.85,25.39,25.2,33.28,31.99,26.24
9.47,23.33,7.44,9.39,10.99,24.75,4.53,18.35,23.02,29.31,22.49,6.55,16.42,0.0,31.15,22.88,10.0,10.76,23.2,13.77,14.26,19.5,15.87,24.73,25.14,16.32,17.96,6.02,19.67,19.79,25.64,10.73,10.76,30.42,11.84,3.09,8.3,16.53,13.18,6.19,15.82,6.96,4.85,19.1,10.72,24.52,20.92,4.85,13.87,19.83,26.39,29.09,26.41,16.67
35.08,6.44,27.04,36.96,38.56,49.87,35.38,16.47,9.84,5.25,6.84,29.18,37.8,34.31,0.0,5.62,33.2,33.73,8.88,31.9,41.15,12.94,17.26,14.04,50.26,18.74,16.07,36.87,10.71,15.3,15.94,41.58,41.61,0.99,36.44,33.94,32.23,16.47,44.03,30.01,41.63,30.24,35.7,13.06,31.16,17.57,8.21,35.7,44.72,13.79,15.7,54.21,5.47,15.16
30.48,6.82,18.5,32.36,33.96,41.32,26.84,9.91,10.15,7.5,2.66,22.74,33.19,25.77,5.62,0.0,24.66,29.13,9.56,27.29,32.61,9.25,11.06,16.18,41.72,11.19,9.52,28.33,5.23,10.38,20.82,33.04,33.07,4.88,31.84,25.4,27.62,8.37,35.49,21.46,36.67,23.8,27.16,8.87,26.55,19.69,2.73,27.16,36.18,9.6,17.84,45.67,6.82,8.6
18.27,25.33,9.44,18.19,19.79,23.29,13.33,20.35,25.02,31.31,24.49,15.34,25.21,12.26,33.15,24.88,0.0,19.55,25.2,22.57,14.58,21.5,17.88,26.73,23.68,18.32,19.96,14.82,21.67,21.79,27.64,18.45,18.75,32.42,20.63,11.89,17.1,18.53,15.93,3.27,18.64,15.76,13.65,21.1,19.52,26.52,22.92,13.64,16.61,21.83,28.39,27.64,28.41,18.67
1.23,28.08,17.75,3.57,5.17,22.76,6.67,21.48,25.33,31.62,28.76,8.54,5.62,10.31,33.47,29.15,20.32,0.0,25.52,6.04,12.28,22.83,22.18,21.71,23.15,19.53,21.86,9.46,25.94,21.35,18.43,8.75,8.78,32.73,3.05,8.36,3.64,22.84,11.2,16.5,8.24,7.24,8.29,22.8,3.01,18.29,27.2,7.73,11.89,22.13,25.32,27.11,28.73,22.98
27.11,2.68,19.07,28.99,30.59,41.9,27.42,8.5,1.08,6.77,19.01,21.21,29.83,26.34,8.61,9.56,25.23,25.77,0.0,23.94,33.18,4.97,9.3,6.07,42.29,10.77,8.1,28.9,16.19,7.33,7.97,33.61,33.64,7.88,28.47,25.97,24.26,8.5,36.07,22.04,33.66,22.27,27.74,5.1,23.19,9.6,17.45,27.73,36.75,5.82,7.73,46.25,3.87,7.19
7.4,25.91,23.47,9.28,10.88,28.48,12.38,19.3,23.16,29.45,26.59,9.01,5.01,16.02,31.3,26.98,26.03,6.06,23.34,0.0,17.99,20.66,20.01,19.54,28.87,17.35,19.68,15.17,23.77,19.17,16.26,14.46,14.49,30.56,8.76,14.08,7.09,20.66,16.92,22.22,13.95,8.37,14.0,20.63,3.86,16.12,25.02,10.03,17.6,19.96,21.72,32.82,26.56,20.8
10.05,33.37,17.47,8.95,6.6,10.95,9.48,28.39,33.05,39.34,32.52,11.34,18.01,13.12,41.18,32.91,14.73,12.35,33.23,15.27,0.0,29.53,25.91,30.57,11.34,26.35,27.99,7.24,29.7,29.82,27.29,3.98,4.28,40.45,13.43,11.17,9.81,26.56,1.38,13.97,4.03,9.83,8.78,29.14,12.22,27.15,30.96,10.54,2.07,29.86,36.42,15.29,36.44,26.71
24.43,4.9,15.04,28.24,29.84,37.86,23.38,3.17,4.58,10.87,14.98,19.29,27.14,22.31,12.72,9.25,21.19,23.08,4.77,23.84,29.15,0.0,5.26,3.93,38.25,6.73,4.07,24.87,12.16,2.47,4.71,29.58,29.61,11.98,25.78,21.94,27.14,4.46,32.03,18.0,33.21,20.35,23.7,0.36,20.5,6.91,13.41,23.69,32.71,0.97,7.96,42.21,7.98,3.15
23.43,10.23,11.43,24.63,26.23,34.26,19.78,2.27,9.91,16.21,11.37,15.69,26.14,18.7,18.05,11.76,17.59,22.08,10.1,20.23,25.54,6.4,0.0,9.34,34.65,1.5,1.87,21.26,8.55,3.8,6.33,25.97,26.0,17.31,24.78,18.33,23.54,2.98,28.43,14.4,29.6,16.74,20.1,4.12,19.5,6.38,9.81,20.09,29.11,4.58,13.29,38.61,13.31,2.11
23.13,8.32,20.04,25.01,26.61,42.87,20.11,5.19,5.58,11.87,19.98,17.23,25.85,27.31,13.71,15.87,26.2,21.79,5.76,19.95,33.72,3.94,10.26,0.0,43.26,11.74,9.07,29.87,17.16,4.41,3.99,30.19,30.22,12.98,24.49,26.94,20.28,9.47,32.64,23.0,29.68,18.29,28.7,4.31,19.21,5.62,18.42,18.96,33.33,3.64,3.6,47.21,8.97,8.16
21.12,42.12,26.23,20.03,17.66,1.85,20.54,37.14,41.81,48.1,41.28,22.41,29.08,24.18,49.94,41.67,23.49,23.42,41.99,26.34,11.28,38.29,34.67,43.52,0.0,35.11,36.75,18.3,38.46,38.58,38.36,15.05,15.34,49.21,24.5,22.24,20.88,35.32,12.46,22.73,15.11,20.9,19.84,37.89,23.29,38.22,39.71,21.61,13.14,38.62,45.18,4.71,45.2,35.46
20.91,10.68,11.88,22.79,24.39,34.71,20.22,3.02,10.36,16.65,10.97,13.17,23.62,19.15,18.5,11.35,18.04,19.56,10.54,17.72,25.99,6.85,1.5,9.56,35.1,0.0,2.9,21.71,8.14,4.52,6.54,26.42,26.45,17.76,22.27,18.78,18.05,3.88,28.87,14.84,30.05,14.23,20.54,6.45,16.98,6.59,9.4,20.54,29.56,5.3,13.74,39.05,13.76,3.31
25.42,8.15,13.43,26.63,28.23,36.26,21.77,0.42,7.83,14.12,13.37,17.69,28.14,20.7,15.96,9.52,19.59,24.08,8.01,22.23,27.54,3.46,1.87,7.5,36.65,3.02,0.0,23.26,10.55,1.95,4.48,27.97,28.0,15.23,26.78,20.33,25.54,2.79,30.42,16.39,31.6,18.74,22.09,3.2,21.5,4.53,11.81,22.09,31.11,2.73,11.21,40.6,11.23,1.3
8.14,28.77,12.87,8.06,4.82,17.96,2.89,23.79,28.45,34.74,27.92,5.37,15.08,5.43,36.58,28.31,15.44,9.42,28.63,12.44,7.48,24.93,21.31,21.18,18.35,21.75,23.39,0.0,25.1,25.22,18.59,4.08,3.8,35.85,10.51,2.76,6.96,21.96,6.4,11.62,9.04,5.41,1.3,24.54,9.38,17.47,26.36,3.51,7.08,25.26,31.82,22.31,31.84,22.11
26.51,8.04,14.53,28.39,29.99,37.35,22.87,9.57,14.23,20.52,5.21,18.77,29.22,21.8,10.71,5.23,20.69,25.16,14.41,23.32,28.64,10.71,7.09,15.94,37.75,7.22,9.17,24.36,0.0,11.0,16.85,29.07,29.1,10.39,27.87,21.43,23.65,5.42,31.52,17.49,32.7,19.83,23.19,10.32,22.58,15.72,3.64,23.19,32.21,11.04,17.6,41.7,17.63,7.89
22.75,7.02,15.33,24.63,26.23,38.16,23.68,1.57,6.2,13.23,15.28,16.05,25.47,22.6,15.07,10.37,21.49,21.41,7.12,19.58,29.44,2.47,4.29,4.41,38.55,4.63,1.95,25.16,12.45,0.0,3.15,29.81,29.84,14.34,24.11,22.23,19.9,4.76,32.27,18.3,29.3,17.1,24.0,2.34,18.83,4.24,13.71,17.77,32.95,1.67,8.0,42.51,10.34,3.23
20.24,10.28,20.74,22.12,23.72,41.31,17.2,4.09,7.53,13.82,20.54,14.32,22.95,20.84,15.66,17.82,26.9,18.89,7.71,17.06,30.83,4.72,6.32,3.9,41.7,6.66,4.47,19.67,17.72,3.15,0.0,27.3,27.33,14.93,21.6,18.36,17.38,7.25,29.75,23.7,26.79,15.37,18.5,4.59,16.31,1.8,18.97,16.05,30.44,3.92,7.52,45.66,10.92,5.75
6.1,33.1,17.2,4.15,2.44,14.53,6.12,28.12,32.78,39.07,32.25,7.99,14.65,9.76,40.91,32.64,19.77,8.99,32.96,11.92,4.04,29.26,25.64,27.21,14.92,26.09,27.72,4.08,29.43,29.55,23.93,0.0,0.29,40.18,10.08,7.81,6.46,26.3,2.97,15.95,4.81,6.48,5.42,28.87,8.86,23.79,30.69,7.18,3.65,29.6,30.82,18.87,36.18,26.44
5.82,33.39,17.49,3.87,2.16,14.82,6.41,28.41,33.07,39.36,32.55,8.28,12.6,10.05,41.21,32.93,20.06,6.94,33.26,12.21,4.34,29.56,25.93,27.5,15.21,26.38,28.01,3.8,29.73,29.85,24.23,0.29,0.0,40.47,6.53,8.11,6.75,26.59,3.26,16.24,4.9,6.77,5.1,29.16,9.16,24.09,30.98,7.48,3.95,29.89,31.12,19.17,36.47,26.73
34.25,5.61,26.21,36.12,37.72,49.03,34.55,15.63,9.01,4.42,6.23,28.35,36.96,33.48,0.88,4.88,32.36,32.9,8.05,31.07,40.31,12.11,16.43,13.2,49.42,17.9,15.24,36.04,10.39,14.46,15.1,40.75,40.78,0.0,35.6,33.1,31.39,15.63,43.2,29.17,40.8,29.4,34.87,12.23,30.32,16.73,7.6,34.86,43.88,12.96,14.86,53.38,4.64,14.32
3.83,30.83,18.27,4.08,4.39,23.28,7.18,24.23,28.08,34.37,31.52,9.05,7.55,10.83,36.22,31.9,20.83,2.99,28.27,8.79,12.79,30.33,26.71,24.46,23.67,22.28,24.61,9.97,28.69,24.1,21.18,9.27,9.3,35.48,0.0,8.88,5.74,27.36,11.72,17.02,7.47,7.75,8.81,25.55,5.76,21.04,29.95,8.25,12.4,24.88,28.07,27.63,31.48,27.5
7.03,25.77,9.87,6.95,8.55,22.31,1.8,20.79,25.45,31.74,24.93,4.06,13.98,2.43,33.59,25.31,12.44,8.32,25.63,11.33,11.82,21.94,18.31,27.17,22.7,18.76,20.39,2.76,22.1,22.22,17.53,8.29,8.32,32.85,9.4,0.0,5.86,18.97,10.74,8.62,13.38,4.1,1.55,21.54,8.28,16.41,23.36,2.6,11.43,22.27,28.83,26.65,28.85,19.11
2.28,26.53,14.93,5.33,6.93,20.45,3.72,19.93,23.78,30.07,27.21,3.19,9.84,7.49,31.92,27.6,17.49,3.59,23.97,7.45,9.96,21.28,20.63,20.16,20.84,17.98,20.31,6.63,24.39,19.79,16.88,6.43,6.46,31.18,7.78,5.54,0.0,21.29,8.89,13.68,11.53,1.87,5.47,21.25,3.67,16.74,25.65,3.53,9.57,20.58,25.36,24.79,27.18,21.43
24.36,8.83,12.37,25.56,27.16,35.19,20.71,3.2,8.51,14.8,9.14,16.62,27.07,19.64,16.65,8.37,18.52,23.01,8.69,21.16,26.47,5.0,2.98,10.23,35.58,3.91,2.8,22.2,6.32,5.28,7.26,26.91,26.94,15.91,25.72,19.26,24.47,0.0,29.36,15.33,30.54,17.68,21.03,4.6,20.43,7.31,7.57,21.02,30.04,5.33,11.89,39.54,11.91,1.52
9.15,34.71,18.82,8.06,5.7,11.89,8.58,29.73,34.4,40.69,33.87,10.45,17.11,12.22,42.53,34.26,16.08,11.45,34.58,14.38,1.4,30.88,27.25,29.67,12.28,27.7,29.34,6.34,31.05,31.17,26.39,3.09,3.38,41.8,12.54,10.27,8.91,27.91,0.0,15.32,2.64,8.94,7.88,30.48,11.32,26.25,32.3,9.64,0.68,31.21,33.28,16.23,37.79,28.05
15.25,23.31,7.41,15.17,16.77,22.58,10.31,18.33,22.99,29.28,22.47,12.33,22.19,9.24,31.13,22.85,2.89,16.53,23.18,19.55,13.87,19.48,15.85,24.71,22.97,16.3,17.93,11.8,19.65,19.77,25.62,16.51,16.54,30.39,17.62,8.87,14.08,16.51,15.21,0.0,17.93,12.74,10.63,19.08,16.5,24.49,20.9,10.63,15.9,19.81,26.37,26.93,26.39,16.65
7.96,37.48,21.58,5.52,4.34,14.63,11.22,32.5,37.16,43.45,36.64,13.09,15.63,14.86,45.3,37.02,18.85,8.54,37.35,14.34,4.06,33.65,30.02,30.01,15.02,30.47,32.1,8.98,33.82,33.93,26.73,4.81,4.9,44.56,7.45,12.92,11.56,30.68,2.64,18.08,0.0,11.58,10.52,33.25,11.31,26.59,35.07,12.29,2.28,33.98,40.54,18.97,40.56,30.82
4.24,24.59,13.93,6.0,7.6,20.55,2.94,16.17,21.84,28.14,23.45,1.45,13.03,6.49,29.98,23.84,16.5,7.37,22.03,8.74,10.13,20.49,16.87,18.22,20.94,14.21,16.55,5.41,20.63,16.83,15.63,6.6,6.63,29.25,8.45,4.1,1.88,17.52,9.05,12.68,11.69,0.0,4.24,20.1,5.79,14.5,21.89,1.79,9.74,18.36,21.83,24.89,25.24,17.67
6.97,27.6,11.7,6.89,8.49,19.23,1.72,22.62,27.28,33.57,26.75,4.2,13.91,4.26,35.41,27.14,14.27,8.25,27.46,11.27,8.75,23.76,20.14,20.01,19.62,20.59,22.22,1.3,23.93,24.05,17.42,5.22,5.1,34.68,9.34,1.55,5.79,20.79,7.67,10.45,10.31,4.24,0.0,23.37,8.22,16.3,25.19,2.34,8.35,24.09,30.65,23.58,30.68,20.94
24.14,5.58,14.71,27.91,29.51,37.54,23.06,2.88,5.07,11.36,14.65,18.97,26.86,21.98,13.2,8.93,20.87,22.8,5.25,20.97,28.82,0.75,4.94,4.57,37.93,6.41,2.99,24.54,11.83,1.89,4.51,29.25,29.28,12.47,25.5,21.61,21.29,4.14,31.71,17.68,32.88,20.02,23.38,0.0,20.22,6.63,13.09,23.37,32.39,1.1,8.44,41.89,8.46,2.83
4.44,25.61,20.5,6.32,7.92,22.88,9.42,19.0,22.86,29.15,26.29,6.53,6.44,13.06,30.99,26.68,23.07,3.09,23.04,3.61,12.4,20.36,19.71,19.23,23.27,17.05,19.38,12.21,23.47,18.87,15.96,8.87,8.9,30.26,5.8,11.12,4.05,20.36,11.32,19.25,10.99,5.89,11.04,20.33,0.0,15.82,24.72,7.55,12.0,19.66,22.85,27.23,26.26,20.5
19.92,11.94,17.52,21.79,23.39,40.99,16.19,4.14,9.19,15.48,17.32,13.32,22.63,28.54,17.32,17.7,23.67,18.57,9.37,16.74,30.5,6.69,6.37,5.56,41.38,6.71,4.52,18.67,14.49,4.23,1.79,26.97,27.0,16.59,21.27,17.36,17.06,7.3,29.43,20.48,26.46,14.37,17.5,6.65,15.99,0.0,15.75,15.05,30.11,5.98,9.18,45.34,12.58,5.8
28.65,10.16,16.67,30.52,32.12,39.49,25.01,11.7,16.36,11.25,1.85,20.91,31.36,23.94,8.21,2.73,22.82,27.3,16.55,25.45,30.78,12.85,9.22,18.08,39.88,9.36,11.3,26.5,3.75,13.14,18.98,31.21,31.24,7.6,30.0,23.56,25.79,7.55,33.66,19.63,34.84,21.96,25.33,12.45,24.72,17.86,0.0,25.32,34.34,13.18,19.74,43.84,9.89,10.02
6.96,27.7,11.8,6.88,8.48,22.24,1.36,16.85,27.38,33.67,26.86,1.75,13.91,4.36,35.51,27.24,14.37,8.25,27.56,10.41,11.75,23.87,20.24,18.89,22.63,14.89,22.32,3.51,24.03,17.51,16.3,8.23,8.25,34.78,9.33,2.6,3.54,20.9,10.68,10.55,13.32,1.79,2.34,23.47,6.72,15.18,25.29,0.0,11.36,24.2,22.51,26.59,30.78,21.04
10.02,35.58,19.68,6.18,4.59,12.76,9.44,30.6,35.26,41.55,34.74,11.31,17.98,13.08,43.4,35.12,16.95,12.32,35.44,15.24,2.28,31.75,28.12,30.54,13.15,28.57,30.2,7.21,31.91,32.03,27.26,3.11,3.2,42.66,8.67,11.14,9.78,28.78,0.87,16.18,2.21,9.8,8.75,31.35,12.19,27.12,33.17,10.51,0.0,32.08,34.15,17.11,38.66,28.92
23.54,5.75,15.89,25.41,27.01,38.71,24.23,2.37,4.69,11.72,15.83,18.22,26.25,23.16,13.57,9.6,22.04,22.19,5.62,20.36,30.0,0.97,5.09,3.63,39.1,5.43,2.75,25.72,13.01,1.67,3.9,30.43,30.46,12.83,24.9,22.79,20.68,5.31,32.88,18.85,34.06,19.27,24.55,0.83,19.61,6.02,14.26,24.54,33.56,0.0,8.81,43.06,8.83,4.0
26.63,10.27,21.99,28.5,30.1,44.81,30.33,11.42,7.52,13.81,21.93,20.73,25.28,29.26,15.66,17.82,28.15,25.28,7.71,21.83,36.1,7.89,12.21,3.49,45.2,13.68,11.02,31.82,19.11,8.1,7.49,33.69,33.72,14.92,27.99,28.89,25.46,11.41,36.14,24.95,33.18,21.78,30.65,8.01,22.7,9.11,20.36,22.46,36.82,8.27,0.0,49.16,10.92,10.1
25.0,46.0,30.11,23.9,21.54,5.82,24.42,41.02,45.68,51.98,45.16,26.29,32.96,28.06,53.82,45.55,27.37,27.3,45.87,30.22,15.16,42.17,38.54,47.4,4.79,38.99,40.63,22.18,42.34,42.46,42.24,18.93,19.22,53.09,28.38,26.11,24.76,39.2,16.33,26.61,18.98,24.78,23.72,41.77,27.17,42.09,43.59,25.48,17.02,42.5,49.06,0.0,49.08,39.34
30.12,3.0,22.08,31.99,33.59,44.9,30.42,11.5,4.88,3.1,10.48,24.22,32.83,29.35,5.38,6.83,28.23,28.77,3.92,26.94,36.19,7.98,12.3,9.07,45.29,13.77,11.11,31.91,9.15,10.33,10.97,36.62,36.65,4.65,31.48,28.98,27.26,11.5,39.07,25.04,36.67,25.27,30.74,8.1,26.19,12.6,9.89,30.73,39.75,8.83,10.73,49.25,0.0,10.19
24.5,7.22,12.51,25.71,27.31,35.33,20.85,1.7,6.91,13.2,12.45,16.76,27.21,19.78,15.04,8.6,18.66,23.15,7.09,21.3,26.62,3.39,2.11,8.62,35.72,3.31,1.3,22.34,9.63,3.23,5.77,27.05,27.08,14.31,25.86,19.41,24.61,1.52,29.5,15.47,30.68,17.82,21.17,2.99,20.57,5.82,10.88,21.16,30.18,3.72,10.28,39.68,10.3,0.0
