in,Node
344,1239
345,1921
346,1256
347,2421
348,458
349,2622
350,2477
351,1265
352,2435
353,2544
354,581
355,1347
356,471
357,456
358,2572
359,1946
360,2433
361,1250
362,2497
363,1185
364,1979
365,925
366,1939
367,1277
368,1256
369,451
370,2787
371,2424
372,877
373,1303
374,1354
375,2831
376,561
377,2561
378,2566
379,1047
380,1166
381,1222
382,933
383,1184
384,558
385,2348
386,2660
387,469
388,460
389,1250
390,1258
391,1420
392,2427
393,443
394,1224
395,813
396,1215
397,2425
398,1939
399,1157
400,2664
401,487
402,930
403,2476
404,2600
405,1359
406,1136
407,465
408,1111
409,1173
410,462
411,2660
412,1926
413,2394
414,818
415,1947
416,1329
417,454
418,2562
419,1374
420,1235
421,1201
422,2500
423,1183
424,2597
425,1352
426,1155
427,2525
428,2387
429,1009
430,824
431,1205
432,623
433,448
434,735
435,1925
436,2521
437,482
438,1278
439,471
440,426
441,2525
442,481
443,2500
444,471
445,2557
446,1189
447,1153
448,928
449,1188
450,2637
451,879
452,747
453,2557
454,2647
455,2457
456,1153
457,489
458,475
459,2476
460,2835
461,472
462,793
463,736
464,772
465,2523
466,1216
467,2829
468,1146
469,1131
470,2473
471,2385
472,352
473,1147
474,2730
475,1186
476,2391
477,1187
478,452
479,2501
480,477
481,1247
482,1253
483,352
484,1907
485,2582
486,2400
487,2785
488,1357
489,1182
490,1912
491,1168
492,1236
493,1216
494,2472
495,2716
496,453
497,1157
498,1369
499,1342
500,2566
501,562
502,481
503,2382
504,2831
505,2834
506,2544
507,2596
508,609
509,1264
510,959
511,1278
512,561
513,605
514,1167
515,2525
516,1916
517,1227
518,1188
519,442
520,469
521,2521
522,1188
523,1180
524,2400
525,1231
526,467
527,995
528,2425
529,1920
530,1359
531,1277
532,1215
533,789
534,2472
535,2439
536,2469
537,350
538,1224
539,1222
540,482
541,2831
542,1940
543,1168
544,455
545,1232
546,1980
547,2674
548,2708
549,1951
550,491
551,2377
552,455
553,2403
554,1184
555,1352
556,1364
557,1217
558,1247
559,2457
560,2595
561,478
562,2429
563,484
564,1374
565,1948
566,2399
567,2582
568,470
569,1177
570,816
571,642
572,2754
573,450
574,1351
575,2618
576,2499
577,1185
578,483
579,1198
580,745
581,1921
582,1354
583,2459
584,1435
585,1332
586,1089
587,2401
588,2400
589,2345
590,2404
591,430
592,2433
593,921
594,2551
595,1265
596,1147
597,1249
598,475
599,1166
600,1249
601,2523
602,485
603,458
604,2436
605,1182
606,1167
607,2565
608,1352
609,950
610,580
611,1225
