25.03,29.2,27.76,6.77,7.16,9.42,9.34,27.32,26.41,11.5,20.71,5.11,25.69,15.17,33.66,18.67,5.04,15.67,27.16,21.98,5.51,25.0,10.27,4.42,1.46,33.55,32.78,12.92,24.01,8.07,3.15,8.39,16.02,21.18,4.75,15.87,34.0,29.07,23.94,18.32,11.33,26.89,12.54,4.95,28.67,0.0,27.79,14.71,17.5,23.8,8.32,41.51,32.39,27.1,28.67,12.06,25.78,28.92,21.97,1.62,35.09,36.54,24.77,46.72,22.98,15.39,19.22,30.6,19.62,18.2,28.42,22.6,31.98,17.79,24.08,7.43,22.21,20.84,30.31,10.22,36.76,32.11,12.14,17.4,24.57,7.19,14.2,20.13,15.4,46.63,11.62,26.3,21.02,26.89,22.22,38.96,5.84,30.38,5.0,17.48,21.68,20.89,24.22,18.69,10.79,10.76,42.36,17.44,26.24,24.97,21.7,9.06,19.87,31.36,15.11,8.89,10.91,9.61,3.03,7.48,12.26,21.53,11.21,29.48,21.04,31.02,25.81,20.97,28.35,44.44,22.77,35.98,41.29,27.73,14.95,4.41,11.37,19.7,19.16,27.47,23.32,10.08,20.89,26.3,17.69,2.4,27.62,23.68,32.99,33.92,42.71,29.6,21.32,33.93,10.04,8.26,29.4,16.39,6.55,32.52,7.21,17.59,37.24,19.48,26.56,9.64,10.06,19.46,34.6,23.8,28.13,27.84,21.52,16.45,31.08,12.25,35.21,27.32,23.86,13.61,9.14,8.47,7.66
1.85,4.23,2.34,30.12,29.52,29.53,29.74,2.99,7.89,29.82,10.9,29.56,6.18,25.34,6.49,4.74,22.11,32.86,4.21,9.83,26.74,6.85,18.12,30.29,26.05,6.38,5.61,37.92,6.02,24.47,23.79,24.55,32.65,4.63,20.94,31.75,6.83,7.69,20.67,36.45,22.5,5.62,17.94,28.09,4.12,25.28,0.0,24.89,6.17,6.61,19.2,18.32,5.21,9.45,4.34,29.52,16.21,2.62,8.89,26.22,7.91,10.6,8.97,23.53,13.64,31.73,6.22,3.43,29.8,14.37,3.92,4.37,8.43,6.88,8.28,18.67,2.49,2.28,7.7,25.19,11.46,10.55,23.53,6.9,5.95,26.45,18.97,2.85,20.89,23.43,27.32,5.03,8.76,2.56,1.93,14.88,21.84,7.41,25.1,8.02,13.45,2.06,7.95,7.99,31.17,19.22,19.17,31.28,16.52,5.75,2.96,29.16,8.92,7.46,30.72,21.57,23.16,16.82,27.98,21.95,29.4,4.98,24.32,4.11,31.21,7.55,4.36,8.69,3.38,20.61,2.01,9.74,18.09,3.66,19.19,30.27,36.36,29.88,5.12,9.24,7.87,17.97,11.32,17.15,14.01,24.2,4.56,7.2,8.81,9.89,19.52,3.3,17.4,7.89,22.29,24.81,5.55,26.57,20.22,5.35,32.21,14.65,16.32,29.66,5.34,21.89,22.71,4.72,7.43,13.92,3.06,3.41,3.76,26.63,7.18,21.46,8.04,1.82,3.5,31.69,19.32,33.47,23.83
25.27,29.44,25.9,13.17,12.57,6.31,6.52,27.56,26.65,7.13,14.71,12.61,19.68,2.66,29.41,17.07,11.69,10.17,21.16,22.2,9.79,19.0,12.08,13.34,14.64,29.29,28.52,11.51,24.25,7.52,11.87,7.6,9.97,21.43,15.96,9.06,29.74,23.07,17.93,13.76,3.29,27.13,9.25,11.14,28.91,13.7,24.97,0.0,15.9,24.04,10.13,35.51,28.13,27.34,28.91,6.83,19.77,26.11,22.19,14.81,28.41,30.53,18.76,40.72,16.97,9.04,19.46,26.34,7.11,12.19,22.41,22.85,31.34,16.19,18.07,15.06,22.45,19.25,24.3,2.49,30.76,30.93,1.7,15.81,24.81,9.5,8.24,18.53,9.4,40.62,4.61,26.54,21.26,27.13,22.46,32.95,10.62,24.37,16.14,17.72,21.91,19.29,18.22,18.93,7.89,8.39,36.35,8.59,20.24,25.21,21.94,5.94,20.42,30.38,8.03,8.48,6.21,20.27,15.47,10.7,6.71,20.88,1.53,23.48,8.52,25.02,26.06,21.19,28.6,38.44,23.02,29.98,35.28,21.73,8.94,13.32,19.41,7.19,17.57,27.71,17.32,10.64,14.89,20.29,11.69,13.88,21.62,23.92,26.98,27.92,36.7,26.6,15.32,27.92,5.34,7.86,23.39,3.88,15.23,28.26,15.26,10.33,31.24,6.97,20.56,4.94,20.85,17.86,28.57,17.8,22.13,21.84,18.24,3.94,30.1,23.04,30.95,25.38,24.1,9.0,9.28,16.52,6.87
6.01,10.64,8.36,21.84,20.88,20.89,21.1,9.36,11.25,21.15,10.97,20.09,6.25,16.68,11.03,1.46,14.55,24.2,3.69,10.23,18.1,5.57,9.73,19.49,18.49,10.92,10.15,27.12,9.37,15.83,16.23,14.06,23.99,6.39,13.28,23.08,11.37,8.2,20.74,27.78,13.84,11.54,7.08,19.46,10.11,17.72,5.52,16.22,0.0,8.1,9.83,22.79,9.69,10.85,10.71,20.85,16.27,7.29,9.44,18.66,12.46,15.14,7.17,28.0,13.71,23.06,5.77,7.97,21.13,14.43,5.44,7.43,12.97,0.97,7.42,12.37,4.1,3.64,9.17,16.53,15.94,15.09,14.86,1.11,7.87,14.74,9.59,2.92,17.05,27.91,18.65,10.95,7.7,8.93,4.63,19.36,13.2,8.88,17.54,3.66,12.39,3.68,8.32,4.18,24.99,9.84,23.64,22.61,16.59,7.62,3.6,20.52,4.27,12.0,22.05,12.19,11.94,12.87,20.42,13.14,20.73,3.71,15.65,6.54,22.55,12.09,10.29,8.38,9.79,25.08,4.8,14.28,22.57,4.97,16.6,19.47,25.56,21.21,1.96,11.22,7.94,8.6,11.39,17.22,14.08,16.64,4.9,8.97,13.35,14.43,23.99,8.23,17.46,12.43,12.14,14.21,6.61,17.9,12.55,9.89,21.41,15.74,20.79,20.99,5.6,13.26,21.64,2.25,11.97,13.99,4.58,4.94,2.6,17.96,11.72,20.39,12.58,7.84,5.51,23.02,9.94,22.67,15.19
3.23,7.66,6.23,28.01,28.37,28.88,29.7,5.78,2.99,29.14,16.09,26.25,11.37,24.67,12.13,7.44,20.71,32.18,9.4,8.06,23.2,12.04,16.72,25.65,24.66,12.01,11.24,33.28,0.73,23.82,22.4,22.05,31.98,2.94,19.55,31.07,12.46,12.89,25.86,38.68,21.82,5.35,16.54,25.29,7.13,23.89,6.26,24.21,8.04,0.0,17.81,23.96,10.85,2.25,7.13,28.84,21.4,7.38,7.12,24.82,13.55,11.35,14.16,29.16,18.83,31.05,4.83,9.07,29.12,19.56,9.11,1.18,10.44,8.37,13.47,17.27,5.72,6.57,13.33,24.51,17.1,10.57,22.85,9.44,2.21,22.17,17.58,6.72,25.04,29.07,26.64,2.87,7.37,5.35,4.84,22.32,20.44,13.05,23.7,6.63,12.06,8.23,13.14,6.6,31.16,17.83,24.8,30.6,21.72,1.96,5.51,28.51,14.11,9.82,30.04,20.18,19.93,15.43,26.58,20.56,28.72,10.17,23.64,10.19,30.53,13.19,4.28,8.05,6.82,24.34,5.1,11.01,23.73,8.85,24.39,25.63,31.73,29.2,10.31,3.36,13.06,16.58,16.51,22.34,19.2,22.81,9.76,5.43,14.45,15.53,25.15,8.06,22.59,13.53,20.13,24.17,10.74,25.89,18.82,10.98,27.58,23.73,21.96,28.98,10.53,21.25,21.31,6.1,13.07,19.11,8.25,8.61,5.81,25.95,9.54,20.06,13.67,5.78,4.88,31.01,17.93,28.84,23.18
19.28,23.44,22.01,12.31,12.67,14.28,14.0,21.56,20.65,16.16,16.71,10.55,21.68,11.02,27.91,11.08,5.01,20.33,14.06,16.2,7.5,13.85,2.33,9.95,8.96,27.79,27.02,17.58,18.25,5.43,6.69,4.78,18.33,15.43,3.74,17.42,28.24,18.52,19.93,22.98,8.18,21.13,4.74,9.58,22.91,8.19,22.04,10.56,9.91,18.04,0.0,37.51,26.63,21.34,22.91,15.19,21.77,23.16,16.2,9.12,29.33,27.13,20.76,42.71,18.97,20.05,13.46,24.85,15.47,14.19,15.06,16.85,26.22,10.2,20.07,2.84,13.34,13.26,19.66,10.87,32.88,26.35,9.2,9.82,18.81,4.92,3.93,12.54,11.4,42.62,13.0,20.54,15.26,21.13,16.46,37.9,3.63,19.37,8.0,11.72,15.91,13.3,20.22,12.93,15.45,2.53,38.35,16.96,22.23,19.21,12.83,14.28,12.28,25.6,16.39,2.54,3.4,8.06,10.88,3.32,15.07,13.95,9.99,16.16,16.89,28.97,20.06,15.19,22.6,40.43,13.9,26.79,37.28,14.59,10.94,9.93,16.03,15.55,11.58,21.71,19.31,2.5,16.88,22.29,13.69,7.1,15.39,17.92,28.98,31.31,38.7,23.84,17.32,29.31,4.66,4.56,16.23,12.25,2.49,26.76,11.87,10.08,33.24,15.33,15.84,4.76,9.15,11.87,28.85,19.79,14.2,14.56,12.26,12.3,25.32,16.27,29.45,21.56,18.11,18.27,0.98,13.13,5.35
20.22,15.7,17.64,41.08,40.48,40.49,40.7,18.51,27.93,40.78,21.55,40.52,22.53,36.3,14.0,22.12,39.6,43.82,20.57,27.48,37.7,23.2,40.0,41.25,42.55,13.26,13.44,48.87,25.54,35.43,39.78,35.51,43.61,22.28,38.59,42.71,13.07,17.61,31.63,47.41,33.46,23.74,37.17,39.05,16.75,41.61,18.42,35.85,23.4,24.73,38.05,0.0,18.74,27.57,16.53,40.48,16.83,16.41,26.54,42.72,11.87,13.27,25.32,5.7,21.0,42.69,23.88,15.62,40.76,25.33,18.09,24.42,13.06,24.11,24.63,36.32,19.74,19.54,15.39,36.15,7.85,13.67,34.48,24.13,24.08,37.41,36.16,20.1,31.85,5.6,38.28,23.15,25.57,19.0,19.38,8.36,38.53,15.36,44.06,25.67,30.26,19.32,19.96,23.46,42.13,36.31,1.52,42.24,22.54,23.88,20.21,40.12,25.28,13.7,41.68,36.39,34.12,34.48,43.39,38.61,40.36,21.34,35.28,17.44,42.17,14.05,22.49,26.25,16.63,2.84,19.61,12.71,0.75,20.01,30.15,41.23,47.32,40.84,21.48,27.9,24.23,38.56,21.87,22.52,24.97,41.79,20.92,24.86,10.74,9.5,1.69,15.88,28.34,11.72,33.25,35.77,17.18,37.53,37.87,13.51,43.17,30.04,4.6,40.62,21.7,32.85,39.52,21.44,11.37,21.82,19.42,19.77,21.01,37.59,14.81,38.27,12.22,17.82,21.58,42.65,37.2,44.43,34.79
10.26,4.32,6.58,36.23,35.63,35.64,35.85,7.45,16.95,35.93,16.7,35.67,11.56,31.45,2.56,11.15,28.79,38.97,9.6,16.51,32.85,12.23,24.8,36.4,37.7,1.81,2.28,44.02,14.56,30.58,34.93,30.66,38.76,11.31,27.62,37.85,1.62,6.64,26.78,42.56,28.61,12.77,19.24,34.2,5.78,36.76,7.36,31.0,12.42,13.76,21.99,13.11,0.0,16.6,5.08,35.63,11.98,5.36,15.57,37.87,2.71,5.39,14.35,18.32,16.15,37.84,12.91,4.65,35.91,20.48,7.12,13.45,3.22,13.14,13.66,25.35,8.77,8.57,4.35,31.3,6.25,5.34,29.63,13.16,13.1,32.56,25.66,9.13,27.0,18.22,33.43,12.18,14.6,7.94,8.4,9.67,28.52,4.32,31.78,14.7,19.29,8.35,10.88,12.49,37.28,25.9,13.95,37.39,17.69,12.9,9.24,35.27,14.31,2.25,36.83,31.54,29.27,23.5,38.54,25.3,35.5,10.37,30.43,6.46,37.32,3.05,11.51,15.28,5.66,15.4,8.64,4.53,12.88,9.04,25.3,36.38,42.47,35.98,10.51,16.93,13.26,20.76,17.02,17.67,20.12,36.94,9.95,13.88,3.6,4.68,14.3,4.91,22.78,2.68,28.4,30.92,6.21,32.68,26.9,2.56,38.32,20.03,11.11,35.77,10.73,28.0,28.54,10.47,2.22,16.97,8.44,8.8,10.04,32.74,2.56,27.29,2.83,6.77,10.61,37.8,22.1,39.58,29.94
6.43,10.99,9.55,29.64,30.0,30.51,31.33,9.11,2.59,30.77,19.42,27.89,14.7,26.3,15.45,10.64,22.35,33.82,12.73,8.15,24.83,15.36,18.36,27.29,26.29,15.34,14.57,34.91,1.77,25.46,24.03,23.68,33.61,4.57,21.18,32.7,15.79,16.21,29.19,40.32,23.46,5.96,18.18,26.92,10.45,25.52,9.58,25.84,11.24,2.31,19.44,26.35,14.17,0.0,10.45,30.47,24.72,10.71,7.22,26.46,16.88,16.63,17.48,31.56,22.16,32.69,6.46,12.39,30.75,22.88,12.44,2.91,13.77,11.58,16.79,18.91,8.92,9.77,16.66,26.15,20.42,17.33,24.48,11.08,4.61,23.8,19.22,9.92,26.68,31.47,28.28,5.06,9.0,8.68,8.04,20.92,22.08,16.37,25.34,8.26,7.48,11.55,16.47,8.24,32.79,19.46,27.2,32.24,25.04,4.87,8.71,30.14,17.44,13.14,31.67,21.81,21.56,17.06,28.22,22.19,30.35,13.5,25.27,13.51,32.17,16.51,7.08,7.02,10.14,22.94,8.31,17.19,26.13,12.18,27.71,27.27,33.36,30.83,11.13,2.57,16.39,18.21,19.84,25.67,22.53,24.44,13.08,5.54,19.05,19.49,27.55,11.38,25.91,16.85,21.76,25.8,14.07,27.53,20.46,14.31,29.21,25.36,24.35,30.62,13.86,22.88,22.95,9.3,16.39,22.44,11.58,11.93,9.01,27.58,12.87,21.7,17.0,9.1,8.09,32.64,19.56,30.47,24.81
4.49,0.88,2.2,33.43,32.82,32.83,33.04,1.52,10.48,33.12,14.21,31.1,9.48,28.65,4.54,9.07,25.57,36.17,7.52,12.91,30.04,10.15,21.58,30.5,29.51,3.57,3.04,38.13,8.09,27.77,27.25,27.86,35.96,7.9,24.4,35.05,3.48,5.04,23.97,39.75,25.81,5.22,21.39,31.4,0.67,28.74,4.34,28.19,10.34,7.29,22.66,16.4,6.1,10.13,0.0,32.82,9.35,3.08,11.97,29.67,5.41,4.95,12.27,21.61,16.94,35.04,9.68,2.75,33.1,17.67,5.28,6.98,3.43,11.06,11.58,22.12,7.21,7.0,5.82,28.5,9.54,4.75,26.83,11.08,6.63,29.75,22.43,7.42,24.19,21.51,30.63,5.71,12.22,2.03,6.05,12.96,25.29,5.54,28.55,11.48,16.91,6.79,9.22,11.45,36.01,22.68,17.25,34.59,19.83,6.43,7.68,32.46,12.23,2.8,34.02,25.03,26.47,20.28,31.44,25.41,32.7,8.29,27.62,4.61,34.52,5.6,4.5,12.9,1.11,18.69,6.13,3.99,16.17,6.96,22.5,30.49,36.58,33.18,8.43,10.46,11.18,21.43,14.62,20.45,17.31,27.66,7.87,10.28,6.89,7.97,17.6,2.25,20.7,5.97,25.6,28.12,4.67,29.88,23.68,2.98,32.43,17.95,14.4,32.96,8.65,25.2,26.17,8.91,5.51,17.22,6.36,6.72,8.48,29.93,2.52,24.92,4.26,2.7,7.11,34.99,22.78,33.69,27.13
29.94,34.11,30.57,6.22,5.61,4.24,4.32,32.23,31.31,2.33,19.37,7.34,24.35,4.05,34.07,21.74,10.01,3.21,25.82,26.87,8.11,23.66,16.75,7.89,12.96,33.96,33.19,4.36,28.91,7.61,9.68,8.12,3.26,26.09,10.91,3.1,34.41,27.73,22.6,5.74,7.96,31.8,13.91,7.55,33.57,12.02,29.64,4.68,20.57,28.71,14.8,40.17,32.79,32.0,33.57,0.0,24.44,30.78,26.86,13.13,33.07,35.2,23.43,45.38,21.64,2.62,24.12,31.01,5.98,16.86,27.08,27.51,36.01,20.86,22.74,17.36,27.12,23.91,28.97,4.87,35.42,35.6,6.37,20.48,29.48,7.82,12.91,23.2,14.07,45.29,2.99,31.21,25.93,31.8,27.12,37.62,9.44,29.04,15.36,22.39,26.57,23.96,22.88,23.59,2.99,13.06,41.02,3.73,24.9,29.88,26.61,3.63,25.08,35.04,1.95,9.11,10.88,19.54,13.8,9.03,0.33,25.54,5.03,28.14,4.92,29.68,30.72,25.86,33.26,43.1,27.68,34.64,39.95,26.4,13.61,8.09,7.61,4.34,22.23,32.38,21.98,15.31,19.55,24.96,16.35,13.09,26.28,28.58,31.65,32.58,41.37,31.27,19.98,32.59,10.01,7.99,28.06,3.51,11.1,32.93,9.51,15.0,35.91,5.84,25.22,9.61,20.06,22.53,33.24,22.46,26.8,26.5,22.91,5.07,34.76,22.25,35.62,30.05,28.77,2.43,13.94,5.49,7.39
18.25,14.14,17.58,25.23,24.62,24.63,24.85,18.58,24.94,24.92,5.7,24.66,11.36,20.45,12.44,15.94,23.74,27.97,12.83,24.59,21.84,10.67,24.15,25.39,26.7,11.7,11.88,33.02,22.55,19.58,23.93,19.66,27.76,19.39,23.92,26.85,11.51,4.37,15.78,31.55,17.61,20.76,21.31,23.2,9.24,25.76,16.64,19.99,16.26,21.75,22.2,16.81,17.17,24.59,9.32,24.62,0.0,14.85,23.65,26.86,9.71,11.84,10.44,22.02,5.15,26.84,24.14,14.06,24.9,9.47,14.09,21.44,11.68,17.93,9.75,27.12,16.84,15.89,4.72,20.3,12.06,12.24,18.63,16.97,21.09,21.55,20.31,16.01,15.99,21.93,22.43,20.17,22.67,18.15,16.49,14.26,22.68,4.8,28.2,20.17,33.97,15.48,4.48,20.17,26.28,20.45,17.66,26.39,6.69,20.89,17.31,24.26,12.09,12.14,25.83,20.54,18.27,32.38,27.53,22.76,24.5,12.55,19.42,7.89,26.32,6.32,19.5,23.35,9.12,19.74,16.71,11.28,16.59,13.4,14.3,25.38,31.47,24.98,15.3,24.92,8.99,22.71,6.02,6.67,9.12,25.93,13.29,21.97,8.29,9.22,18.01,14.32,12.48,9.23,17.4,19.92,6.36,21.68,27.3,11.95,27.32,14.18,12.55,24.77,12.23,17.0,32.9,17.44,9.88,5.97,13.8,13.51,17.02,21.73,13.25,35.1,10.73,17.06,18.69,26.8,21.34,28.58,18.93
4.22,2.71,1.33,31.18,30.58,30.59,30.8,2.21,11.16,30.88,11.96,30.62,7.24,26.41,4.26,6.83,26.25,33.93,5.27,12.19,27.8,7.91,22.26,31.35,30.19,4.15,3.38,38.98,8.77,25.53,29.89,25.62,33.72,6.99,25.08,32.81,4.6,4.72,21.73,37.51,23.57,6.98,14.92,29.16,2.82,29.42,2.59,25.95,8.1,7.97,17.67,16.09,3.12,10.8,3.08,30.58,14.96,0.0,11.25,30.35,5.69,8.37,10.03,21.3,14.7,32.79,10.36,1.2,30.86,15.43,2.34,7.65,6.2,8.82,9.34,22.8,4.45,4.24,5.47,26.26,9.23,8.32,24.59,8.84,7.31,27.51,23.11,4.81,21.95,21.2,28.38,6.38,10.27,2.45,3.84,12.65,25.97,5.18,29.23,12.16,14.96,4.02,6.55,8.17,32.24,23.36,16.94,32.34,17.59,7.11,4.92,30.22,9.98,5.23,31.78,26.5,24.23,20.96,33.49,20.98,30.46,6.04,25.38,2.14,32.28,5.32,5.1,10.96,2.01,18.38,4.32,7.51,15.86,4.72,20.26,31.33,37.43,30.94,6.18,11.14,8.94,16.44,12.38,18.21,15.07,28.34,5.63,9.56,6.58,7.66,17.29,1.09,18.46,5.66,23.36,25.88,3.21,27.63,24.35,3.12,33.27,15.71,14.09,30.72,4.5,22.96,24.22,6.14,5.2,14.98,3.2,3.71,5.72,27.69,4.95,22.97,5.81,1.57,5.88,32.75,17.78,34.53,24.89
8.51,12.68,11.24,26.01,26.37,26.88,27.7,10.8,5.44,27.14,21.11,24.26,16.39,22.67,17.14,8.6,18.72,30.19,14.42,1.44,21.2,17.05,14.73,23.66,24.03,17.03,16.26,31.28,7.27,21.82,20.4,20.05,29.98,4.69,17.55,29.07,17.48,17.9,31.58,36.69,19.83,10.36,14.54,23.29,12.14,21.89,8.69,22.21,9.35,7.07,15.81,28.97,15.86,7.24,12.14,26.84,26.41,12.4,0.0,23.44,18.57,16.36,19.17,34.18,23.85,29.05,4.6,14.08,27.12,25.84,14.13,5.34,15.46,8.73,18.48,15.28,7.33,7.88,18.35,22.52,22.11,15.59,20.85,7.65,8.05,20.17,15.58,8.03,23.05,34.09,24.64,9.78,2.48,10.37,7.85,27.14,18.45,18.06,21.54,5.26,2.55,8.29,18.16,4.57,29.16,15.83,29.82,28.6,26.73,8.45,6.82,26.51,12.19,14.83,28.04,18.18,17.93,13.43,26.45,18.56,26.72,10.92,21.64,15.2,28.54,18.2,9.29,2.17,11.83,29.15,8.12,16.02,28.74,13.86,22.59,23.64,29.73,27.2,9.25,6.5,18.08,14.58,21.53,27.36,25.33,20.81,14.77,1.83,19.47,20.54,30.17,13.07,27.6,18.54,18.13,22.17,15.75,23.89,16.83,16.0,25.58,21.73,26.97,26.98,15.55,19.25,16.34,7.36,18.08,24.12,13.27,13.62,7.07,23.95,14.56,15.09,18.69,10.79,7.77,29.01,15.93,26.84,21.18
26.14,30.31,28.87,7.89,8.28,9.72,10.59,28.43,27.51,12.75,21.82,6.23,26.79,16.27,34.77,19.77,6.15,16.92,28.27,23.08,6.61,26.11,11.37,5.66,0.56,34.66,33.89,14.17,25.11,9.17,4.26,9.49,17.28,22.29,5.86,17.12,35.11,30.18,25.04,19.58,12.44,27.99,13.65,6.06,29.77,1.62,28.9,15.82,18.6,24.91,9.43,42.62,33.49,28.2,29.77,14.33,26.88,30.03,23.53,0.0,36.2,37.64,25.87,47.83,24.08,16.64,20.32,31.71,20.73,19.31,29.52,23.71,33.09,18.9,25.18,8.53,23.32,21.95,31.41,11.33,37.87,33.22,13.25,18.51,25.68,8.29,15.3,21.24,16.51,47.73,12.72,27.41,22.01,27.99,23.32,40.07,6.95,31.49,3.95,18.59,22.79,21.99,25.33,19.79,12.05,11.87,43.47,18.7,27.35,26.08,22.81,10.16,20.97,32.46,16.37,10.0,12.01,10.72,3.08,8.59,14.54,22.64,12.32,30.59,22.14,32.13,26.92,22.52,29.46,45.55,23.88,37.09,42.39,28.84,16.05,6.53,12.62,20.8,20.27,26.98,24.43,11.19,22.0,27.4,18.8,2.54,28.73,23.76,34.09,35.03,43.81,30.7,22.43,35.03,11.14,9.37,30.51,17.5,7.66,33.63,7.49,18.69,38.35,20.59,27.67,10.74,8.47,20.56,35.71,24.91,29.24,28.95,22.62,17.56,32.19,10.66,36.32,28.42,24.97,14.86,10.25,9.73,8.77
10.0,4.47,6.32,34.23,33.63,33.63,33.85,7.19,16.69,33.92,14.7,33.66,11.3,29.45,1.73,10.89,28.53,36.97,9.33,16.25,30.85,11.97,24.54,34.39,35.7,2.0,2.47,42.02,14.3,28.58,32.93,28.66,36.76,11.05,27.36,35.85,1.74,5.69,24.78,40.56,26.61,12.51,18.98,32.2,5.52,34.76,7.1,29.0,12.16,13.5,21.73,11.8,8.09,16.33,5.41,33.62,9.98,5.09,15.31,35.86,0.0,4.09,14.09,17.0,14.15,35.84,12.64,4.39,33.91,18.47,6.86,13.18,2.39,12.88,13.4,25.09,8.51,8.3,3.51,29.3,4.94,4.04,27.63,12.9,12.84,30.56,29.31,8.87,24.99,16.91,31.43,11.91,14.33,7.68,8.14,8.36,28.26,3.48,31.52,14.44,19.02,8.08,10.62,12.23,35.28,29.45,12.64,35.39,15.69,12.64,8.98,33.26,14.04,2.44,34.83,29.54,27.27,23.24,36.53,31.76,33.5,10.1,28.42,6.2,35.32,1.96,11.25,15.02,5.4,14.08,8.38,3.23,11.57,8.78,23.3,34.38,40.47,33.98,10.24,16.67,13.0,20.5,15.02,15.67,18.12,34.94,9.69,13.62,1.43,2.26,12.99,4.65,21.48,0.49,26.4,28.92,5.29,30.68,26.64,2.3,36.32,19.77,9.79,33.77,10.46,26.0,28.28,10.2,0.92,14.97,8.18,8.54,9.78,30.73,2.75,27.03,1.01,6.51,10.35,35.8,21.84,37.58,27.93
13.03,5.33,7.02,36.11,35.51,35.52,35.73,6.06,17.97,35.81,16.59,35.55,15.35,31.33,6.81,14.94,32.58,38.85,13.38,20.3,32.73,16.02,28.59,36.28,37.59,4.58,5.05,43.91,16.43,30.46,34.81,30.54,38.64,15.1,31.41,37.74,3.82,10.43,26.66,42.44,28.49,12.69,32.2,34.08,5.49,36.64,11.23,30.88,16.21,11.83,33.08,12.79,11.55,15.78,4.94,35.51,11.86,9.22,19.36,37.75,4.8,0.0,18.14,18.0,16.03,37.72,16.69,8.44,35.79,20.36,10.91,11.51,2.17,16.92,17.45,29.14,12.56,12.35,8.21,31.18,5.93,1.05,29.52,16.95,14.41,32.44,31.19,12.92,26.88,17.9,33.31,14.02,18.38,6.57,12.19,9.35,33.56,8.17,39.09,18.49,23.07,12.13,14.99,16.27,37.17,31.34,13.63,37.27,17.57,14.68,13.03,35.15,18.09,3.28,36.71,31.42,29.15,27.29,38.42,33.64,35.39,14.15,30.31,10.25,37.2,6.78,8.78,19.07,5.93,15.08,12.42,1.07,12.56,12.83,25.18,36.26,42.36,35.87,14.29,17.36,17.05,33.59,16.9,17.55,20.0,36.82,13.74,17.67,3.71,4.14,13.98,8.7,23.37,4.65,28.28,30.8,10.0,32.56,30.69,6.33,38.2,25.07,10.79,35.65,14.51,27.88,32.33,14.25,3.17,16.85,12.23,12.59,13.83,32.62,3.56,31.08,3.16,10.63,14.4,37.68,32.23,39.46,29.82
10.66,12.27,9.99,24.48,23.88,23.88,24.1,10.99,17.36,24.17,5.26,23.91,3.5,19.7,13.49,8.35,23.0,27.22,5.24,17.0,21.1,2.7,14.51,24.64,25.95,13.38,12.61,32.27,14.97,18.83,23.18,18.91,27.01,11.8,23.17,26.1,13.83,7.41,15.03,30.81,16.86,13.17,10.41,22.45,11.73,25.01,9.06,19.25,7.16,14.16,14.61,25.32,12.21,17.0,12.34,23.87,10.56,10.2,16.07,26.12,14.92,17.61,0.0,30.53,5.17,26.09,16.55,10.43,24.16,8.72,6.5,13.85,15.43,7.91,0.79,17.16,9.26,8.3,9.97,19.55,18.46,17.56,17.88,7.8,13.51,20.81,10.79,8.42,15.24,30.44,21.68,12.58,15.08,10.56,8.9,21.89,21.93,9.68,27.45,12.58,19.77,7.89,3.15,12.59,25.53,19.71,26.17,25.64,10.88,13.31,9.73,23.51,3.0,14.46,25.08,19.79,17.52,27.15,26.78,22.01,23.75,4.96,18.67,7.56,25.57,11.17,11.92,15.77,11.42,27.61,9.12,16.74,25.09,5.82,13.55,24.63,30.72,24.23,7.71,17.33,1.51,13.38,5.68,11.51,8.37,25.19,5.7,14.38,15.82,16.89,26.52,10.69,11.75,14.89,16.65,19.17,7.48,20.93,17.34,12.35,26.57,6.27,22.03,24.02,4.64,16.25,32.16,9.85,14.43,8.27,6.22,5.92,9.43,20.98,14.18,34.35,15.04,9.47,11.1,26.05,20.59,27.83,18.18
25.26,20.75,22.68,46.13,45.53,45.53,45.75,23.56,32.97,45.82,26.6,45.56,27.58,41.35,19.05,27.17,44.65,48.87,25.61,32.53,42.74,28.25,45.05,46.29,47.6,18.31,18.49,53.92,30.58,40.48,44.83,40.56,48.66,27.33,43.64,47.75,18.11,22.66,36.68,52.46,38.51,28.79,42.21,44.1,21.8,46.66,23.46,40.9,28.44,29.78,43.1,5.76,23.78,32.62,21.58,45.52,21.88,21.46,31.59,47.76,16.92,18.32,30.37,0.0,26.05,47.74,28.92,20.67,45.8,30.37,23.14,29.47,18.11,29.16,29.68,41.37,24.79,24.58,20.44,41.2,12.89,18.71,39.53,29.18,29.12,42.46,41.21,25.15,36.89,1.87,43.33,28.2,30.62,24.04,24.42,13.41,43.58,20.4,49.1,30.72,35.3,24.37,25.0,28.51,47.18,41.35,5.87,47.29,27.59,28.92,25.26,45.16,30.33,18.75,46.73,41.44,39.17,39.52,48.43,43.66,45.4,26.38,40.32,22.48,47.22,19.1,27.53,31.3,21.68,7.31,24.66,17.76,6.5,25.06,35.2,46.28,52.37,45.88,26.53,32.95,29.28,43.61,26.92,27.57,30.02,46.83,25.97,29.9,15.79,14.54,4.4,20.93,33.38,16.77,38.3,40.82,22.23,42.58,42.92,18.56,48.22,35.08,9.64,45.67,26.75,37.9,44.56,26.49,16.42,26.87,24.46,24.82,26.06,42.63,19.86,43.31,17.27,22.87,26.63,47.7,42.24,49.48,39.83
