4.89,22.29,7.43,10.33,12.42,14.93,26.29,16.76,14.42,19.49,0.0,9.68,2.56,4.64,18.42,21.14,8.14,11.85,13.02,22.84,7.01,17.13,10.88,14.84,6.32,17.86,16.0,26.68,21.85,16.8,19.17,21.57,12.64,21.24,1.05,10.77,14.6,9.03,13.17,1.26,5.52,18.47,4.83,19.36,11.38,17.1,20.8,26.19,19.71,15.15
17.61,16.06,19.51,26.99,29.08,6.26,17.63,8.09,20.43,25.08,9.42,0.0,13.36,16.59,9.75,12.47,16.54,28.51,29.69,39.57,23.67,17.76,1.56,6.17,15.25,12.03,7.33,18.02,13.18,10.97,34.08,15.74,3.98,16.86,10.25,27.44,20.87,17.92,23.81,10.62,14.44,8.77,11.06,13.53,28.05,8.43,12.13,42.92,13.88,3.06
4.4,26.76,10.47,10.94,13.03,18.78,28.33,18.79,15.98,21.05,2.71,13.53,0.0,4.14,20.45,23.17,6.49,12.45,13.63,23.51,7.61,18.7,14.73,18.69,8.2,21.72,18.32,28.72,23.88,20.66,19.84,25.43,16.5,19.13,1.69,11.38,16.16,8.88,13.78,3.41,7.4,19.75,3.94,23.22,11.99,19.13,24.42,26.86,23.57,14.43
1.0,29.71,4.81,9.7,11.79,21.74,31.28,21.75,16.48,21.55,4.69,16.49,4.14,0.0,23.41,26.13,5.73,11.21,12.39,22.28,6.37,19.2,17.69,21.65,8.7,24.67,21.27,31.67,26.84,23.61,18.6,28.39,19.45,22.05,3.67,10.14,16.66,3.23,9.12,5.28,7.9,22.71,7.21,26.18,10.75,22.09,25.79,25.62,26.53,17.38
24.6,9.88,26.5,33.98,36.0,8.45,11.45,4.27,24.09,28.73,18.23,9.54,20.35,23.57,0.0,6.3,22.63,33.7,34.32,43.67,30.66,21.42,8.3,9.16,29.8,15.82,5.41,11.84,7.01,18.12,37.73,19.53,7.57,7.96,19.06,34.42,24.52,24.91,30.8,19.44,28.05,6.18,18.05,17.32,35.03,4.61,2.34,47.02,10.1,8.67
27.74,3.5,29.64,36.56,35.74,8.2,7.07,5.57,23.83,28.48,21.38,12.69,23.49,26.72,6.45,0.0,26.67,33.44,34.06,43.41,33.24,21.16,11.44,8.9,29.54,8.79,7.35,5.63,1.57,17.86,37.47,12.44,10.93,13.56,22.21,37.01,24.26,28.05,33.94,22.58,27.79,5.92,21.19,10.23,35.58,6.22,8.83,46.76,5.04,11.81
7.11,28.04,9.01,16.5,18.59,20.07,29.61,20.08,22.67,27.74,8.43,14.82,6.19,6.09,22.67,24.46,0.0,18.01,19.19,29.07,13.17,25.38,16.02,19.98,14.89,23.0,19.6,30.0,25.17,21.94,25.4,26.72,17.78,17.4,7.41,16.94,22.85,7.43,13.32,9.02,14.09,21.03,4.64,24.5,17.55,20.42,22.69,32.42,24.85,15.71
10.39,32.48,9.31,3.66,2.05,28.37,38.64,30.3,12.6,21.64,11.57,21.8,12.32,11.72,34.15,33.49,15.32,0.0,0.85,12.14,5.32,19.29,23.0,27.79,7.56,28.08,30.4,39.03,34.2,21.69,8.47,31.79,27.86,30.41,11.54,2.03,13.66,12.94,4.43,10.54,9.49,28.66,15.22,29.58,2.14,29.79,36.53,15.49,29.98,26.59
11.33,32.93,10.26,4.6,2.29,28.83,39.1,30.76,13.06,22.1,12.52,22.74,13.26,12.67,34.61,33.94,16.26,0.85,0.0,10.95,6.26,19.75,23.94,28.25,8.5,28.53,30.85,39.49,34.65,22.14,7.28,32.25,28.32,31.35,12.48,2.66,14.12,13.88,5.06,11.48,10.43,29.12,16.16,30.04,2.77,30.24,36.99,14.3,30.44,27.53
24.35,44.83,23.27,17.61,16.2,40.72,50.99,42.65,24.95,34.0,25.53,43.22,26.28,25.68,46.5,45.84,29.27,14.82,13.67,0.0,19.27,31.64,44.42,40.14,21.51,40.43,42.75,51.38,46.55,34.04,9.3,44.14,40.21,44.37,25.49,16.0,26.01,26.9,18.4,24.49,23.45,41.01,29.18,41.93,16.1,42.14,48.88,3.68,42.33,40.54
5.28,31.57,3.38,3.03,5.73,27.47,37.74,29.39,15.69,20.76,6.88,17.1,7.62,5.83,27.92,32.58,10.62,5.15,6.33,16.21,0.0,18.41,18.3,26.88,3.19,27.17,25.78,38.13,33.29,16.35,12.54,30.89,26.95,25.71,6.84,4.08,15.87,8.24,5.87,5.84,4.79,27.75,10.52,28.67,4.69,28.88,30.3,19.56,29.08,21.89
18.46,19.28,18.4,22.04,21.02,15.17,25.45,17.1,6.44,4.45,16.47,17.68,18.5,19.01,20.96,20.29,22.47,18.71,19.33,28.69,18.72,0.0,18.88,14.59,15.02,14.88,17.2,25.83,21.0,9.36,22.75,18.59,14.66,28.06,17.58,22.49,5.61,20.0,24.89,15.58,13.27,15.46,25.23,16.38,23.1,16.59,23.34,32.03,16.79,19.86
18.95,14.83,20.85,28.34,30.43,5.04,16.4,6.87,21.78,26.43,10.77,1.56,14.71,17.93,8.53,11.25,17.89,29.85,31.03,40.92,25.02,19.11,0.0,4.95,16.59,13.37,6.11,16.79,11.96,12.31,35.43,17.09,2.54,9.27,11.6,28.78,22.21,19.27,25.16,11.97,15.79,7.54,12.41,14.87,29.39,7.21,10.91,44.26,10.16,2.01
23.66,6.98,26.83,30.47,29.65,0.53,13.16,3.12,17.74,22.39,15.12,6.43,19.42,22.64,8.67,8.0,22.59,27.35,27.97,37.32,27.15,15.07,4.96,0.0,23.45,9.47,2.54,13.55,8.71,9.3,31.39,13.19,1.94,15.77,15.95,30.92,18.18,23.98,31.86,16.33,21.7,2.51,17.12,10.98,29.49,2.59,11.05,40.67,5.21,5.66
8.15,28.26,8.1,6.26,8.35,24.15,34.42,26.08,12.37,17.45,6.32,14.17,8.19,8.7,29.93,29.27,12.16,7.77,8.95,18.84,3.19,15.09,15.37,23.57,0.0,23.86,26.18,34.81,29.98,13.04,15.16,27.57,23.64,27.24,7.27,6.7,12.56,9.69,9.1,5.43,1.84,24.44,11.05,25.36,7.31,25.57,32.31,22.18,25.76,26.59
26.19,5.82,28.09,31.08,30.26,9.6,19.87,11.53,18.34,22.99,17.99,12.1,21.95,25.17,15.38,14.72,25.12,27.95,28.57,37.93,27.75,15.67,13.3,9.02,24.06,0.0,11.63,7.76,15.43,11.12,31.99,4.13,9.84,22.49,18.82,31.52,18.78,26.51,32.46,19.2,22.3,9.89,19.65,2.9,30.09,11.02,17.76,41.27,4.0,14.28
22.69,6.62,24.59,32.08,32.83,2.11,12.3,1.2,20.92,25.57,16.94,8.25,18.45,21.67,5.7,7.14,21.63,30.53,31.15,40.5,28.76,18.25,7.0,2.54,26.63,12.65,0.0,12.69,7.85,14.95,34.57,16.37,3.41,12.81,19.07,32.52,21.35,23.01,28.9,18.14,24.88,1.94,16.15,14.16,33.13,1.13,8.08,43.85,6.43,6.77
33.19,3.09,35.09,42.01,41.19,13.64,3.23,11.71,29.28,33.92,26.82,18.13,28.94,32.16,11.9,5.63,32.12,38.89,39.51,48.86,38.69,26.61,16.89,14.35,34.99,7.76,12.8,0.0,6.56,17.92,42.92,8.01,16.37,19.01,27.65,42.45,29.71,33.5,39.39,28.03,33.24,7.96,26.64,5.78,41.03,11.67,14.28,52.21,5.62,17.26
28.25,4.57,30.15,37.07,36.25,8.71,5.89,6.77,24.34,28.99,21.89,13.19,24.0,27.22,6.96,1.57,27.18,33.95,34.57,43.92,33.75,21.67,11.95,9.41,30.05,16.07,7.86,6.28,0.0,18.37,37.98,19.79,11.43,14.07,22.71,37.51,24.77,28.56,34.45,23.09,28.3,6.43,21.7,17.57,36.09,6.73,9.34,47.27,6.11,12.32
17.02,15.44,16.96,20.6,27.55,9.41,21.61,13.26,15.63,20.28,15.65,11.05,20.9,24.12,17.12,16.45,24.08,25.24,25.86,35.22,17.28,9.84,12.25,9.32,13.58,11.01,13.36,21.99,17.16,0.0,29.28,14.72,8.44,24.22,16.48,21.04,16.07,18.56,23.44,14.14,11.83,11.62,18.6,12.51,21.65,12.75,19.5,38.56,12.86,13.23
17.82,35.96,16.75,11.08,9.67,31.85,42.12,33.78,16.08,25.12,19.0,34.35,19.75,19.15,37.63,36.97,22.74,8.29,7.14,7.12,12.74,22.77,35.55,31.27,14.98,31.55,33.88,42.51,37.68,25.17,0.0,35.27,31.34,44.74,18.96,9.47,17.14,20.37,11.87,17.96,16.92,32.14,22.65,33.06,9.58,33.27,40.01,10.47,33.46,34.02
29.85,9.47,31.75,34.74,33.92,13.26,11.17,15.19,22.0,26.65,21.65,15.75,25.61,28.83,19.04,18.38,28.78,31.61,32.23,41.59,31.41,19.33,16.95,12.68,27.71,4.13,15.29,8.01,19.09,14.78,35.65,0.0,13.5,26.15,22.48,35.18,22.44,30.17,36.12,22.86,25.96,13.55,23.3,2.68,33.75,14.68,21.42,44.93,7.67,17.94
20.91,8.87,22.81,30.62,29.8,2.02,16.38,4.36,17.88,22.53,12.72,4.03,16.66,19.88,8.51,11.23,19.84,27.5,28.12,37.47,27.3,15.21,2.54,1.94,23.6,9.82,3.37,16.77,11.94,8.42,31.53,13.53,0.0,10.37,13.55,31.06,18.32,21.22,27.11,13.92,21.84,4.39,14.36,11.32,29.64,4.09,10.89,40.81,7.22,4.5
23.05,17.04,24.95,32.44,34.53,10.46,18.61,11.67,31.25,35.89,21.26,11.77,18.8,22.03,8.12,13.46,17.02,33.95,35.13,45.02,29.11,28.58,10.53,16.32,30.83,22.98,12.83,19.0,14.17,25.28,41.34,26.69,10.37,0.0,20.18,32.88,31.68,23.37,29.26,21.84,30.03,13.34,17.26,24.48,33.49,13.17,8.15,48.36,17.26,9.01
4.1,22.84,7.65,10.15,12.24,15.48,26.84,17.31,15.05,20.12,1.04,10.23,1.68,3.84,18.97,21.69,7.34,11.66,12.84,22.73,6.82,17.77,11.43,15.39,7.27,18.41,16.55,27.23,22.4,17.35,19.05,22.13,13.2,20.54,0.0,10.59,15.23,5.94,12.99,2.12,6.47,19.02,4.18,19.91,11.2,17.65,25.83,26.07,20.26,15.84
9.47,34.51,6.56,1.55,2.13,30.4,40.68,32.33,14.64,24.54,10.66,20.88,11.4,10.81,31.7,35.52,14.4,2.03,2.66,13.27,3.47,22.19,22.08,29.82,6.64,30.11,29.56,41.06,36.23,20.13,9.6,33.82,29.89,29.5,10.62,0.0,15.69,12.03,2.9,9.62,8.57,30.69,14.3,31.61,1.11,31.82,34.08,16.61,32.02,25.67
16.06,22.66,16.01,16.94,15.67,18.55,28.82,20.48,1.08,9.02,14.07,21.05,16.1,16.61,24.33,23.67,20.07,13.37,13.99,23.34,16.32,5.62,22.25,17.97,12.62,18.26,20.58,29.21,24.38,11.87,17.4,21.97,18.04,31.44,15.18,15.4,0.0,17.6,17.87,13.18,10.87,18.84,19.96,19.76,15.51,19.97,26.72,26.68,20.16,23.24
2.38,30.88,4.13,11.62,13.71,22.91,32.45,22.92,17.79,22.86,7.19,17.66,6.63,2.91,24.58,27.3,6.9,13.13,14.31,24.2,8.3,20.51,18.86,22.82,10.02,25.84,22.44,32.84,28.01,18.45,20.53,29.56,20.62,23.22,6.17,12.06,17.97,0.0,8.44,8.15,9.21,23.87,8.38,27.35,12.67,23.26,26.96,27.54,27.7,18.55
7.6,37.04,5.18,2.95,2.93,32.93,43.2,34.86,17.16,26.2,13.06,24.44,13.81,9.27,31.36,38.05,13.68,4.96,5.19,15.59,5.87,23.85,25.64,32.35,9.05,32.63,29.22,43.59,38.76,26.25,11.92,36.35,32.42,30.0,13.02,2.91,18.22,8.43,0.0,12.02,10.98,33.22,15.16,34.14,2.43,34.35,33.74,18.94,34.54,25.33
4.61,23.49,6.39,9.29,11.38,16.13,27.5,17.96,13.52,18.6,1.26,10.88,3.41,5.41,19.62,22.34,8.91,10.81,11.99,21.8,5.97,16.24,12.08,16.04,5.43,19.06,17.2,27.89,23.05,10.99,18.13,22.78,13.85,22.21,2.13,9.74,13.71,7.99,12.14,0.0,4.63,19.68,5.86,20.57,10.35,18.3,22.0,25.15,20.92,17.51
7.34,26.44,7.29,8.22,10.31,22.34,32.61,24.26,10.56,15.63,5.52,13.54,7.38,7.9,28.12,27.45,11.35,9.74,10.91,20.8,4.9,13.28,14.74,21.75,1.84,22.04,24.36,33.0,28.16,11.22,17.13,25.76,21.82,26.43,6.46,8.66,10.74,8.88,11.06,4.63,0.0,22.63,10.24,23.54,9.28,23.75,30.5,24.14,23.95,25.78
24.39,4.93,27.82,31.46,30.64,2.51,10.83,1.8,18.72,23.37,18.39,9.92,20.15,23.37,6.34,5.67,23.32,28.33,28.95,38.31,28.13,16.05,8.68,2.54,24.44,10.46,1.92,11.21,6.38,12.75,32.37,14.17,4.42,13.44,19.22,31.9,19.16,24.71,32.84,19.59,22.68,0.0,17.85,11.96,30.48,1.28,8.72,41.65,4.73,8.47
8.2,24.79,10.1,17.58,19.67,16.81,26.36,16.83,23.75,28.83,4.97,11.57,4.03,7.18,18.49,21.21,4.78,19.1,20.28,30.16,14.26,26.47,12.77,16.73,15.98,19.75,16.35,26.75,21.92,18.69,26.49,23.47,14.53,17.42,4.32,18.03,23.94,8.51,14.4,6.02,15.17,17.78,0.0,21.25,18.64,17.17,22.71,33.51,21.6,12.46
27.63,7.25,29.53,32.52,31.7,11.04,8.95,12.97,19.78,24.43,19.43,13.54,23.39,26.61,16.82,16.16,26.56,29.39,30.01,39.37,29.19,17.11,14.74,10.46,25.5,3.0,13.07,5.78,16.87,12.56,33.43,2.53,11.28,23.93,20.26,32.96,20.22,27.95,33.9,20.64,23.74,11.33,21.08,0.0,31.53,12.46,19.2,42.71,5.45,15.72
10.08,34.62,6.47,1.44,1.15,30.51,40.78,32.44,14.74,25.15,11.27,21.49,12.01,11.42,36.29,35.63,15.01,2.14,2.77,13.21,5.01,22.8,22.69,29.93,7.25,30.22,32.54,41.17,36.34,20.74,9.54,33.93,30.0,30.11,11.23,1.11,15.8,12.64,2.43,10.23,9.18,30.8,14.92,31.72,0.0,31.93,38.67,16.56,32.12,26.28
23.7,5.98,25.6,32.53,31.71,2.18,11.17,0.53,19.79,24.44,17.34,8.64,19.45,22.67,4.61,6.02,22.63,29.4,30.02,39.38,29.2,17.12,7.4,2.61,25.51,11.52,1.13,11.56,6.72,13.82,33.44,15.24,4.32,13.2,18.16,32.97,20.23,24.01,29.9,18.54,23.75,1.3,17.15,13.03,31.54,0.0,8.47,42.72,5.78,7.77
27.11,12.4,29.01,36.49,38.51,10.97,13.96,7.02,26.6,31.25,20.75,12.05,24.55,26.08,2.34,8.81,22.77,36.21,36.83,46.18,33.17,23.93,10.81,11.67,32.31,18.33,8.18,14.35,9.52,20.63,40.24,22.05,11.17,8.09,25.93,36.93,27.03,27.42,33.31,21.95,30.56,8.69,20.56,19.83,37.55,8.52,0.0,49.53,12.61,11.18
24.89,45.37,23.82,18.15,16.74,41.26,51.54,43.19,25.5,34.54,26.07,43.77,26.82,26.22,47.05,46.38,29.81,15.36,14.21,4.33,19.81,32.18,44.97,40.68,22.06,40.97,43.29,51.92,47.09,34.58,9.84,44.68,40.75,44.91,26.03,16.54,26.56,27.44,18.95,25.03,23.99,41.55,29.72,42.47,16.65,42.68,49.43,0.0,42.88,41.09
27.9,2.56,29.28,32.92,32.1,5.74,8.76,6.32,20.19,24.83,19.71,13.81,23.66,26.88,10.17,5.04,26.83,29.8,30.42,39.77,29.6,17.52,10.16,5.19,25.9,4.0,6.43,5.62,6.11,12.84,33.83,7.68,7.25,17.28,20.53,33.36,20.62,28.22,34.3,20.91,24.15,4.7,21.36,5.46,31.94,5.79,12.55,43.11,0.0,15.53
18.83,15.08,20.73,28.22,30.31,5.74,16.65,7.12,22.82,27.47,12.44,3.06,14.59,17.81,8.77,11.49,17.76,29.73,30.91,40.79,24.89,20.15,2.01,5.66,26.61,14.42,6.64,17.04,12.2,13.36,37.12,18.13,5.14,9.0,15.21,28.66,23.26,19.15,25.04,13.64,25.81,8.07,12.29,15.92,29.27,7.46,11.15,44.14,15.29,0.0
