24.38,26.92,25.11,8.16,7.78,8.1,8.26,26.06,22.46,8.32,28.22,16.62,28.16,24.6,14.24,11.26,23.1,37.48,28.9,9.05,24.1,16.69,15.92,23.12,15.27,29.96,26.85,22.77,14.0,5.84,23.1,37.59,20.07,24.53,7.06,16.22,12.43,6.24,23.75,19.37,15.88,10.68,12.26,22.43,13.7,15.77,0.0,26.04,8.19,20.95,28.12,12.55,23.69,15.74,31.2,27.75,8.79,26.53,27.75,21.48,8.93,12.89,18.6,39.61,14.61,30.07,17.97,28.98,1.43,10.81,27.85,25.66,7.73,22.51,12.03,7.3,10.82,17.19,7.58,15.9,15.31,11.5,26.98,11.16,28.12,15.53,2.42,14.62,25.01,8.05,26.73,10.91,40.51,24.24,7.79,17.57,26.02,21.71,30.61,9.89,23.61,15.5,17.32,28.15,13.88,6.01,9.84,19.09,18.67,36.13,7.8,19.4,23.85,20.69,20.62,29.05,27.8,10.04,10.85,15.47,19.54,22.2,13.82,8.77,4.16,22.58,10.45,23.53,15.79,23.68,27.51,37.77,21.94,17.87,13.66,11.4,28.46,12.05,21.81,10.08,22.28,18.65,8.77,20.53,22.08,16.04,13.17,14.76,21.23,8.48,4.83,14.03,11.42,4.47,29.3,26.19,19.29,14.23,27.49,26.59,20.3,25.33,19.58,21.16,4.14,29.69,23.24,24.38,21.29,21.0,6.86,17.48,4.03,28.75,20.95,29.47,24.52,23.31,11.27,8.23,16.22
3.67,6.97,4.62,33.54,32.82,33.46,33.64,3.72,11.93,22.66,15.56,8.93,10.32,9.62,15.06,28.91,10.26,25.37,11.06,31.73,6.64,26.03,16.99,8.14,21.47,18.37,12.57,3.11,27.52,27.42,5.45,25.48,35.89,3.31,28.65,11.9,15.73,23.98,2.35,11.98,22.87,33.36,31.9,11.44,20.75,41.12,25.51,0.0,18.99,24.44,5.78,21.36,4.42,10.56,9.91,9.91,24.59,6.12,5.41,4.9,31.61,14.79,6.81,27.5,28.13,13.97,7.88,11.14,23.94,33.49,6.9,7.82,20.47,7.08,17.73,20.24,26.09,6.53,29.17,20.03,13.38,30.81,12.92,33.84,11.4,10.57,26.03,11.44,2.82,24.97,8.89,19.93,28.4,4.39,30.47,29.61,3.68,5.44,18.44,23.45,11.58,26.66,7.5,14.04,23.99,23.23,34.22,20.16,10.51,24.02,20.75,20.89,2.1,6.14,10.6,11.21,5.46,32.72,33.53,24.5,18.2,36.82,27.34,30.36,27.57,8.66,33.13,12.14,22.25,9.53,5.17,20.33,7.07,29.91,10.29,20.74,13.56,27.87,5.69,24.36,23.77,34.47,31.45,7.13,3.99,7.76,28.99,25.28,5.11,25.07,26.41,24.77,20.22,26.05,13.19,4.8,21.01,21.72,9.65,8.75,21.79,1.2,8.99,6.61,26.99,11.85,12.98,1.61,6.53,7.02,22.29,6.65,28.24,8.37,8.64,11.63,4.29,6.32,36.46,20.66,23.21
17.88,22.8,20.45,14.36,13.65,14.28,14.46,19.55,24.21,5.88,31.39,10.12,26.15,18.09,15.99,13.66,15.19,39.23,26.89,14.32,17.6,15.64,17.67,16.62,8.77,31.71,28.41,16.26,14.03,8.24,21.28,39.33,22.48,18.02,9.47,9.72,14.18,6.57,17.25,12.87,9.38,15.96,14.66,17.12,15.45,21.05,8.11,19.53,0.0,12.99,21.61,6.05,20.25,9.24,24.69,25.74,11.19,20.03,21.25,14.97,14.2,14.63,12.1,41.35,14.64,25.35,11.46,26.97,8.46,16.08,22.74,23.65,3.68,13.74,13.78,1.67,12.6,10.68,9.99,9.39,17.05,13.91,28.75,16.44,27.23,9.02,8.63,8.12,18.5,10.46,24.72,12.65,42.25,20.22,13.06,16.12,19.52,15.2,32.35,8.3,25.36,13.16,10.81,29.9,10.5,5.83,15.11,20.84,20.41,37.88,2.91,21.15,17.34,14.18,22.37,27.04,21.29,15.32,16.13,11.01,13.03,23.32,13.85,11.18,10.17,14.74,15.73,25.27,9.28,25.36,21.0,39.51,15.43,16.42,7.15,4.89,30.21,14.45,15.31,10.87,24.02,21.05,14.04,14.03,15.57,9.53,15.57,11.78,14.73,10.88,7.23,11.28,4.91,6.06,29.02,19.68,12.74,7.73,25.48,24.58,22.05,18.82,21.32,14.65,7.81,27.68,24.98,17.87,12.84,13.01,5.83,10.98,10.84,24.2,12.01,27.46,20.13,13.3,16.54,4.31,9.72
20.75,25.68,23.33,16.25,16.28,16.88,16.35,22.43,30.64,8.36,34.27,18.04,29.03,18.78,28.74,13.42,28.97,44.08,29.77,27.21,20.47,4.02,30.42,17.34,4.11,37.09,31.28,19.14,10.58,15.74,24.16,44.19,20.4,20.9,14.83,18.69,26.93,9.67,20.13,16.97,6.65,23.18,16.41,30.15,28.2,25.63,20.0,22.41,12.97,0.0,24.49,7.69,23.13,17.08,27.57,28.62,8.37,20.57,24.12,17.85,20.49,27.38,20.89,46.21,8.88,28.23,19.39,29.85,20.35,22.94,25.61,26.53,9.82,25.79,26.53,11.53,10.87,20.08,13.88,3.65,29.8,15.32,31.63,29.33,30.11,17.46,21.52,15.73,21.38,8.75,27.6,25.4,47.11,23.1,25.96,9.15,22.39,20.64,36.23,7.23,30.29,5.95,20.93,32.77,8.88,9.93,18.73,33.59,29.22,42.73,11.03,33.9,20.22,19.62,29.31,29.92,24.17,20.53,29.02,6.39,3.99,20.32,10.87,14.61,19.33,27.37,28.62,30.85,4.97,28.24,23.88,41.62,20.87,9.45,16.13,4.8,32.27,12.38,18.18,8.14,36.77,18.98,23.53,19.47,18.45,16.89,13.5,6.14,17.6,12.74,16.27,6.82,5.84,17.65,31.9,22.56,1.28,4.23,28.36,27.46,34.8,21.7,27.7,20.09,16.57,30.56,31.69,20.75,25.24,25.73,9.28,20.14,23.73,27.08,19.94,30.34,23.0,22.24,20.97,9.24,6.99
4.6,1.59,1.93,33.02,32.3,32.93,33.12,2.0,5.76,25.0,9.37,8.4,4.17,11.96,14.54,32.32,4.08,19.18,4.91,33.01,10.24,28.37,16.46,10.49,23.81,12.18,6.38,6.99,29.86,26.9,3.37,19.28,38.23,8.26,28.12,11.38,15.2,27.3,7.06,14.33,25.21,34.65,33.32,4.81,20.22,39.74,26.79,6.21,21.33,26.78,0.0,23.7,3.9,10.03,14.94,2.57,26.93,11.3,0.36,7.25,32.89,14.27,6.64,21.3,30.47,4.55,7.35,4.78,23.42,34.77,1.36,2.2,22.81,4.84,17.21,22.58,28.43,8.37,28.64,22.37,12.85,32.56,6.73,35.12,4.87,10.05,27.31,10.91,7.53,29.11,2.71,19.41,22.2,2.9,31.75,31.96,2.17,6.05,11.32,25.79,5.37,29.0,7.98,5.1,26.33,27.07,33.8,11.13,9.99,17.83,23.09,20.37,5.62,8.04,7.38,3.23,0.63,34.0,34.81,26.84,20.54,39.16,29.68,29.83,28.85,4.64,34.42,5.77,24.59,3.35,0.92,18.82,6.9,32.25,11.89,23.09,5.6,30.21,8.03,26.7,23.24,36.81,32.73,8.41,6.5,9.51,31.33,27.62,7.45,29.54,25.89,27.11,22.57,25.53,3.75,9.97,23.35,24.06,3.14,2.13,21.26,4.8,8.47,7.56,26.46,4.73,6.83,4.46,6.01,6.49,24.63,8.08,29.53,2.78,8.11,4.16,2.58,6.14,35.23,23.0,25.55
20.2,25.13,22.78,13.45,13.47,14.08,13.55,21.88,20.17,2.55,33.72,12.45,28.48,20.42,20.74,10.62,17.53,43.53,29.22,19.07,19.92,10.84,22.41,18.94,2.59,36.46,30.73,18.59,9.22,6.02,23.61,43.63,17.6,20.35,6.16,12.05,18.93,4.8,19.57,15.19,4.58,20.38,13.6,19.45,20.2,22.82,12.85,21.86,6.33,5.43,23.94,0.0,22.58,11.57,27.02,28.07,5.63,22.35,23.57,17.3,17.69,19.38,14.43,45.65,9.84,27.68,13.8,29.3,13.21,20.14,25.06,25.97,3.03,16.08,18.52,4.74,7.8,13.02,11.08,3.05,21.8,12.52,31.08,21.19,29.56,11.36,13.37,10.45,20.82,5.18,27.05,17.4,46.55,22.55,17.81,11.32,21.84,17.53,35.68,3.65,29.74,8.36,13.14,32.22,5.69,5.06,15.93,25.59,16.39,42.18,3.76,25.9,19.67,13.4,18.13,29.37,23.62,17.72,20.87,6.2,4.48,18.52,9.05,11.81,14.92,17.07,20.48,21.13,4.48,18.11,23.33,41.07,14.65,11.62,9.49,1.46,31.72,9.57,17.63,6.07,28.77,16.17,18.79,16.35,17.9,11.87,10.7,6.98,17.05,6.5,6.11,6.48,1.51,7.27,31.35,22.01,5.18,1.58,27.81,26.91,26.79,21.14,16.68,13.87,7.11,30.01,29.73,20.2,15.18,15.35,3.11,13.31,15.59,26.53,14.35,29.79,22.45,15.64,18.17,2.47,4.92
2.02,3.87,2.02,29.85,29.13,29.76,29.95,2.41,8.24,21.62,11.87,4.4,6.63,8.96,11.37,29.15,6.57,21.68,7.37,29.84,9.33,24.99,13.29,7.48,20.43,14.68,8.88,6.08,26.48,23.73,1.76,21.78,37.96,7.35,24.95,8.21,12.04,24.14,6.15,10.01,21.83,31.48,30.15,7.74,17.05,36.57,23.62,5.29,17.95,23.4,4.02,20.32,0.0,6.03,12.45,6.21,26.68,8.9,3.66,6.33,29.72,11.1,2.2,23.8,27.09,10.72,4.18,7.45,20.25,31.6,4.77,4.12,19.43,3.39,14.04,19.2,25.05,4.34,25.48,18.99,9.69,29.39,9.23,31.96,7.71,6.88,24.14,6.91,6.62,25.94,5.19,16.24,24.7,1.15,28.58,28.57,1.88,2.21,13.82,22.41,7.89,25.62,3.54,10.37,22.95,23.91,30.63,16.47,6.82,20.33,19.71,17.2,4.7,3.95,6.91,7.52,3.44,30.83,31.64,23.46,17.16,40.09,26.3,26.66,25.69,4.17,31.25,8.44,21.21,5.84,3.19,21.32,2.5,28.87,7.89,19.7,9.87,29.94,7.12,23.32,20.07,36.54,29.56,4.94,2.77,5.51,31.06,24.24,6.54,26.37,22.72,23.73,19.18,22.36,9.5,9.06,19.97,20.68,5.96,5.06,18.1,5.49,5.3,3.12,23.3,8.16,9.29,3.55,2.84,3.32,24.75,3.64,26.36,7.22,4.95,7.94,1.43,1.75,32.06,19.62,22.17
5.5,9.22,8.25,21.57,20.86,21.49,21.67,8.98,9.4,12.47,15.63,1.69,10.46,10.03,12.63,20.54,6.76,25.44,11.19,21.53,9.53,20.76,14.55,8.55,13.89,18.44,12.71,7.18,19.15,15.45,5.97,25.54,27.52,8.41,16.68,2.94,13.3,13.78,8.05,9.19,14.5,23.17,23.53,8.68,18.31,28.26,15.32,11.13,8.79,16.32,10.59,11.17,6.82,0.0,15.19,10.04,15.94,10.42,10.23,8.39,21.41,12.36,3.66,27.56,19.76,14.55,3.03,11.28,15.67,23.29,10.14,7.95,10.28,5.31,15.3,10.05,17.72,2.34,17.2,15.09,10.95,21.12,13.06,23.65,11.54,0.79,15.84,1.68,8.89,15.21,9.02,17.5,28.46,7.37,20.27,21.24,8.07,4.68,17.58,13.42,10.33,18.29,2.38,14.2,15.62,13.04,22.32,17.73,5.62,24.09,10.55,18.46,6.69,2.72,7.36,11.35,9.63,22.53,23.34,16.13,13.26,28.45,18.97,18.39,17.38,6.31,22.94,10.36,14.4,7.35,9.38,25.08,4.4,21.54,2.31,12.27,13.7,19.5,8.73,15.99,21.33,26.1,21.25,2.71,5.14,1.1,20.62,16.91,8.15,16.42,14.44,16.4,10.04,13.27,13.33,10.08,16.07,12.85,9.79,8.89,19.36,11.32,5.91,3.19,15.02,11.99,11.34,9.38,4.41,4.58,12.1,2.57,18.05,11.05,3.58,11.77,7.65,4.87,23.75,10.47,14.84
3.54,8.57,6.5,32.28,31.58,32.91,32.37,6.06,12.33,23.19,15.96,7.79,10.72,9.47,16.07,29.45,10.66,25.77,11.45,32.26,8.56,26.57,17.99,8.0,22.01,18.77,12.97,5.3,28.05,26.18,6.21,25.87,36.43,6.54,27.41,9.4,16.73,24.51,6.17,10.53,23.4,33.9,32.43,12.44,21.75,41.65,26.04,7.17,19.52,24.97,7.67,21.89,4.7,7.42,0.0,10.3,25.13,9.69,7.3,5.44,32.14,15.8,6.32,27.89,28.67,14.81,8.88,11.54,26.4,34.02,9.47,8.21,21.01,7.62,18.74,20.77,26.63,5.44,27.93,20.56,14.38,31.34,13.32,34.38,11.79,8.09,26.56,8.3,7.02,25.5,9.28,20.94,28.79,5.85,31.0,30.15,5.57,4.93,17.91,23.99,11.98,27.19,6.41,14.54,24.52,23.77,34.75,21.16,11.52,24.42,21.28,21.9,4.81,5.05,11.61,11.6,7.35,33.25,34.07,25.03,18.74,37.35,27.87,29.11,28.11,8.62,33.67,12.53,22.79,9.92,7.06,25.41,5.23,30.45,9.2,21.28,13.96,28.4,6.22,24.89,24.77,35.0,31.98,6.05,3.4,6.67,29.52,25.81,5.64,25.61,25.17,25.31,20.76,24.0,13.59,8.2,21.54,22.25,10.05,9.15,22.79,6.34,10.0,5.52,25.75,12.25,13.38,5.63,7.54,8.02,22.82,5.57,28.78,11.31,9.64,12.02,6.09,5.89,37.0,21.2,23.74
6.7,0.97,3.51,33.45,32.73,33.36,33.54,4.37,4.33,28.91,6.71,8.83,1.47,13.72,14.97,32.75,3.97,16.52,2.21,33.44,13.22,28.9,16.61,12.24,25.19,9.52,3.72,11.61,31.24,27.33,4.24,16.62,41.56,12.89,28.55,11.8,15.63,27.73,11.69,14.77,26.59,35.07,33.74,4.63,20.65,40.16,27.22,10.83,22.71,27.31,2.57,21.18,4.68,10.46,19.56,0.0,30.27,15.92,2.74,11.87,33.32,14.7,6.54,18.64,31.85,4.88,7.78,2.08,23.84,35.19,1.18,2.08,20.29,4.74,17.63,23.96,32.3,8.27,29.07,23.75,13.28,32.99,4.07,35.55,2.17,10.47,27.74,11.34,12.16,29.54,2.6,19.84,19.54,4.2,32.18,33.33,4.25,6.73,8.67,27.17,2.73,30.38,7.89,5.21,27.71,27.5,34.22,13.96,10.41,15.17,24.47,20.79,10.24,7.94,7.38,1.66,2.7,34.43,35.24,28.22,21.92,43.69,31.06,30.26,29.28,4.64,34.84,3.28,25.97,3.24,2.79,16.16,6.8,33.63,12.32,24.46,4.02,33.53,12.65,28.08,23.67,40.13,33.15,9.08,8.62,9.94,34.65,29.0,12.07,29.96,26.31,28.49,20.05,25.95,3.67,14.6,24.73,25.44,0.57,1.26,21.69,7.18,8.89,7.46,26.89,2.16,4.13,9.08,6.43,6.92,28.35,7.98,29.95,1.33,8.54,2.08,4.08,6.05,35.65,20.48,26.93
23.41,29.76,25.99,5.15,4.93,5.56,5.25,25.09,25.3,3.44,31.06,16.62,31.0,23.63,17.08,5.04,25.93,40.32,31.74,15.56,23.13,10.31,18.76,22.16,4.44,32.8,29.69,21.8,6.57,4.09,25.94,40.43,13.68,23.56,2.59,16.22,15.27,2.75,22.79,18.42,2.96,10.05,5.95,25.27,16.54,18.91,8.35,25.07,11.04,8.1,27.15,5.09,26.53,15.74,30.23,30.59,0.0,25.57,26.78,20.51,7.7,15.72,20.99,42.45,7.18,32.91,24.37,31.82,8.7,9.73,30.69,28.49,6.26,25.35,14.87,10.15,3.21,19.73,1.77,6.08,18.15,5.08,29.82,17.67,30.96,15.53,9.86,14.62,24.04,0.93,29.57,13.75,43.35,27.08,14.3,11.18,25.05,20.74,33.45,1.72,26.45,6.35,17.31,30.99,3.68,3.51,6.95,21.93,21.5,38.97,6.99,22.24,22.88,19.72,23.46,31.89,26.83,8.89,17.36,5.33,8.15,15.81,6.39,2.96,7.67,25.42,16.96,26.36,3.23,26.52,26.54,40.61,20.97,11.48,13.66,6.19,31.3,5.66,20.84,1.68,25.12,12.26,10.26,19.56,21.11,16.04,6.78,4.97,20.26,1.08,4.62,4.47,5.98,6.0,32.14,25.22,7.85,3.62,30.33,29.43,23.14,24.36,22.41,20.19,4.91,32.53,26.08,23.41,24.13,23.84,3.36,20.24,12.07,31.59,23.79,32.31,25.67,26.15,8.85,5.7,3.45
7.36,12.56,10.2,31.42,30.73,32.05,31.52,9.31,17.52,22.34,21.15,12.01,15.91,4.54,20.65,28.6,15.85,30.16,16.64,31.41,3.64,22.26,22.57,5.26,21.16,23.17,18.16,4.95,27.2,25.33,11.03,30.27,35.58,2.05,26.55,13.62,21.31,23.66,4.32,7.56,22.55,33.05,31.58,17.02,26.33,40.8,25.19,6.1,18.67,20.66,11.37,21.04,10.0,11.65,6.27,15.49,24.28,0.0,11.0,4.04,31.29,20.38,10.55,32.29,27.12,17.74,13.46,16.73,25.54,33.17,12.49,13.4,20.16,12.66,23.32,19.92,25.77,9.67,27.08,19.71,18.96,30.49,18.51,33.52,16.99,12.32,25.71,11.45,3.62,24.65,14.47,25.52,33.19,9.97,30.15,27.39,9.27,9.11,22.22,23.13,17.17,24.19,10.64,17.81,23.67,22.92,33.9,25.74,16.1,28.81,20.43,26.48,5.9,9.28,16.19,16.8,11.04,32.4,33.21,24.18,17.89,36.5,27.02,28.26,27.26,14.25,32.82,17.72,21.94,15.12,10.76,24.1,9.75,27.69,13.43,20.43,18.26,27.55,4.83,24.04,29.35,34.15,31.13,10.28,7.17,10.9,28.67,24.96,4.39,24.75,24.32,24.45,19.91,23.15,18.8,1.68,20.69,21.4,15.24,14.34,27.38,6.99,14.58,9.75,24.9,17.44,18.57,7.33,12.12,12.6,21.97,9.79,27.93,13.96,14.22,17.22,9.88,11.91,36.14,20.34,22.89
4.23,1.87,2.03,32.83,32.11,32.74,32.93,1.63,5.86,24.64,9.47,8.21,4.33,11.6,14.35,30.89,4.19,19.28,5.07,32.82,9.88,28.01,16.27,10.12,23.45,12.28,6.48,6.63,29.5,26.71,3.47,19.38,37.87,7.9,27.93,11.19,15.01,27.11,6.7,13.96,24.85,34.46,33.13,4.91,20.03,39.55,26.6,5.84,20.97,26.42,0.36,23.34,3.79,9.84,14.58,2.74,26.57,10.94,0.0,6.89,32.7,14.08,6.09,21.41,30.11,4.71,7.16,4.95,23.23,34.58,1.72,2.3,22.45,4.94,17.02,22.22,28.07,7.51,28.45,22.01,12.66,32.37,6.83,34.93,5.03,9.86,27.12,10.72,7.17,28.92,2.81,19.22,22.31,3.0,31.56,31.59,1.96,5.8,11.43,25.43,5.48,28.64,7.74,5.27,25.97,26.88,36.2,11.23,9.8,17.93,22.73,20.18,5.25,7.12,7.48,3.39,0.54,33.81,34.62,26.48,20.18,38.8,29.32,29.64,28.67,4.74,34.23,5.87,24.23,3.45,1.03,18.93,6.35,31.89,11.7,22.73,7.47,29.85,7.67,26.34,23.05,36.45,32.54,8.11,6.14,9.33,30.97,27.26,7.09,29.35,25.7,26.75,22.21,25.34,3.92,9.61,22.99,23.7,3.31,2.24,21.07,4.44,8.28,7.01,26.27,4.89,7.0,4.1,5.82,6.3,24.27,7.53,29.34,2.95,7.92,4.33,2.68,6.25,35.04,22.64,25.19
3.68,8.6,6.25,27.72,27.03,28.35,27.82,5.35,13.56,18.63,17.19,7.17,11.95,4.68,16.7,24.89,11.89,27.01,12.69,27.71,4.18,22.01,18.62,3.21,17.45,20.01,14.21,2.1,23.5,21.63,7.08,27.11,31.87,2.04,22.85,8.79,17.36,19.95,3.05,5.74,18.85,29.34,27.88,13.07,22.38,37.1,21.49,5.33,14.96,20.42,7.41,17.34,6.05,6.81,10.49,11.54,20.57,4.01,7.05,0.0,27.59,16.43,5.71,29.13,24.11,11.15,9.51,12.77,21.84,29.46,8.54,9.45,16.45,8.71,19.36,16.22,22.07,4.83,23.37,16.01,15.01,26.79,14.55,29.82,13.03,7.48,22.01,7.74,4.3,20.95,10.52,21.57,30.03,6.02,26.45,25.59,5.32,4.5,19.15,19.43,13.22,22.63,5.8,15.7,19.97,19.21,30.2,21.79,12.14,25.65,16.73,22.52,3.14,4.44,12.23,12.84,7.09,28.7,29.51,20.48,14.18,32.79,23.32,24.56,23.55,10.29,29.11,13.77,18.23,11.16,6.8,24.54,4.91,25.89,8.81,16.72,15.19,23.85,0.85,20.34,25.4,30.44,27.43,5.55,2.23,6.06,24.97,21.25,0.41,21.05,20.61,20.75,16.2,19.44,14.82,5.48,16.99,17.69,11.28,10.38,23.42,4.62,10.62,4.91,21.19,13.48,14.62,3.67,8.16,8.65,18.26,4.95,24.22,10.0,10.27,13.26,5.93,7.96,32.44,16.64,19.19
30.29,32.83,31.03,4.68,4.3,4.12,4.78,31.97,28.38,9.16,34.14,22.54,34.07,30.51,20.16,6.83,29.01,43.4,34.81,8.08,30.01,15.6,21.83,29.04,14.8,35.87,32.76,28.68,12.91,7.57,29.01,43.5,4.55,30.44,7.74,22.13,18.34,8.48,29.67,25.28,10.16,2.88,4.6,28.34,19.61,6.01,8.52,31.95,14.1,19.86,34.03,18.47,29.6,21.65,37.11,33.66,7.71,32.45,33.66,27.39,0.0,18.8,24.51,45.52,13.52,35.98,23.88,34.9,9.73,2.56,33.76,31.57,13.64,28.42,17.94,13.21,9.72,23.1,5.94,16.43,21.22,4.98,32.89,6.41,34.03,21.44,6.33,20.53,30.92,6.97,32.64,16.82,46.42,30.15,2.85,16.48,31.93,27.62,36.52,9.29,29.52,14.4,23.23,34.07,12.78,9.27,1.93,25.0,24.58,42.04,13.72,25.31,29.76,26.6,26.53,34.96,33.71,1.72,9.88,14.37,18.5,21.11,12.73,5.25,4.35,28.49,6.67,29.44,11.03,29.59,33.42,43.68,27.85,16.77,19.57,17.31,34.38,8.41,27.72,8.99,28.19,5.74,3.09,26.44,27.99,21.95,6.98,13.67,27.14,7.4,8.05,12.94,17.33,10.38,35.21,32.1,18.2,10.68,33.4,32.5,26.21,31.24,25.49,27.07,7.16,35.6,29.15,30.29,27.2,26.92,9.56,23.39,6.64,34.67,26.86,35.38,30.43,29.22,2.94,14.14,10.76
12.99,14.23,12.42,19.01,18.29,18.92,19.11,13.16,11.83,14.48,17.59,10.1,15.47,18.28,2.75,18.31,10.4,26.85,16.21,19.0,19.34,23.74,5.29,16.81,22.33,19.33,16.22,16.09,21.05,12.89,10.41,26.95,27.12,17.36,14.11,8.27,0.93,13.29,16.16,19.41,18.3,20.63,19.3,9.74,6.16,25.72,12.78,15.3,15.24,28.0,14.77,19.61,11.0,11.73,24.04,15.05,15.83,20.4,14.4,16.35,18.88,0.0,11.1,28.97,21.66,19.44,8.84,16.29,9.4,20.76,15.15,12.96,14.78,9.82,2.27,14.35,17.86,11.73,14.63,24.57,1.48,18.55,16.34,21.11,16.55,10.23,13.3,12.61,16.63,15.1,14.03,5.4,29.87,11.55,17.74,24.62,12.25,11.54,19.97,16.94,12.98,22.54,11.35,17.52,20.92,13.06,19.79,8.46,5.97,25.5,14.86,8.77,14.71,12.5,7.93,16.36,13.8,19.99,20.8,22.51,26.64,29.25,20.87,15.82,14.84,9.89,20.4,12.89,21.72,10.99,13.56,27.13,11.36,24.91,10.46,18.45,17.83,19.09,17.13,17.13,11.64,25.69,18.72,12.57,13.74,11.21,20.21,21.81,16.55,15.53,11.88,21.08,18.48,11.52,18.34,19.07,26.34,21.29,14.8,13.9,9.67,15.5,6.88,12.02,12.45,17.0,12.6,13.56,8.59,8.31,13.91,11.56,15.51,16.06,8.26,16.78,11.83,10.62,21.22,15.29,21.58
3.26,5.7,4.13,29.22,28.5,29.13,29.32,4.86,8.55,15.66,12.17,2.02,6.94,8.97,10.74,25.21,6.88,21.99,7.67,28.02,8.47,22.36,12.66,7.49,17.77,14.99,9.19,6.12,23.81,23.1,2.77,22.09,32.19,7.35,24.32,5.03,11.4,20.27,7.86,8.31,19.16,29.66,28.19,7.11,16.42,37.41,21.8,7.01,15.28,20.76,6.47,14.37,2.28,3.65,14.13,6.52,20.89,9.36,6.11,7.52,27.9,10.47,0.0,24.11,27.22,11.02,2.05,7.75,19.61,29.78,6.62,4.43,13.48,3.04,13.41,16.53,22.38,1.73,24.84,16.32,9.05,27.1,9.54,30.14,8.01,4.09,22.32,4.52,8.34,21.26,5.5,15.61,25.01,3.25,26.76,27.49,3.95,1.22,14.13,19.75,8.2,24.29,1.34,10.68,20.28,19.53,30.51,15.83,4.87,20.63,17.04,16.56,6.42,1.4,6.27,7.82,5.51,29.01,29.82,20.79,14.5,33.11,23.63,26.03,23.87,4.1,29.43,8.75,18.55,6.14,5.26,21.63,0.9,27.79,5.5,17.04,10.18,24.16,7.85,20.65,19.44,30.76,27.74,2.54,4.08,3.13,25.28,21.57,7.27,21.37,22.09,21.07,13.23,21.73,9.8,10.77,17.3,18.01,6.27,5.36,17.46,7.2,4.67,0.94,22.66,8.47,9.6,5.26,2.52,2.69,15.29,1.44,24.54,7.53,2.6,8.24,3.53,1.35,32.76,13.67,19.5
25.03,19.66,22.73,45.58,44.86,45.49,45.68,23.68,21.86,41.05,13.71,26.36,18.46,31.25,25.79,44.88,21.5,2.98,19.2,45.57,30.75,50.31,25.65,29.77,42.72,9.76,15.39,29.14,47.62,39.46,21.67,1.99,53.69,30.42,40.68,29.33,29.2,39.86,29.22,32.3,44.12,47.21,45.87,22.16,32.78,52.3,39.35,28.36,41.81,44.84,21.06,46.18,24.05,27.99,37.09,18.7,42.4,33.45,21.66,29.4,45.45,28.98,24.07,0.0,48.23,18.52,25.31,17.56,35.97,47.33,19.87,20.64,41.35,22.27,29.77,40.92,44.44,25.81,41.2,41.28,30.81,45.12,15.73,47.68,17.82,28.0,39.87,28.87,29.69,41.67,20.13,31.97,1.15,22.8,44.31,51.19,23.72,24.26,11.62,43.51,19.3,49.11,25.42,16.6,47.5,39.63,46.36,23.0,27.94,5.34,41.43,27.34,27.77,25.47,24.91,18.08,21.62,46.56,47.37,49.09,39.45,55.82,47.44,42.39,41.41,22.17,46.97,19.27,43.5,20.77,21.61,7.3,24.33,51.49,29.85,41.99,16.91,45.66,30.19,43.7,35.78,52.26,45.29,26.61,26.15,27.47,46.79,48.38,29.6,42.1,38.45,47.65,45.05,38.09,17.69,32.13,42.26,42.97,18.45,19.49,33.8,28.55,26.42,24.99,39.02,16.73,18.65,26.62,23.96,24.45,40.48,25.51,42.08,19.18,26.07,17.11,22.67,23.58,47.79,41.86,44.46
26.84,31.76,29.41,12.78,12.81,13.41,12.88,28.51,34.9,10.7,40.66,20.91,35.11,25.22,26.68,9.96,35.53,49.92,35.85,25.15,26.56,5.07,28.36,23.78,7.87,42.4,37.37,25.22,1.55,13.68,30.24,50.02,16.94,26.98,12.77,20.51,24.87,14.6,26.21,23.41,6.39,19.71,12.94,34.86,26.14,22.16,17.94,28.49,14.79,9.32,30.57,9.51,29.21,20.03,33.65,34.7,11.84,27.02,30.21,23.93,17.02,25.32,24.41,52.04,0.0,42.51,22.26,35.93,18.29,19.48,31.7,32.61,11.64,34.94,24.46,13.35,4.53,23.16,11.82,9.5,27.74,11.85,39.41,27.27,36.19,19.82,19.46,18.91,27.46,12.17,33.68,23.34,52.94,29.18,23.89,0.9,28.48,24.16,43.04,8.04,36.05,3.97,21.6,40.59,4.32,15.35,15.26,31.53,31.1,48.57,12.85,31.84,26.3,23.14,33.06,36.0,30.25,17.06,26.96,5.31,11.57,12.54,2.12,12.55,17.27,35.01,26.56,35.96,6.65,34.32,29.96,50.2,24.39,1.57,17.95,10.62,40.9,8.91,24.27,6.15,34.71,15.51,20.06,22.99,24.53,20.33,10.03,4.24,23.69,11.15,14.21,3.89,10.67,15.59,37.98,28.64,10.6,8.24,34.44,33.54,32.74,27.78,32.01,23.61,14.51,36.64,35.67,26.83,33.72,33.44,11.61,23.66,21.67,33.16,22.81,36.42,29.09,25.76,17.5,11.06,5.1
