27.26,7.28,31.88,17.42,12.91,18.99,24.61,13.2,22.39,25.7,15.83,17.9,20.37,29.99,11.56,7.77,17.11,38.57,14.75,22.06,9.99,24.95,0.0,12.7,17.78,29.85,29.47,28.18,23.16,6.79,22.85,32.07,26.6,27.85,43.03,24.21,10.84,20.22,3.24,31.81,3.18,32.95,27.41,26.33,18.32,41.79,5.37,8.86
22.69,6.07,31.81,8.84,1.39,20.49,26.11,14.42,17.82,21.13,7.18,5.62,21.88,31.5,1.72,5.01,4.91,40.08,6.51,23.57,2.8,26.46,14.06,0.0,3.34,29.78,29.4,23.61,24.66,6.98,12.1,32.0,28.11,23.28,44.53,25.72,3.5,19.16,14.42,28.89,15.34,32.88,24.77,21.79,7.57,43.3,6.1,3.89
19.96,11.6,29.08,9.33,4.48,25.11,30.73,16.18,15.09,18.4,8.94,4.99,17.97,31.88,5.24,6.92,5.36,41.5,4.1,15.13,5.21,27.57,18.54,3.74,0.0,27.04,26.67,20.87,27.2,8.29,6.01,29.27,29.92,20.55,45.95,24.81,4.52,16.43,18.9,26.16,19.82,30.15,22.03,19.05,8.05,44.72,9.39,6.3
8.24,33.05,1.88,35.75,27.75,16.0,22.84,41.4,9.31,7.98,34.16,29.35,11.28,4.84,29.89,26.11,28.63,14.46,20.23,13.27,28.32,4.58,30.12,27.32,27.07,0.0,1.69,7.28,6.54,25.12,26.55,2.26,2.87,10.8,18.91,6.52,28.38,8.01,30.47,1.97,31.4,3.11,5.05,5.92,31.32,17.68,30.71,27.2
5.81,32.24,2.36,34.93,26.94,15.99,22.03,40.58,8.5,7.17,33.35,28.53,10.47,5.82,29.08,25.29,27.82,15.44,19.41,12.45,27.5,3.58,29.3,26.51,26.26,0.98,0.0,5.35,5.73,24.3,25.73,3.21,3.86,9.99,19.89,5.71,27.57,7.2,29.66,2.44,30.59,4.08,3.45,5.1,30.5,18.66,29.9,26.38
2.99,32.13,6.42,28.64,23.79,15.87,21.92,35.49,7.12,4.14,28.25,25.38,10.35,11.39,24.85,25.18,24.67,21.01,20.16,12.34,27.39,8.35,28.17,23.36,23.11,6.56,5.25,0.0,7.98,24.19,23.43,7.56,9.43,2.1,25.47,5.59,21.49,6.3,28.52,5.84,29.45,7.42,2.59,4.86,27.36,24.23,29.78,26.27
7.61,26.17,7.75,28.86,24.35,9.91,15.96,34.51,7.62,8.03,27.27,29.35,4.4,10.55,23.0,19.22,28.56,20.17,15.39,5.17,21.43,1.84,23.23,24.14,20.15,5.72,5.34,8.44,0.0,18.23,25.99,7.94,5.95,10.16,24.63,2.54,21.5,6.36,23.59,7.68,24.51,8.82,6.45,5.37,29.76,23.39,23.82,20.31
21.76,8.6,26.97,11.3,6.79,14.08,19.7,16.94,16.88,20.2,9.71,11.78,15.47,25.09,5.44,1.52,10.99,33.67,9.25,17.16,3.21,20.05,7.65,6.58,11.66,24.94,24.57,22.67,18.25,0.0,16.73,27.17,21.7,22.34,38.12,19.31,3.79,14.71,8.0,26.91,8.93,28.05,22.5,21.42,12.2,36.89,6.26,2.74
22.35,15.1,31.47,10.98,10.56,29.76,35.38,19.68,18.5,20.79,12.44,6.04,31.14,34.27,12.05,16.21,5.7,43.89,9.01,20.03,15.15,29.96,23.33,8.65,10.74,29.44,29.06,23.27,29.59,16.25,0.0,31.66,32.31,22.94,48.35,27.2,9.42,19.25,23.68,28.55,24.61,32.54,24.43,20.07,6.57,47.11,15.87,14.42
10.04,34.85,1.07,37.55,29.55,14.58,24.64,43.2,11.11,9.78,35.96,31.15,13.08,3.33,31.69,27.91,30.43,12.95,22.03,15.07,30.12,6.38,31.92,29.12,28.87,2.99,2.73,7.66,8.34,26.92,28.35,0.0,2.5,12.6,17.41,8.32,30.18,9.81,32.27,1.79,33.2,0.59,6.85,7.72,33.12,16.17,32.51,29.0
10.48,29.55,3.3,32.24,27.73,9.4,19.32,37.89,11.55,10.22,30.65,32.73,13.52,4.04,26.39,22.6,31.94,14.56,22.47,11.0,24.81,4.16,26.61,27.53,29.31,3.45,3.93,9.04,5.95,21.61,28.79,2.5,0.0,13.04,19.02,6.51,24.88,10.25,26.97,3.39,27.89,3.1,7.29,8.16,33.14,17.78,27.2,23.69
3.03,30.25,11.25,27.97,23.12,17.26,23.3,34.83,7.02,4.04,27.59,24.72,11.74,14.05,24.19,23.52,24.01,23.67,19.5,13.72,23.33,9.74,27.5,22.69,22.44,9.21,8.84,2.1,9.37,21.81,22.76,11.44,12.09,0.0,28.12,6.98,20.82,6.2,27.86,8.33,28.78,12.32,4.2,6.2,26.69,26.89,28.04,24.61
25.57,46.0,18.57,48.69,44.18,25.85,35.77,54.34,27.65,26.32,47.1,49.17,29.62,14.93,42.83,39.05,48.39,5.44,46.04,31.61,41.26,22.92,43.06,43.97,49.05,19.53,20.03,25.71,24.88,38.06,44.89,17.5,18.92,29.14,0.0,24.86,41.32,26.35,43.42,19.89,44.34,17.58,23.47,24.26,49.59,1.23,43.65,40.14
5.24,27.27,7.6,29.96,25.45,11.01,17.06,35.61,5.25,5.67,28.37,21.48,5.5,10.4,24.11,20.32,20.77,20.02,14.44,7.48,22.53,2.42,24.33,25.25,19.2,5.57,5.19,6.08,2.54,19.33,23.62,7.79,6.51,7.8,24.48,0.0,22.6,3.99,24.69,7.54,25.62,8.67,4.09,3.01,30.86,23.24,24.92,21.41
20.86,8.33,30.24,12.22,3.96,17.35,22.96,19.08,15.98,19.3,11.84,8.97,18.73,28.35,4.74,2.43,8.26,36.93,2.44,20.42,1.72,23.31,11.15,3.46,6.69,28.21,27.83,21.77,21.52,3.79,9.43,30.43,24.96,21.44,41.39,22.57,0.0,13.82,11.51,27.05,12.43,31.31,22.93,19.95,10.94,40.15,7.2,2.88
3.94,23.1,9.72,24.85,20.0,14.46,20.51,31.7,1.5,3.1,24.46,21.59,8.95,12.52,19.94,16.15,20.88,22.14,12.13,6.45,15.97,6.94,20.13,19.57,19.32,7.69,7.31,6.76,6.57,14.44,19.67,9.91,10.56,6.5,26.6,4.19,13.46,0.0,20.49,9.66,21.42,10.79,6.39,2.51,25.15,25.36,20.67,17.24
27.95,7.98,32.57,18.11,13.6,19.68,25.3,23.76,23.08,26.39,16.52,18.59,21.06,30.68,12.25,8.46,17.8,39.26,15.44,22.75,10.67,25.64,3.23,13.39,18.47,30.54,30.16,28.87,23.85,7.47,23.54,32.76,27.29,28.54,43.72,24.9,11.53,20.91,0.0,32.5,5.85,33.64,28.1,27.02,19.01,42.48,6.07,9.55
7.05,34.51,0.65,37.21,29.1,16.24,24.3,42.86,10.77,9.44,35.62,30.7,12.74,5.07,31.35,27.57,29.99,14.69,21.69,14.73,29.78,6.04,31.58,28.67,28.42,2.52,2.44,5.94,8.0,26.58,28.01,1.79,3.39,8.9,19.14,7.98,29.84,9.47,31.93,0.0,32.86,1.57,5.18,7.38,32.67,17.91,32.17,28.66
28.83,8.85,33.44,18.98,14.47,20.55,17.5,10.53,23.95,27.26,17.39,19.46,21.93,31.55,13.12,9.34,18.67,40.13,16.32,23.62,11.55,26.51,2.38,14.26,19.34,31.41,31.03,29.74,24.72,8.35,24.41,33.63,28.16,29.41,44.59,25.77,12.4,21.78,5.96,33.38,0.0,34.51,28.97,27.89,19.88,43.35,6.93,10.43
9.82,34.81,1.09,37.5,30.35,14.66,25.44,43.15,11.91,10.58,35.91,31.94,13.88,3.41,31.65,27.86,31.23,13.03,22.82,15.86,30.07,7.17,31.87,29.92,29.67,3.78,3.26,7.52,9.14,26.87,29.14,0.59,3.1,13.4,17.49,9.12,30.14,10.61,32.23,1.57,33.15,0.0,7.72,8.51,33.92,16.25,32.46,28.95
2.83,30.43,6.69,30.03,25.18,14.18,20.22,38.78,6.57,3.62,31.54,26.77,8.66,9.5,27.27,23.48,26.06,19.12,21.55,10.64,25.69,4.82,27.49,24.75,24.5,4.66,4.28,2.53,6.29,22.49,24.82,6.89,7.53,4.98,23.57,3.9,22.88,5.86,27.85,5.18,28.78,7.76,0.0,3.11,28.75,22.34,28.09,24.57
2.39,29.92,7.65,26.8,21.96,13.66,19.71,33.66,3.61,2.19,26.42,23.55,8.14,10.46,23.02,22.97,22.84,20.08,18.33,6.74,25.18,6.14,26.34,21.53,21.28,5.62,5.25,5.19,5.77,21.98,21.6,7.85,8.5,6.92,24.53,4.08,19.66,2.31,26.69,7.59,27.62,8.73,3.1,0.0,25.53,23.3,27.57,24.06
26.59,10.99,35.7,4.68,6.08,25.65,31.27,15.57,24.43,25.03,8.33,1.65,27.04,36.66,7.94,12.11,2.36,45.24,9.8,28.73,11.04,31.62,19.22,7.67,6.63,33.67,33.3,27.5,29.82,12.14,6.87,35.9,33.27,27.17,49.69,30.88,11.27,25.18,19.58,32.78,20.5,36.77,28.66,26.0,0.0,48.46,11.76,10.31
24.34,44.76,17.33,47.46,42.95,24.62,34.53,53.11,26.42,25.09,45.87,47.94,28.39,13.69,41.6,37.82,47.15,4.2,44.8,30.37,40.03,21.68,41.83,42.74,47.82,18.29,18.79,24.47,23.65,36.83,43.65,16.26,17.69,27.91,1.23,23.63,40.09,25.12,42.18,18.66,43.11,16.34,22.24,23.02,48.36,0.0,42.42,38.9
28.0,2.18,32.74,10.8,6.3,19.85,25.47,10.6,23.12,26.43,4.65,11.29,21.23,30.86,4.7,6.24,10.5,39.44,9.76,22.93,5.18,25.82,5.37,6.1,11.17,30.71,30.34,28.91,24.02,6.34,16.24,32.94,27.47,28.58,43.89,25.08,7.23,20.95,6.07,32.68,6.93,33.81,28.27,27.19,11.7,42.66,0.0,4.45
24.75,6.89,29.35,9.59,4.23,16.46,22.08,15.24,19.87,23.18,8.0,10.07,17.84,27.46,2.63,1.92,9.28,36.04,5.83,19.53,1.25,22.42,10.02,3.89,9.95,27.32,26.94,25.66,20.63,2.94,15.02,29.54,24.07,25.33,40.5,21.68,2.88,17.7,10.38,29.28,11.31,30.42,24.88,23.8,10.49,39.26,4.45,0.0
