30.42,6.24,16.66,32.29,35.5,13.87,6.16,10.95,32.62,22.27,0.0,25.38,22.23,8.91,27.02,32.64,33.52,42.19,31.81,19.32,33.68,10.44,35.09,31.09,20.0,20.56,33.77,11.87,14.61,36.59,4.14,14.44,22.0,35.66,29.15,31.0,36.57,12.57,9.41,26.31,19.21,34.02,7.75,9.96,17.58,2.47,15.02,16.55,18.87
19.29,24.97,10.41,18.6,17.88,20.89,30.68,22.95,26.75,17.03,24.88,0.0,17.67,26.27,23.42,14.56,15.45,24.11,19.38,7.88,15.6,17.45,17.01,24.19,31.11,27.58,18.07,27.68,17.41,18.51,25.0,20.7,33.12,16.05,11.07,21.71,18.49,19.59,21.39,21.58,26.23,15.94,20.5,21.94,28.7,27.1,22.05,27.66,25.9
4.71,22.31,16.12,7.73,11.37,14.97,25.86,16.75,9.68,0.91,22.19,18.01,0.0,21.45,7.75,12.23,13.02,23.72,7.68,17.5,11.45,13.2,13.26,8.14,14.76,13.92,9.64,24.07,16.06,21.28,22.32,12.47,20.44,11.53,10.48,7.27,13.9,13.35,18.73,6.23,12.57,11.73,17.82,16.72,20.49,24.42,11.1,15.69,14.83
28.05,3.22,18.22,29.91,37.07,8.44,5.55,5.47,30.25,21.73,8.91,26.94,21.69,0.0,24.66,34.21,35.09,43.76,33.37,20.88,35.25,10.69,36.65,28.71,11.25,9.23,35.33,3.21,17.42,38.15,12.81,10.73,13.25,37.23,30.72,28.62,34.53,10.97,6.17,23.94,11.34,35.59,8.87,5.71,8.83,6.72,12.11,7.79,11.98
7.23,27.45,24.83,9.1,13.6,19.44,28.51,19.4,5.64,8.26,26.66,26.02,7.55,24.1,0.0,17.68,18.46,29.23,13.12,25.51,16.9,17.67,14.74,7.9,14.84,16.14,15.08,26.71,20.53,26.78,26.79,16.94,16.12,16.98,17.39,7.81,13.72,17.81,20.59,3.4,16.36,17.17,22.28,19.65,21.71,31.44,15.56,18.34,14.91
9.93,32.95,18.39,8.21,3.39,28.87,38.67,30.93,18.4,11.88,32.86,14.83,12.52,34.25,14.98,0.0,1.35,12.13,5.66,19.78,1.34,25.44,2.39,15.84,25.92,27.23,3.58,35.67,25.39,9.68,32.99,28.69,29.34,1.49,3.33,13.36,3.87,27.57,29.37,13.14,24.22,1.38,28.49,29.92,36.68,35.09,22.75,29.43,25.99
11.53,34.04,19.47,9.82,5.0,29.96,39.75,32.02,20.01,13.49,33.95,15.92,14.13,35.34,16.59,1.98,0.0,10.78,7.26,20.86,2.98,26.52,4.0,17.45,27.53,28.84,5.19,36.75,26.48,8.33,34.07,29.77,30.95,3.1,5.83,14.97,5.48,28.66,30.46,14.75,25.83,3.0,29.57,31.01,37.76,36.17,24.36,31.03,27.6
21.67,42.17,27.61,19.96,15.13,38.09,47.89,40.15,30.14,23.63,42.08,24.05,24.26,43.47,26.72,12.12,12.73,0.0,17.4,29.0,13.46,34.66,14.14,27.58,37.67,38.97,15.33,44.89,34.62,5.83,42.21,37.91,41.08,13.24,15.97,25.1,15.62,36.79,38.59,24.88,43.44,13.13,37.71,39.14,45.9,44.31,39.25,41.17,37.74
5.07,31.67,17.11,2.91,3.28,27.59,37.38,26.32,12.77,7.73,31.58,19.0,8.36,32.97,10.82,5.23,6.02,16.79,0.0,18.49,4.45,24.15,6.26,10.21,21.76,23.07,1.7,34.38,24.11,14.34,31.7,19.97,25.18,4.53,4.64,7.73,5.67,26.29,28.09,8.98,20.06,4.73,27.2,28.64,30.07,33.8,18.59,25.27,21.84
18.23,19.12,4.53,17.53,22.01,15.04,24.83,17.1,25.68,15.97,19.03,7.82,16.6,20.42,22.36,19.78,20.66,29.33,18.32,0.0,20.82,11.6,22.23,23.12,25.26,21.73,20.28,21.83,11.56,23.72,19.15,14.85,27.27,22.17,16.29,20.64,23.71,13.74,15.54,20.52,20.38,22.36,14.65,16.09,22.85,21.25,16.2,21.81,20.05
9.17,33.97,19.41,7.46,2.37,29.89,39.69,31.95,17.64,11.13,33.88,15.85,11.76,35.27,14.22,1.32,2.3,13.07,4.9,20.8,0.0,26.46,2.41,15.08,25.17,26.47,2.83,36.69,26.42,10.62,34.01,23.37,28.58,0.65,2.53,12.6,3.06,28.59,30.39,12.38,23.47,0.88,29.51,30.94,37.7,36.11,21.99,28.67,25.24
21.4,9.17,9.09,23.46,27.93,3.9,14.88,7.15,23.6,13.25,11.06,17.81,13.21,10.47,18.0,25.07,25.96,34.62,24.24,11.75,26.11,0.0,27.52,22.07,10.85,7.43,26.2,11.88,5.49,29.02,11.19,3.75,17.32,28.09,21.58,21.98,29.0,2.64,5.59,17.29,6.73,26.45,6.69,6.14,12.9,11.69,4.9,8.13,8.35
8.36,35.38,20.82,6.11,2.71,31.3,41.1,33.36,18.69,13.06,35.29,17.26,13.7,36.69,16.16,2.39,3.18,13.96,6.83,22.21,2.41,27.87,0.0,12.55,27.1,28.41,3.96,38.1,27.83,11.51,35.42,31.12,30.52,2.1,5.11,10.07,1.51,30.0,31.8,14.32,25.4,1.53,30.92,32.35,39.11,37.52,23.93,30.6,27.17
4.71,32.08,21.87,6.84,11.34,24.06,33.14,24.02,2.67,8.97,31.29,23.76,8.1,28.72,8.14,15.42,16.2,26.97,10.86,23.25,14.64,22.29,12.48,0.0,19.46,20.77,12.82,31.34,25.15,24.52,31.41,21.56,23.72,14.72,15.13,5.55,11.46,22.44,25.22,6.42,20.99,14.91,26.91,24.27,27.76,36.07,20.19,22.96,19.53
19.27,14.69,22.9,21.14,25.64,7.1,15.75,6.63,21.47,16.17,20.9,31.62,15.54,11.33,15.89,29.71,30.5,41.27,25.16,25.56,28.93,10.41,26.78,19.94,0.0,3.38,27.12,13.95,17.97,38.82,24.23,7.16,4.21,29.01,29.43,19.85,25.75,7.97,7.83,15.16,3.33,29.21,19.73,6.89,6.97,18.68,7.6,4.06,2.67
20.57,12.07,18.75,22.43,26.94,4.12,13.13,4.02,22.77,13.7,20.58,27.47,13.66,8.72,17.18,31.01,31.79,42.57,26.46,21.41,30.23,7.42,28.07,21.23,3.01,0.0,28.41,11.34,14.45,40.12,20.71,4.18,6.45,30.31,30.72,21.14,27.05,4.99,5.06,16.46,1.78,30.5,16.21,4.11,7.76,16.06,3.12,2.21,2.95
6.43,33.38,18.82,4.25,1.63,29.3,39.1,28.04,15.95,9.44,33.29,20.71,10.08,34.68,12.54,3.62,4.4,15.17,1.7,20.21,2.62,25.87,3.96,13.39,23.48,24.78,0.0,36.1,25.82,12.73,33.42,21.68,26.89,2.08,3.33,10.91,4.02,28.0,29.8,10.7,21.78,2.44,28.92,30.35,31.78,35.52,20.31,26.98,23.55
30.48,6.18,19.43,32.35,38.28,9.65,6.98,7.74,32.68,24.17,11.87,28.16,24.13,3.21,27.1,35.42,36.3,44.97,34.59,22.1,36.46,11.9,37.87,31.15,13.68,11.67,36.55,0.0,18.64,39.37,21.54,11.94,14.47,38.44,31.93,31.06,36.97,12.18,7.39,26.38,13.77,36.8,17.03,7.94,8.53,9.91,14.55,10.23,14.42
24.03,14.71,7.17,23.34,27.81,8.71,20.43,12.69,26.6,14.95,14.59,17.69,14.91,16.01,21.0,24.95,25.84,34.51,24.12,11.63,26.0,5.51,27.4,25.07,18.03,14.54,26.08,17.43,0.0,28.9,14.72,8.06,22.86,27.98,21.47,24.98,28.88,7.45,11.13,20.29,13.19,26.34,10.21,11.68,18.44,16.81,9.01,16.31,12.85
18.97,36.34,21.78,17.26,12.43,32.26,42.06,34.32,27.44,20.92,36.25,18.22,21.56,37.64,24.02,9.41,10.02,6.36,14.69,23.16,10.75,28.83,11.43,24.88,34.96,36.27,12.62,39.06,28.78,0.0,36.38,32.07,38.38,10.53,13.26,22.4,12.91,30.96,32.76,22.18,37.6,10.43,31.88,33.31,40.07,38.48,33.42,39.03,35.03
30.78,10.41,17.02,32.65,35.86,14.23,10.32,16.29,32.98,22.63,4.33,25.74,22.59,19.62,27.38,33.0,33.89,42.56,32.17,19.68,34.05,10.8,35.45,31.45,24.46,20.92,34.13,21.03,14.97,36.95,0.0,14.8,26.47,36.03,29.51,31.36,36.93,12.93,14.73,26.67,19.57,34.38,6.1,15.28,22.04,6.56,15.39,22.69,19.24
20.73,8.96,12.34,22.6,27.1,2.15,16.39,4.0,22.93,12.59,14.51,21.06,12.55,11.98,17.33,28.32,29.21,37.87,26.62,15.0,30.39,3.75,30.77,21.39,7.6,4.19,28.58,14.59,8.04,32.27,14.64,0.0,15.44,30.47,24.83,21.31,27.21,1.31,4.73,16.62,3.07,30.66,10.14,3.99,11.02,11.75,1.5,6.22,4.69
22.44,16.5,24.72,24.3,28.81,9.78,17.56,11.04,19.83,20.93,22.72,33.44,20.22,13.15,15.74,32.88,33.66,44.44,28.33,27.38,32.1,17.19,29.94,23.1,4.21,6.46,30.29,14.56,23.92,41.99,26.82,9.84,0.0,32.18,32.59,23.01,28.92,17.46,12.67,16.79,7.78,32.37,22.31,12.74,7.22,20.49,10.28,6.87,8.26
9.38,34.44,19.88,7.67,1.83,30.36,40.15,32.42,17.85,11.34,34.35,16.32,11.98,35.74,14.44,1.49,2.27,13.04,5.11,21.26,0.67,26.92,2.1,15.3,25.38,26.68,2.08,37.15,26.88,10.59,34.48,23.58,28.8,0.0,3.08,12.81,2.75,29.06,30.86,12.6,23.68,0.57,29.97,31.41,33.68,36.57,22.21,28.88,25.45
10.68,29.42,14.86,7.87,3.72,25.34,35.14,27.4,18.14,11.62,29.33,11.3,12.26,30.72,14.72,3.33,5.25,16.02,4.66,16.25,2.53,21.91,5.11,15.58,25.66,26.97,3.33,32.14,21.87,13.57,29.46,25.16,29.08,3.08,0.0,13.1,5.14,24.04,25.84,12.88,20.85,3.4,24.96,26.39,33.15,31.56,26.5,29.16,25.73
3.03,31.3,19.02,3.99,8.49,23.29,32.36,23.25,6.85,9.64,30.51,20.91,7.03,27.95,7.37,12.57,13.35,24.13,8.01,20.4,11.79,21.52,9.63,4.45,18.69,19.99,9.97,30.56,24.38,21.68,30.64,20.79,22.95,11.87,12.28,0.0,8.61,21.66,24.44,5.64,20.21,12.06,26.13,23.5,26.99,35.29,19.41,22.19,18.76
7.66,36.94,22.37,5.69,2.25,32.85,42.65,34.91,14.41,13.71,36.85,18.81,14.35,38.24,13.86,3.87,4.74,15.51,5.55,23.76,3.07,29.42,1.51,11.85,25.18,26.49,3.9,39.65,29.38,13.06,36.97,27.28,29.44,2.75,5.13,9.37,0.0,31.56,33.36,12.13,26.71,2.48,32.47,33.9,33.48,39.07,25.91,28.68,25.25
21.53,9.2,11.22,23.4,30.07,2.38,15.28,5.11,23.73,13.38,13.28,19.95,13.34,10.87,18.13,27.21,28.09,36.76,26.38,13.88,28.25,2.64,29.66,22.2,8.41,5.0,28.34,12.28,7.43,31.15,13.4,1.31,16.38,30.23,23.72,22.11,31.14,0.0,4.97,17.42,4.01,28.59,8.9,4.22,11.95,11.98,1.98,7.16,5.63
24.03,4.96,12.82,27.19,31.66,2.46,10.48,1.95,26.23,18.44,9.2,21.54,18.4,6.07,20.65,28.8,29.69,38.36,27.97,15.48,29.85,5.29,31.25,24.7,7.23,4.73,29.93,7.49,12.02,32.75,14.92,4.52,12.92,31.83,25.31,24.61,32.73,4.75,0.0,19.93,5.8,30.18,10.42,0.96,8.5,8.08,5.87,4.33,7.97
5.47,28.4,22.36,7.34,11.84,20.39,29.46,20.34,7.67,7.09,27.61,24.25,6.23,25.04,3.4,15.91,16.69,27.47,11.36,23.75,15.13,18.61,12.97,6.13,15.78,17.09,13.32,27.66,21.48,25.02,27.74,17.88,17.2,15.21,15.62,6.05,11.95,18.76,21.54,0.0,17.31,15.4,23.23,20.6,22.79,32.39,16.51,19.29,15.85
20.62,13.42,15.31,22.49,26.99,4.03,14.47,5.36,22.82,12.48,17.14,24.03,12.44,10.06,17.22,31.06,31.84,42.62,26.51,17.97,30.28,6.72,28.12,21.28,3.33,1.59,28.47,12.68,11.01,35.24,17.27,3.07,7.77,30.36,30.77,21.2,27.1,4.01,6.42,16.51,0.0,30.55,12.76,5.48,9.1,17.41,2.28,4.3,1.68
9.58,34.33,19.77,7.86,2.19,30.25,40.05,32.31,18.05,11.53,34.24,16.21,12.17,35.63,14.63,1.38,2.17,12.95,5.3,21.16,0.88,26.82,1.53,15.49,25.57,26.88,2.44,37.05,26.78,10.5,34.37,23.78,28.99,0.57,3.4,13.01,2.48,28.95,30.75,12.79,23.87,0.0,29.87,31.3,38.06,36.47,22.4,29.08,25.64
26.08,6.78,12.32,27.95,31.16,9.53,19.33,11.59,28.28,17.93,7.68,21.04,17.89,14.91,22.68,28.3,29.19,37.85,27.47,14.98,29.34,6.1,30.75,26.75,19.76,16.22,29.43,16.33,10.27,32.25,7.81,10.1,21.76,31.32,24.81,26.66,32.23,8.23,10.03,21.97,14.87,29.68,0.0,10.58,17.34,9.91,10.69,17.99,14.53
23.41,5.7,14.07,25.28,32.91,1.92,10.93,0.99,25.61,17.67,9.95,22.79,17.64,6.51,20.02,30.05,30.94,39.61,29.22,16.73,31.1,6.54,32.5,24.07,6.61,4.1,31.18,7.93,13.27,34.0,16.17,4.21,13.37,33.08,26.56,23.99,33.98,4.22,0.95,19.3,5.21,31.43,11.67,0.0,8.94,8.83,5.28,3.71,7.35
26.79,12.16,20.37,28.66,33.16,10.59,13.22,6.69,25.88,20.48,18.37,29.09,20.44,8.8,21.79,36.36,37.24,45.91,32.68,23.03,36.46,12.84,38.8,27.46,6.85,7.98,34.64,8.15,19.57,40.3,22.47,11.34,7.16,36.54,32.87,27.37,33.28,13.12,8.32,22.84,10.09,36.73,17.97,8.4,0.0,16.15,10.86,5.22,10.73
32.59,4.15,18.83,34.46,37.67,10.81,3.94,9.85,34.79,24.44,2.47,27.55,24.4,6.72,29.19,34.81,35.7,44.36,33.98,21.49,35.85,12.61,37.26,33.26,18.59,16.57,35.94,11.24,16.78,38.76,6.37,11.74,20.59,37.83,31.32,33.17,38.74,12.01,8.3,28.48,18.68,36.19,9.92,8.85,16.17,0.0,19.45,15.13,19.33
19.35,14.54,13.25,21.22,25.72,4.1,15.6,6.48,21.55,11.21,15.09,21.97,11.17,11.18,15.95,29.79,30.58,38.79,25.24,15.91,29.02,4.9,26.86,20.02,7.14,3.11,27.2,13.8,8.95,33.18,15.21,1.5,14.65,29.09,25.75,19.93,25.84,1.98,6.49,15.24,2.28,29.29,10.71,5.55,10.22,18.53,0.0,5.43,3.9
21.97,11.04,19.25,23.84,28.34,4.6,12.1,2.93,24.17,15.65,17.25,27.97,15.61,7.68,18.58,32.41,33.2,43.97,27.86,21.91,31.63,8.12,29.48,22.64,4.06,2.21,29.82,10.3,16.41,39.18,22.67,4.87,6.81,31.71,32.12,22.55,28.45,5.68,4.65,17.86,5.26,31.91,18.16,3.71,4.8,15.03,6.04,0.0,5.91
18.7,15.02,17.27,20.56,25.06,5.65,16.08,6.96,20.9,12.85,19.11,26.0,14.96,11.66,15.31,29.14,29.92,40.7,24.58,19.93,28.36,8.34,26.2,19.36,2.67,2.95,26.54,14.28,12.98,38.25,19.23,4.69,8.25,28.44,28.85,19.27,25.18,5.62,8.16,14.59,1.68,28.63,14.73,7.22,10.71,19.01,3.89,5.91,0.0
