31.87,13.25,19.07,36.53,4.14,23.96,33.56,23.34,17.43,20.84,26.19,31.04,21.38,29.04,22.21,28.8,16.06,12.28,21.57,43.17,29.7,36.56,32.49,27.12,33.92,27.52,34.41,21.05,18.03,37.93,0.0,27.29,28.93,11.01,35.19,30.44,31.91,47.22,28.62,28.11,15.72,27.5,13.68,28.25,37.39,32.04,30.92,8.0,16.58,23.72
7.47,26.13,10.51,8.49,25.71,5.09,15.92,4.43,13.58,6.7,11.89,8.79,27.75,3.34,28.58,10.81,22.43,18.65,27.94,20.86,3.36,11.34,12.32,24.42,10.78,9.98,6.38,27.42,9.96,17.89,26.8,0.0,6.31,19.45,9.06,6.03,8.73,24.91,2.02,0.72,22.09,10.03,20.05,2.55,9.35,6.35,5.22,28.06,15.22,19.54
2.38,26.4,15.07,8.54,27.41,3.22,10.31,8.99,14.86,11.26,16.46,3.82,25.49,3.12,21.48,4.46,21.31,20.38,20.78,20.92,9.27,11.4,6.92,18.33,10.83,5.46,6.43,25.17,14.52,17.95,28.5,5.98,0.0,21.19,9.11,10.11,4.4,24.96,3.98,5.98,21.01,5.44,21.78,3.9,9.4,4.3,1.19,32.27,16.49,19.0
24.34,6.57,11.53,28.99,9.65,16.43,26.03,15.8,9.9,13.3,18.65,23.51,10.05,21.5,10.88,21.28,4.73,2.09,10.24,35.63,22.16,29.02,24.96,15.79,26.38,19.99,26.87,9.72,14.9,30.39,10.74,19.75,24.47,0.0,27.65,22.9,24.38,39.68,21.08,20.57,4.39,19.97,1.7,20.71,29.85,24.5,23.38,8.94,5.03,10.7
9.37,34.42,18.8,1.83,34.0,11.05,18.84,13.93,20.77,14.92,15.45,11.71,36.03,9.04,31.3,13.73,30.71,26.93,30.59,12.19,6.5,2.31,15.24,27.26,2.11,12.81,3.29,35.71,19.46,9.22,35.09,8.98,9.15,27.74,0.0,3.33,11.65,16.24,9.05,8.26,30.38,12.86,28.33,10.23,0.7,7.3,8.06,36.34,22.41,28.81
11.25,29.22,13.59,3.99,28.8,11.91,19.7,11.01,26.89,9.72,10.25,12.57,30.83,9.9,31.66,14.59,25.51,21.73,31.02,15.11,2.96,5.6,16.1,28.12,4.16,13.67,4.17,30.5,17.47,12.14,29.89,6.06,10.01,22.54,3.32,0.0,12.51,19.16,6.78,5.67,25.17,13.72,23.13,7.31,3.61,8.08,8.92,31.14,26.04,31.48
2.49,29.53,17.55,10.51,30.54,8.59,8.63,11.47,17.99,13.74,18.93,1.78,28.62,6.58,24.61,3.8,24.44,23.51,23.91,22.89,11.24,9.0,5.31,21.43,12.8,5.86,8.4,28.3,17.0,19.91,31.63,8.46,5.28,24.32,11.08,12.08,0.0,26.93,6.58,8.46,24.14,5.92,24.91,7.76,11.37,3.27,5.76,35.4,19.62,22.13
25.16,46.02,30.4,18.2,45.6,26.83,34.62,29.71,43.69,26.52,27.05,27.49,47.63,24.82,48.47,29.51,42.31,38.53,47.83,5.02,22.28,17.64,31.02,43.04,14.87,28.59,19.07,47.31,34.28,9.49,46.69,24.76,24.93,39.34,16.34,19.06,27.43,0.0,24.83,24.04,41.98,28.64,39.93,26.01,17.0,23.09,23.84,47.94,42.84,44.59
5.62,27.51,11.88,8.02,27.09,3.5,14.07,5.8,13.22,8.07,13.27,6.94,29.12,1.49,21.66,8.96,23.8,20.02,20.95,20.39,5.01,10.87,10.47,22.57,10.31,8.13,5.91,28.79,11.33,17.42,28.17,2.02,4.46,20.83,8.58,6.75,6.88,24.44,0.0,2.02,23.46,8.18,21.42,2.05,8.88,4.49,3.37,29.43,14.85,19.18
7.47,26.95,11.32,7.64,26.53,5.09,15.92,5.24,13.65,7.52,12.71,8.79,28.56,3.34,29.4,10.81,23.24,19.46,21.39,20.01,3.09,10.49,12.32,24.42,9.93,9.98,5.53,28.24,10.77,17.04,27.62,0.72,6.31,20.27,8.2,5.3,8.73,24.06,2.02,0.0,22.9,10.03,20.86,2.55,8.5,6.34,5.22,28.87,15.29,19.61
24.05,5.21,14.67,32.13,15.71,19.57,25.75,18.93,10.05,16.44,21.79,23.22,6.82,24.64,5.55,20.99,0.58,5.12,4.84,38.77,25.29,32.16,24.67,8.83,29.51,19.7,30.01,6.5,18.04,33.53,16.8,22.89,21.11,4.66,30.79,26.04,24.09,42.82,24.22,23.7,0.0,19.68,4.68,23.85,32.99,27.64,26.52,8.62,5.87,3.74
5.74,24.71,21.94,14.9,25.72,7.11,7.37,15.85,13.17,18.13,23.32,4.92,23.8,10.97,21.92,2.43,19.62,18.69,19.08,27.27,15.62,13.38,6.36,15.32,17.19,0.33,12.79,23.48,21.39,24.3,26.81,12.84,5.29,19.5,15.46,16.47,5.78,31.32,10.97,12.84,19.32,0.0,20.09,12.15,15.76,7.66,5.46,30.58,14.8,17.31
23.96,8.16,11.16,28.61,12.19,16.05,25.65,15.42,9.52,12.92,18.27,23.14,9.78,21.12,10.61,20.9,4.46,0.39,9.97,35.25,21.78,28.64,24.58,11.37,26.0,19.62,26.5,9.45,14.53,30.02,13.28,19.37,24.09,1.7,27.28,22.52,24.0,39.3,20.7,20.19,3.26,19.6,0.0,20.34,29.47,24.13,23.01,10.37,3.6,7.99
6.67,27.27,11.64,10.03,26.84,2.49,15.12,5.56,11.0,7.83,13.03,7.99,28.88,1.16,19.44,10.01,23.56,19.78,18.73,22.4,5.55,12.88,11.52,21.73,12.32,8.86,7.92,28.55,11.09,19.43,27.93,2.51,3.91,20.59,10.59,7.28,7.93,26.45,2.05,2.51,23.22,8.83,21.18,0.0,10.89,5.54,3.41,29.19,12.63,16.95
9.66,35.08,19.46,1.35,34.66,11.34,19.13,14.22,21.06,15.58,16.11,11.99,36.69,9.33,31.58,14.02,31.37,27.59,30.88,12.86,6.79,1.99,15.53,27.55,2.77,13.1,3.58,36.37,19.75,9.89,35.75,9.26,9.43,28.4,0.7,3.62,11.94,16.91,9.33,8.55,31.04,13.15,28.99,10.52,0.0,7.59,8.35,37.0,22.7,29.1
2.86,30.9,15.27,6.77,30.48,6.31,10.9,9.19,19.98,11.46,16.66,3.77,32.51,4.3,26.61,5.79,27.19,23.41,25.9,19.14,7.49,9.62,7.3,23.42,9.05,7.86,4.65,32.19,14.72,16.17,31.57,6.18,4.57,24.22,7.33,8.33,3.72,23.19,4.31,6.18,26.85,7.91,24.81,5.49,7.63,0.0,3.16,32.82,21.62,24.12
2.59,28.64,14.35,7.46,29.65,3.14,9.19,8.26,17.1,10.54,15.73,5.65,27.73,2.62,23.73,4.66,26.26,22.48,23.02,19.83,8.18,10.31,6.79,19.31,9.75,5.24,5.34,27.41,13.8,16.86,30.74,5.25,1.19,23.29,8.02,9.02,5.6,23.88,3.27,5.25,23.25,5.29,23.88,3.42,8.32,3.33,0.0,34.52,18.74,21.24
32.74,5.8,19.95,37.4,4.66,24.83,34.43,24.21,18.31,21.71,27.07,31.92,6.33,29.91,15.36,29.68,8.43,10.76,14.72,44.05,30.57,37.43,33.36,20.27,34.79,28.4,35.29,7.71,18.91,38.81,7.95,28.17,29.81,8.94,36.07,31.32,32.78,48.09,29.5,28.98,8.36,28.38,10.37,29.13,38.26,32.92,31.8,0.0,19.78,15.18
19.57,12.88,14.33,28.72,15.23,11.66,21.25,18.59,3.16,16.09,21.45,18.74,11.97,13.19,7.96,16.5,6.6,3.74,7.25,38.43,24.95,27.21,20.18,8.83,29.17,15.22,26.61,11.64,11.19,33.19,16.32,16.52,13.52,5.03,29.29,25.7,19.6,42.47,14.96,16.52,6.3,15.2,3.6,13.93,29.58,21.48,14.57,18.75,0.0,5.47
21.91,9.12,20.07,31.07,22.51,15.83,23.61,24.33,7.33,21.83,27.18,21.08,8.21,17.36,2.49,18.84,4.05,7.51,1.78,43.44,30.69,29.55,22.53,6.68,33.35,17.56,28.95,7.88,18.47,38.93,23.6,20.69,18.97,10.05,31.63,32.63,21.95,47.49,19.13,20.69,3.75,17.54,7.37,18.1,31.93,23.83,19.95,14.99,6.19,0.0
