33.9,8.04,43.79,35.61,37.18,10.61,30.06,6.04,43.05,48.3,34.69,21.08,37.61,33.34,12.52,37.33,30.36,0.0,27.66,31.81,25.35,13.32,33.48,32.55,40.19,41.6,49.45,13.6,40.69,35.66,42.33,35.86,13.69,15.5,36.57,7.0,29.03,35.26,32.95,30.84,15.28,43.24,30.18,36.97,53.69,34.42,16.56,31.05,11.37,42.23,21.17,43.6,35.86,33.07,14.23,52.75,9.73,13.91
13.13,20.43,15.01,12.28,13.85,23.66,2.94,24.13,15.81,21.06,8.68,9.4,10.37,19.26,18.29,21.69,4.35,27.64,0.0,4.19,3.87,22.76,7.46,16.85,12.95,14.36,22.21,23.03,13.45,8.42,15.09,19.37,18.47,22.91,9.33,22.13,8.45,14.96,6.94,12.06,14.09,14.47,2.12,16.85,26.45,8.41,15.23,11.37,16.91,16.06,30.6,14.82,11.86,10.91,23.67,25.51,18.09,14.57
17.63,24.28,16.08,16.77,18.34,27.51,3.37,27.97,16.87,22.12,13.17,13.25,11.43,23.75,22.13,26.18,8.84,31.48,4.19,0.0,8.33,26.61,11.96,21.35,14.01,15.43,23.27,26.88,14.51,9.48,16.15,23.86,22.32,26.76,10.39,25.97,13.47,19.46,11.44,16.56,17.94,15.53,2.22,21.35,27.52,12.9,19.07,15.87,20.75,17.13,34.45,15.88,16.35,15.4,27.51,26.57,21.94,18.42
15.45,17.27,20.1,14.6,16.17,20.5,6.37,20.97,19.36,24.61,11.0,6.24,13.92,21.58,15.13,24.01,6.67,24.48,3.97,8.12,0.0,19.6,9.78,19.18,16.5,17.91,25.76,19.87,17.0,11.97,18.64,21.69,15.31,19.75,12.88,18.97,6.16,17.28,9.26,14.38,10.93,19.55,6.49,19.17,30.0,10.73,12.07,13.69,13.75,18.54,27.44,19.91,14.18,13.23,20.51,29.06,14.93,11.41
24.71,9.12,35.16,26.42,27.99,5.68,24.27,17.13,32.08,42.51,28.9,15.29,32.99,24.15,4.27,25.48,24.57,12.67,21.87,26.02,19.56,0.0,27.69,22.45,34.4,35.81,43.66,1.74,34.9,29.87,36.54,26.67,4.77,6.31,30.78,7.15,23.24,26.07,27.16,21.65,9.49,34.61,24.39,27.77,47.9,28.63,10.77,21.86,16.87,31.17,9.32,34.97,26.67,23.88,2.39,46.96,9.92,8.12
6.73,26.02,9.44,5.87,7.45,29.24,10.14,29.71,10.73,19.68,1.75,14.99,4.89,12.85,23.87,15.29,3.76,33.22,7.34,11.89,10.07,28.34,0.0,10.45,9.43,10.88,20.83,20.34,8.89,3.87,10.66,12.96,24.06,16.89,4.27,27.71,10.84,8.56,1.1,5.66,19.68,8.89,9.82,10.45,25.07,1.35,20.81,4.97,22.49,7.88,23.82,9.25,5.45,4.51,29.25,24.13,23.68,20.16
6.83,27.05,17.27,8.53,10.1,25.41,22.45,31.04,14.2,27.52,11.57,22.39,15.11,1.82,19.85,4.34,16.06,30.6,19.64,24.2,22.38,22.48,13.19,0.0,17.27,18.71,28.66,20.49,16.72,16.68,14.63,8.79,19.48,16.19,16.1,25.09,22.93,8.19,13.69,6.42,21.04,16.73,22.12,9.89,32.91,11.88,18.52,7.09,23.82,13.28,15.29,17.08,8.78,6.43,21.82,31.96,24.96,21.52
9.78,33.21,2.04,8.22,6.27,36.44,11.5,36.9,2.84,10.66,8.97,22.18,4.82,15.21,31.06,19.35,13.46,40.41,13.58,14.34,17.26,35.54,10.58,14.42,0.0,1.86,11.81,30.86,1.14,6.88,2.26,17.03,31.25,26.57,5.81,34.9,20.54,12.63,11.09,9.64,26.87,1.49,14.09,14.51,16.05,9.28,28.0,10.05,29.68,3.17,27.8,1.85,7.71,8.49,36.44,15.11,30.87,27.35
11.37,33.48,3.29,9.81,7.87,36.71,11.77,37.17,4.09,9.51,10.56,22.45,6.42,16.81,31.33,20.95,15.05,40.68,13.85,14.61,17.53,35.8,12.18,16.02,1.6,0.0,10.66,36.08,2.2,8.47,3.65,18.62,31.52,28.16,7.4,35.17,22.14,14.22,12.68,11.24,27.14,2.75,14.36,16.11,14.9,10.87,28.27,11.64,29.95,4.76,29.4,3.1,9.31,10.09,36.71,13.95,31.14,27.62
21.49,42.03,13.76,19.93,17.99,45.26,20.32,45.73,14.49,1.91,20.68,31.0,16.53,26.92,39.89,31.06,25.17,49.24,22.4,23.16,26.09,44.36,22.3,26.14,11.72,10.81,0.0,44.63,12.86,18.59,13.77,28.74,40.07,38.28,17.52,43.73,31.22,24.34,22.8,21.35,35.69,13.22,22.91,25.69,4.96,20.99,36.83,21.76,38.51,14.88,39.51,13.57,19.43,20.2,45.27,4.02,39.69,36.17
23.7,9.65,34.15,25.41,26.98,8.32,24.81,17.67,31.07,43.05,20.45,15.83,31.98,23.14,3.33,24.19,25.11,13.2,22.41,26.56,20.1,1.74,28.22,22.35,34.14,35.58,44.2,0.0,33.6,30.41,31.51,25.66,3.83,5.3,31.32,7.69,19.98,25.06,27.7,20.64,10.03,33.6,24.93,26.77,48.44,20.76,8.29,20.85,17.4,30.16,8.02,33.96,25.66,22.87,2.68,47.49,10.46,8.66
9.4,33.61,1.63,7.84,5.9,36.84,11.9,37.31,2.92,11.73,8.59,22.58,3.6,14.83,31.47,18.98,13.08,40.82,13.98,14.74,17.67,35.94,10.21,14.05,1.19,2.2,12.88,30.49,0.0,5.53,2.72,16.65,31.65,26.19,4.19,35.31,20.16,12.25,10.71,9.27,27.27,1.08,14.49,14.14,17.12,8.9,28.41,9.67,30.09,2.68,27.43,1.43,7.34,8.12,36.85,16.18,31.27,27.75
10.45,27.98,7.18,7.19,5.69,31.21,6.27,31.68,8.47,17.42,5.47,16.95,2.26,14.81,25.84,19.0,6.32,35.19,8.35,9.11,12.04,30.31,3.88,14.02,7.17,8.62,18.57,30.58,5.53,0.0,8.4,16.68,26.02,20.61,1.35,29.68,13.4,12.28,3.63,9.24,21.64,6.63,8.86,14.16,22.81,5.03,22.78,8.68,24.46,5.36,27.4,6.99,7.07,8.09,31.22,21.87,25.64,22.12
8.66,35.24,2.05,6.38,4.85,38.46,13.53,38.93,0.86,12.66,10.5,24.21,6.35,16.74,33.09,19.02,14.99,42.44,15.6,16.37,19.29,37.56,12.11,15.95,2.62,3.85,13.81,32.39,2.72,8.41,0.0,16.7,33.28,28.1,7.34,36.93,22.07,8.43,12.62,11.17,28.9,2.25,16.12,14.83,18.05,10.81,30.03,11.58,31.71,3.7,29.33,2.1,6.83,10.02,38.47,17.1,32.9,29.38
6.33,32.74,17.16,8.42,9.99,31.1,22.34,36.73,17.18,26.48,11.46,27.18,15.0,4.22,25.54,2.99,15.95,36.29,19.53,24.09,22.26,28.02,13.08,5.98,17.16,18.6,27.62,26.17,16.61,16.57,17.23,0.0,25.17,21.88,15.99,30.77,23.03,6.26,13.58,8.42,26.73,16.62,22.01,7.48,31.87,11.77,24.2,9.09,29.51,13.17,23.96,16.97,8.67,8.29,28.93,30.92,30.64,27.21
22.68,6.35,33.12,24.38,25.96,9.47,21.16,12.42,30.05,39.4,25.79,12.18,30.96,22.11,1.12,24.49,21.46,13.57,18.76,22.91,16.45,6.39,24.57,21.33,31.29,32.7,40.55,3.83,31.78,26.76,33.43,24.64,0.0,3.59,27.67,8.05,14.96,24.04,24.05,19.62,6.38,32.58,21.28,25.74,44.79,25.52,4.25,19.83,13.75,29.14,14.24,32.93,24.63,21.85,7.3,43.85,6.31,5.01
19.61,11.51,30.05,21.31,22.88,9.87,24.63,19.52,26.98,40.29,16.65,15.65,27.89,19.04,4.31,21.42,24.93,15.06,22.22,26.38,19.92,6.79,17.95,18.25,30.04,31.49,41.44,4.94,29.5,21.67,27.41,21.57,3.94,0.0,28.88,9.55,16.19,20.96,17.94,16.54,7.31,29.5,24.74,22.67,45.68,16.96,5.38,15.06,17.08,26.06,9.03,29.86,21.56,18.78,7.7,44.74,8.27,10.51
9.81,28.89,5.29,6.63,5.13,32.11,7.18,32.58,7.4,16.35,5.35,17.86,1.19,14.23,26.74,18.37,8.23,36.09,9.26,10.02,12.94,31.21,4.27,13.44,5.31,7.55,17.5,31.49,4.18,1.35,7.33,16.04,26.93,20.49,0.0,30.58,15.31,9.27,4.44,8.66,22.55,5.56,9.77,13.53,21.74,4.91,23.68,9.06,25.36,4.01,26.82,4.91,6.52,7.51,32.12,20.8,26.55,23.03
28.28,3.86,38.16,29.98,31.55,3.59,24.43,11.47,37.42,42.68,29.06,15.45,31.98,27.71,6.89,31.7,24.73,7.01,22.03,26.19,19.72,7.7,27.85,26.92,34.56,35.98,43.82,7.97,35.06,30.03,36.7,30.24,8.06,9.88,30.94,0.0,23.4,29.63,27.33,25.21,9.66,37.62,24.55,31.34,48.07,28.8,10.93,25.43,17.03,36.6,15.54,37.97,30.23,27.45,8.61,47.12,5.9,8.28
17.11,20.63,21.76,16.26,17.83,23.86,11.58,24.3,23.05,29.82,12.66,10.81,16.47,25.63,19.06,25.67,7.55,27.84,8.44,13.33,6.23,21.54,11.45,24.84,21.75,23.2,30.97,19.69,21.21,14.24,23.84,23.35,18.41,16.24,15.85,22.33,0.0,18.95,10.93,16.04,14.29,21.21,11.69,20.83,35.21,12.39,11.77,15.35,17.08,20.2,29.39,21.57,15.84,14.89,22.45,34.26,18.21,14.77
3.43,31.36,8.4,3.26,4.14,29.72,18.28,35.36,7.79,23.35,7.41,23.12,10.94,7.03,24.16,8.46,11.89,34.91,15.47,20.03,18.21,26.64,9.02,7.98,13.1,14.54,24.5,24.8,12.55,9.84,8.43,6.14,23.79,20.5,9.29,29.4,18.98,0.0,9.53,6.28,27.81,12.56,17.96,2.29,28.74,7.72,22.83,6.94,28.13,7.09,22.58,8.34,3.81,6.49,27.55,27.79,29.27,28.29
7.22,25.5,11.87,6.37,7.94,28.72,9.62,29.19,13.16,22.11,2.77,14.46,5.03,13.35,23.35,15.78,3.24,32.7,6.81,11.37,9.55,27.82,1.1,10.95,11.86,13.31,23.26,28.1,11.32,3.61,13.09,13.46,23.54,17.13,4.44,27.19,10.32,9.06,0.0,6.15,19.16,11.32,9.3,10.94,27.5,2.37,20.29,5.46,21.97,10.31,24.31,11.68,5.95,5.0,28.73,26.56,23.16,19.64
2.35,27.24,9.92,4.66,6.23,25.6,14.59,31.23,11.21,20.16,3.71,19.43,7.76,7.18,20.04,9.33,8.2,30.79,11.78,16.34,14.52,22.52,5.33,6.4,9.92,11.36,21.31,20.68,9.37,9.33,11.14,8.17,19.67,16.38,8.75,25.28,15.28,7.35,5.83,0.0,21.23,9.37,14.26,9.23,25.56,3.9,18.71,0.87,24.01,8.36,18.49,9.73,4.24,2.29,25.02,24.61,25.15,21.71
24.35,5.76,30.28,24.78,26.36,11.58,16.56,10.05,29.55,34.8,21.18,7.58,24.11,23.78,6.21,26.15,16.86,15.56,14.15,18.31,11.85,10.68,19.97,23.0,26.68,28.1,35.95,10.96,27.18,22.16,28.82,26.31,6.4,7.32,23.06,10.05,15.52,25.71,19.45,21.29,0.0,29.74,16.67,27.41,40.19,20.92,3.48,17.66,5.99,28.73,18.53,30.09,24.36,23.42,11.59,39.24,4.02,1.81
9.54,34.63,0.61,7.98,4.7,37.86,12.92,38.33,2.22,11.9,8.73,23.6,4.58,14.97,29.99,19.11,13.22,41.84,15.0,15.76,18.69,32.47,10.34,14.19,1.86,3.09,13.05,30.63,1.08,6.64,2.25,16.79,29.62,26.33,4.69,36.33,20.3,8.78,10.85,9.4,28.3,0.0,15.51,14.28,17.29,9.04,29.43,9.81,31.11,1.7,27.56,0.35,7.48,8.25,33.38,16.34,32.3,28.77
15.97,22.62,15.92,15.11,16.69,25.85,2.42,26.32,16.72,21.97,11.51,11.59,11.28,22.09,20.48,24.53,7.19,29.83,2.12,2.22,6.68,24.95,10.3,19.69,13.86,15.27,23.12,25.22,14.36,9.33,16.0,22.2,20.66,25.1,10.24,24.32,11.81,17.8,9.78,14.9,16.28,15.38,0.0,19.69,27.36,11.25,17.42,14.21,19.1,16.97,32.79,15.73,14.69,13.75,25.86,26.42,20.28,16.76
2.53,30.26,11.84,2.68,4.25,28.62,17.02,34.25,8.35,22.08,6.14,21.86,9.68,6.5,23.06,8.7,10.63,33.81,14.21,18.77,16.94,25.54,7.76,6.88,11.84,13.28,23.23,23.69,11.29,11.25,8.78,6.38,22.69,19.4,10.67,28.3,17.71,1.45,8.26,5.17,24.25,11.3,16.69,0.0,27.48,6.45,21.72,5.84,27.03,7.43,21.48,11.65,3.35,4.42,26.45,26.53,28.16,24.73
25.66,46.2,17.93,24.1,22.15,49.42,24.49,49.89,18.66,6.1,24.85,35.16,20.7,31.09,44.05,35.23,29.33,53.4,26.56,27.32,30.25,48.52,26.46,30.3,15.89,14.98,5.27,48.8,17.02,22.76,17.93,32.91,44.24,42.44,21.69,47.89,35.39,28.5,26.97,25.52,39.86,17.38,27.07,29.85,0.0,25.16,40.99,25.93,42.67,19.04,43.68,17.73,23.59,24.37,49.43,1.57,43.86,40.34
5.45,27.01,9.13,4.59,6.16,30.24,11.14,30.71,10.43,19.38,0.44,15.98,4.48,11.57,24.86,14.01,4.75,34.22,8.33,12.89,11.06,29.34,1.35,9.17,9.13,10.57,20.53,20.65,8.59,5.03,10.36,11.68,25.05,17.2,4.91,28.7,11.83,7.28,2.38,4.37,20.67,8.59,10.81,9.17,24.77,0.0,21.81,3.68,23.48,7.58,22.53,8.94,4.17,3.22,30.25,23.82,24.67,21.15
21.67,8.48,31.15,23.38,24.95,12.57,17.42,12.93,30.41,35.66,22.05,8.44,24.97,21.11,4.76,23.47,17.72,16.54,15.02,19.17,12.71,10.25,20.83,20.32,27.55,28.96,36.81,8.4,28.05,23.02,29.69,23.63,4.26,5.39,23.93,11.03,11.76,23.03,20.31,18.61,3.48,30.6,17.54,24.74,41.05,21.78,0.0,14.65,10.09,29.59,18.09,30.96,25.23,24.28,11.16,40.11,6.9,3.07
4.01,23.73,10.33,5.97,7.54,25.66,14.23,27.39,11.62,20.57,3.36,19.07,8.16,7.76,20.1,9.91,7.85,30.85,11.42,15.98,14.16,22.58,4.97,6.97,10.32,11.76,21.72,20.73,9.78,8.69,11.55,8.75,19.73,16.44,9.15,25.34,14.93,8.66,5.48,0.87,17.39,9.78,13.91,10.54,25.96,3.67,14.44,0.0,20.17,8.77,18.55,10.14,5.55,2.7,25.08,25.01,21.3,17.87
27.37,7.5,33.31,29.07,30.64,18.16,19.58,8.74,32.58,37.83,24.21,10.6,27.14,26.8,12.79,29.16,19.88,12.28,17.18,21.34,14.88,17.26,23.0,26.02,29.71,31.13,38.98,17.54,30.21,25.19,31.85,29.33,12.98,17.41,26.09,16.63,17.45,28.73,22.48,24.31,6.27,32.77,19.7,30.43,43.22,23.95,9.73,20.68,0.0,31.75,25.11,33.12,27.39,26.45,18.17,42.27,5.66,9.08
7.32,34.46,1.3,5.03,3.5,37.69,14.46,38.16,3.27,13.52,7.72,23.43,3.32,13.96,28.98,15.17,12.2,41.67,15.78,17.3,18.52,31.46,9.33,13.17,3.27,4.71,14.66,29.61,2.68,5.35,3.7,12.84,28.6,25.31,4.01,36.16,19.29,7.09,9.84,8.39,28.12,1.7,17.05,10.33,18.91,8.02,29.26,8.79,30.94,0.0,26.55,1.24,5.48,7.24,32.37,17.96,32.12,28.6
21.33,17.6,31.77,23.03,24.6,14.46,32.75,25.61,28.7,42.02,26.07,23.77,29.61,16.85,12.99,18.23,33.05,21.15,30.35,34.51,28.04,9.49,27.69,15.19,31.77,33.21,43.16,8.08,31.22,31.18,29.13,23.29,14.26,9.1,30.6,15.64,31.72,22.69,28.19,18.26,17.98,31.23,32.87,24.39,47.41,26.38,19.25,18.47,25.35,27.79,0.0,31.58,23.28,20.5,8.82,46.46,18.41,16.6
9.89,34.99,0.38,8.33,4.76,38.21,13.28,38.68,1.99,12.25,9.08,23.95,4.93,15.32,32.84,19.47,13.57,42.19,15.35,16.11,19.04,32.83,10.7,14.54,2.21,3.44,13.4,30.98,1.43,6.99,2.1,17.14,29.97,26.68,4.91,36.68,20.65,8.34,11.2,9.76,28.65,0.35,15.86,14.63,17.64,9.39,29.78,10.16,31.46,1.24,27.91,0.0,7.83,8.6,33.74,16.69,32.65,29.13
2.71,30.42,8.06,0.8,2.04,30.55,14.55,34.12,6.4,18.3,3.68,19.39,5.89,8.43,24.99,10.86,8.16,37.63,11.74,16.3,14.48,27.47,5.29,8.81,8.05,9.49,19.45,25.62,7.51,7.47,9.28,8.54,24.62,21.33,6.88,32.12,15.25,3.81,5.8,4.51,24.08,7.51,14.23,6.02,23.69,3.99,25.22,5.23,26.9,6.5,23.41,7.87,0.0,2.75,28.38,22.75,28.08,24.56
2.34,29.21,9.77,3.81,5.38,27.58,14.94,33.21,11.06,20.01,4.06,19.78,7.6,7.0,22.02,9.06,8.55,32.76,12.13,16.69,14.86,24.5,5.68,6.21,9.76,11.2,21.16,22.65,9.22,9.18,10.99,7.89,21.64,18.35,8.59,27.25,15.63,5.22,6.18,1.92,23.2,9.22,14.61,7.72,25.4,4.37,20.68,3.58,25.99,8.21,20.43,9.58,3.67,0.0,25.41,24.45,27.12,23.68
26.58,10.98,37.02,28.28,29.85,5.64,26.13,18.99,33.95,44.38,30.76,17.15,34.86,23.79,6.37,25.17,26.43,14.53,23.73,27.89,21.42,2.27,29.55,22.13,36.26,37.68,45.52,3.04,36.76,31.73,38.4,28.54,7.64,8.18,32.64,9.02,25.1,27.93,29.03,25.2,11.36,36.47,26.25,29.64,49.77,30.5,12.63,25.41,18.73,33.03,9.0,36.83,28.53,25.75,0.0,48.82,11.79,9.98
24.71,45.25,16.98,23.15,21.2,48.47,23.54,48.94,17.71,5.15,23.9,34.22,19.75,30.14,43.1,34.28,28.39,52.45,25.61,26.38,29.3,47.57,25.51,29.35,14.94,14.03,4.33,47.85,16.08,21.81,16.99,31.96,43.29,41.5,20.74,46.94,34.44,27.56,26.02,24.57,38.91,16.43,26.13,28.91,1.57,24.21,40.04,24.98,41.72,18.1,42.73,16.78,22.65,23.42,48.48,0.0,42.91,39.39
28.11,2.34,34.19,28.69,30.26,11.48,20.46,6.34,33.45,38.7,25.09,11.48,28.01,27.55,6.11,29.91,20.76,9.62,18.06,22.22,15.75,10.58,23.88,26.76,30.59,32.01,39.85,10.86,31.09,26.06,32.73,30.07,6.31,8.27,26.97,5.9,18.19,29.47,23.36,25.05,4.02,33.64,20.58,31.17,44.1,24.82,6.93,21.43,5.66,32.63,18.43,34.0,28.27,27.32,11.49,43.15,0.0,4.25
24.01,8.26,29.94,24.44,26.01,11.48,16.21,16.03,29.21,34.46,20.84,7.23,23.77,23.44,6.11,25.8,16.51,15.46,13.81,17.97,11.51,10.58,19.63,22.66,26.34,27.76,35.61,10.86,26.84,21.82,28.48,25.97,6.3,7.61,22.72,9.95,15.18,25.37,19.11,20.95,1.9,29.4,16.33,27.07,39.85,20.58,3.29,17.32,8.81,28.39,18.43,29.75,24.02,23.08,11.49,38.9,5.86,0.0
