4.17,26.25,10.54,18.56,26.95,7.42,15.6,21.03,28.5,25.91,0.0,3.95,4.91,22.38,8.09,14.2,13.5,19.08,18.54,18.99,22.91,3.4,7.69,20.61,7.28,22.01,17.97,15.05,29.03,8.59,8.24,19.72,9.73,14.59,15.97,19.32,10.67,11.69,8.98,12.69,2.73,1.24,23.28,10.11,22.84,4.39,11.04,6.48,3.3,22.69,26.69,23.43,13.78
0.98,30.26,3.43,22.57,30.96,5.79,16.79,22.23,32.51,29.92,4.16,0.0,1.79,26.39,6.47,13.48,12.78,23.08,22.55,23.0,22.19,7.69,8.8,24.62,8.48,26.02,21.98,19.05,33.04,7.87,7.52,20.92,3.58,18.6,19.98,23.33,9.95,10.97,2.96,8.89,5.4,3.86,27.29,9.39,26.85,7.35,10.32,4.22,3.21,26.7,25.98,27.44,17.79
1.33,29.79,3.09,22.11,30.49,5.33,17.08,22.52,32.04,29.45,5.74,1.28,0.0,25.93,6.0,14.38,13.68,22.62,22.08,22.53,23.09,7.22,9.7,24.15,8.77,25.55,21.51,18.59,32.57,8.77,8.42,21.2,2.28,18.13,19.51,22.86,10.85,11.87,1.53,7.93,7.3,5.43,26.82,7.96,26.39,7.63,11.22,3.74,3.89,26.23,26.87,26.97,17.33
27.44,3.76,29.0,7.93,5.98,25.88,23.53,28.55,7.54,9.07,22.84,26.32,26.17,0.0,26.55,35.18,33.81,4.94,9.06,6.97,42.72,19.98,30.06,8.25,29.73,9.78,5.95,8.51,8.06,34.13,33.77,27.23,28.19,9.69,10.24,8.77,36.21,29.94,27.44,33.85,22.23,24.08,17.32,35.64,16.89,28.22,36.57,29.65,30.33,8.89,46.5,4.99,11.37
7.29,28.33,8.85,20.64,29.03,1.27,22.85,28.28,30.58,27.98,6.95,6.16,6.02,24.46,0.0,20.14,19.44,21.16,20.62,21.07,28.85,7.77,15.46,22.69,14.53,24.09,20.05,17.13,31.11,14.54,14.18,26.97,8.04,16.67,18.05,21.4,16.61,17.63,7.29,13.69,9.06,7.52,25.36,13.72,24.92,13.4,16.98,9.5,7.01,23.34,32.64,25.5,15.86
9.91,35.88,8.87,32.33,41.07,14.34,17.23,25.35,42.63,36.07,11.64,11.29,12.36,36.51,15.02,0.0,5.97,32.56,28.68,31.17,15.38,15.86,6.33,30.75,6.7,32.18,33.56,27.23,43.15,4.03,4.32,24.03,12.22,26.77,24.25,29.46,3.11,4.39,12.15,5.13,9.92,10.49,33.45,3.94,33.01,10.46,3.48,7.59,8.48,34.87,19.16,33.65,25.96
11.4,33.4,10.37,29.85,38.59,15.84,13.44,22.85,40.15,33.6,13.14,12.78,13.85,34.03,16.51,1.5,0.0,30.08,26.2,35.8,10.63,17.35,7.83,28.27,8.19,29.7,31.08,28.72,40.67,5.52,5.82,21.53,13.72,28.26,29.26,26.98,3.3,4.89,13.65,5.59,11.41,11.99,30.97,5.44,30.53,11.95,3.53,9.08,9.98,37.72,14.41,31.17,27.46
23.95,5.56,25.51,2.55,10.26,22.38,19.76,24.78,11.81,9.26,19.34,22.82,22.68,5.69,23.06,31.41,30.04,0.0,5.29,4.78,38.95,16.49,26.29,3.22,25.96,12.28,1.32,4.24,12.34,30.36,30.0,23.46,24.7,5.13,4.86,5.0,32.44,26.16,23.95,33.97,20.58,20.58,13.55,31.87,13.12,24.45,32.8,27.65,26.55,9.39,42.73,4.66,7.88
23.25,8.26,24.14,2.74,13.45,21.69,15.39,20.4,15.0,10.02,18.65,22.13,21.98,8.88,22.36,27.04,25.67,4.88,0.0,10.65,34.58,15.79,21.91,1.6,21.58,7.91,3.97,6.15,15.53,25.99,25.63,19.09,24.0,6.55,3.07,2.31,28.06,21.79,23.25,29.6,16.21,16.37,9.18,27.5,8.74,20.07,28.43,23.28,22.18,12.58,38.36,5.95,7.45
23.88,10.7,25.43,5.72,11.4,22.31,24.91,29.93,12.95,16.54,19.27,22.75,22.61,6.83,22.99,36.73,35.19,4.79,10.44,0.0,44.1,16.42,32.04,9.63,22.66,17.43,4.48,4.94,13.48,31.12,30.76,28.61,24.63,6.12,7.12,10.15,33.2,31.32,23.88,30.28,18.67,20.51,18.7,30.31,18.27,19.77,33.56,26.08,23.16,4.02,47.88,10.32,7.8
21.22,41.8,20.19,38.24,46.99,25.65,21.83,31.24,48.54,41.99,22.96,22.6,23.67,42.42,26.33,11.31,10.62,38.47,34.59,44.19,0.0,27.17,17.64,36.66,18.01,38.09,39.48,38.54,49.07,15.34,15.63,29.92,23.53,38.08,37.65,35.37,13.14,15.7,23.46,15.41,21.23,21.8,39.36,15.25,38.92,21.77,13.34,18.9,19.79,46.12,4.74,39.56,37.27
8.23,23.67,9.79,15.99,24.38,6.67,23.79,29.22,25.93,23.33,3.39,7.1,6.96,19.81,7.34,21.08,20.38,16.5,15.97,16.41,29.79,0.0,16.4,18.04,15.47,19.44,15.39,12.47,26.45,15.48,15.12,27.91,8.98,12.01,13.4,16.75,17.55,18.57,8.23,14.63,5.72,4.63,20.71,14.66,20.27,7.39,17.92,10.44,7.52,20.12,33.58,20.85,11.21
7.72,29.16,5.83,25.6,34.35,12.12,10.66,18.62,35.9,29.35,9.43,9.07,10.14,29.78,12.8,8.98,8.27,25.83,21.96,22.75,17.69,13.64,0.0,24.03,0.5,25.45,26.84,25.01,36.43,3.32,3.1,17.3,10.0,24.55,17.92,22.73,5.45,3.12,9.93,7.46,5.22,8.27,26.72,4.88,26.29,4.49,5.81,5.14,6.27,33.48,21.47,26.92,23.75
25.39,7.69,26.28,1.16,12.88,23.83,17.53,22.55,14.43,9.42,20.79,24.27,24.12,8.31,24.5,29.18,27.81,3.3,1.74,8.41,36.72,17.93,24.05,0.0,23.72,10.05,2.39,4.57,14.96,28.13,27.77,21.23,26.14,4.98,1.99,2.71,30.2,23.93,25.39,31.74,18.35,18.51,11.32,29.64,10.88,22.21,30.57,25.42,24.32,12.01,40.5,5.35,5.88
7.63,28.81,7.23,25.25,34.0,10.95,12.83,18.27,35.55,29.0,7.3,8.22,9.06,29.43,11.62,9.34,8.64,25.48,21.6,22.59,18.05,10.29,0.5,23.67,0.0,25.1,26.49,19.18,36.08,3.69,3.47,16.95,8.93,19.23,17.76,22.38,5.81,3.99,8.86,7.83,4.82,6.18,26.37,5.25,25.94,4.02,6.18,4.37,5.27,33.13,21.83,26.57,22.57
26.92,6.52,28.48,10.98,9.52,25.36,19.07,18.89,9.72,4.46,22.32,25.8,25.66,15.16,26.04,30.73,29.35,11.2,7.33,16.93,38.26,19.47,25.6,9.4,25.27,0.0,12.21,17.18,7.37,29.67,29.31,22.77,27.68,17.24,11.14,5.74,31.75,25.48,26.93,33.28,19.88,20.04,1.74,31.18,1.77,23.76,32.11,26.96,25.87,18.85,42.04,5.34,15.37
22.84,6.56,24.4,1.62,11.26,21.28,20.77,25.78,12.82,10.27,18.24,21.71,21.57,6.7,21.95,32.42,31.05,1.32,4.46,4.48,39.96,15.38,27.29,2.47,26.96,13.29,0.0,3.13,13.34,30.08,29.73,24.47,23.59,4.02,3.76,6.01,32.16,27.17,22.84,29.24,18.23,19.47,14.56,29.27,14.12,19.34,32.53,25.05,22.12,8.58,43.74,5.67,6.77
20.45,11.98,22.0,3.8,12.68,18.88,24.79,29.81,14.24,17.82,15.84,19.32,19.18,8.12,19.56,33.3,32.6,4.25,6.14,4.72,42.01,12.99,19.33,4.64,18.92,17.17,3.14,0.0,14.76,27.69,27.33,28.49,21.2,1.26,3.89,7.12,29.77,30.78,20.45,26.85,14.93,15.1,18.44,26.88,18.01,16.03,30.13,22.65,19.73,8.43,45.79,8.36,3.34
33.99,3.41,35.55,14.47,3.05,32.43,30.08,35.09,2.42,3.24,29.39,32.86,32.72,6.3,33.1,41.73,40.36,12.45,15.6,13.51,49.27,26.53,36.6,14.79,36.27,7.37,13.45,15.05,0.0,40.67,40.32,33.78,34.74,16.24,16.78,9.52,42.75,36.48,33.99,40.39,28.78,30.62,8.94,42.19,6.17,34.76,43.12,36.2,36.87,15.44,53.05,5.91,17.92
6.4,32.86,4.51,29.3,38.05,11.32,16.95,22.32,39.6,33.05,8.62,8.26,9.33,33.48,11.99,6.48,5.77,29.53,25.65,28.14,15.19,12.83,3.3,27.72,3.67,29.15,30.53,24.2,40.12,0.0,0.78,21.0,9.19,23.74,21.23,26.43,2.11,3.5,9.12,4.26,6.89,7.46,30.42,1.52,29.98,7.43,2.48,3.82,5.46,31.84,18.97,30.62,22.94
5.89,32.57,4.0,29.01,37.76,11.03,16.59,22.03,39.31,32.76,8.33,6.48,9.04,33.19,11.7,6.93,6.23,29.24,25.37,27.85,15.64,12.54,3.1,27.44,3.47,28.86,30.25,23.91,39.84,0.78,0.0,20.71,8.91,23.45,20.94,26.14,2.57,4.28,8.84,4.71,6.6,7.18,30.13,1.97,29.7,7.14,2.94,3.31,5.17,31.56,19.42,30.33,22.65
20.0,21.25,19.6,17.69,26.43,23.51,8.99,3.79,27.99,21.44,19.67,20.59,21.44,21.87,24.19,22.48,21.1,17.92,14.04,23.64,30.01,23.07,17.38,16.11,17.04,17.54,18.92,23.9,28.51,21.45,21.09,0.0,21.3,23.96,17.1,14.82,23.53,17.23,21.23,25.54,17.2,18.55,18.81,22.96,18.37,15.54,23.89,18.74,17.64,25.56,33.8,19.01,22.09
3.09,31.92,2.9,24.24,32.63,7.46,17.91,23.35,34.18,31.58,6.67,3.07,2.52,28.06,8.14,15.21,14.51,24.75,26.69,24.66,23.92,9.35,10.53,28.76,9.6,27.68,23.64,20.72,34.7,9.6,9.25,22.04,0.0,20.26,21.65,27.46,11.68,12.7,0.86,7.31,8.13,6.36,28.96,7.5,28.52,8.47,12.05,4.57,6.65,28.37,27.71,29.1,19.46
19.68,12.57,21.23,4.21,13.27,18.11,24.83,29.84,14.83,18.41,15.07,18.55,18.41,8.71,18.79,32.53,31.83,5.4,6.54,5.31,41.24,12.22,27.85,5.05,18.96,17.21,4.29,1.25,15.35,26.92,26.56,28.52,20.43,0.0,4.3,7.53,29.0,30.01,19.68,26.08,14.97,16.31,18.48,26.11,18.04,16.07,29.36,21.88,18.96,9.02,45.02,12.19,2.3
20.88,9.16,22.43,2.5,16.09,19.31,18.45,23.47,17.64,15.07,16.27,19.75,19.61,11.52,19.99,30.1,28.73,4.64,3.07,8.13,37.64,13.42,24.97,2.07,24.64,11.17,3.72,3.9,18.17,28.12,27.76,22.15,21.63,4.3,0.0,4.53,30.2,24.85,20.88,27.28,13.84,14.01,12.44,27.31,12.01,14.94,30.56,23.08,15.77,11.83,41.42,7.19,4.83
24.3,6.3,25.19,3.73,13.54,22.74,16.44,21.46,15.09,8.24,19.7,23.18,23.04,8.97,23.41,28.09,26.72,5.02,2.31,10.74,35.63,16.84,22.97,2.56,22.63,5.76,6.03,7.13,9.51,27.04,26.68,20.14,25.05,7.54,4.53,0.0,29.11,22.84,24.3,30.65,17.26,17.42,7.03,28.55,6.59,21.12,29.48,24.33,23.23,12.67,39.41,4.18,8.44
10.06,35.02,6.55,31.46,40.21,13.48,14.9,24.48,41.76,35.21,10.78,10.42,11.49,35.64,14.15,4.25,3.55,31.69,27.81,30.3,12.97,14.99,5.47,29.88,5.83,31.31,32.7,26.36,42.29,2.11,2.57,23.16,11.36,25.9,23.39,28.59,0.0,3.32,11.28,2.34,9.05,9.62,32.58,1.56,32.15,9.59,0.57,6.64,7.62,34.01,16.75,32.78,25.1
10.86,29.32,8.0,25.76,34.51,14.28,9.35,18.76,36.06,29.51,11.58,11.23,12.3,29.94,14.96,5.92,4.54,25.99,22.11,31.71,15.77,15.8,3.12,24.18,3.99,25.61,26.99,27.16,36.58,3.5,4.28,17.44,12.16,26.71,25.17,22.89,3.43,0.0,12.09,5.55,9.86,10.43,26.88,3.48,26.44,7.4,3.86,7.45,8.42,33.63,19.55,27.08,25.9
2.45,31.17,2.88,23.49,31.88,6.71,16.87,22.31,33.43,30.83,6.09,2.49,1.77,27.31,7.39,14.17,13.47,24.0,23.47,23.91,22.88,8.6,9.49,25.54,8.56,26.93,22.89,19.97,33.95,8.56,8.21,20.99,0.86,19.51,20.9,24.24,10.64,11.65,0.0,7.72,7.09,5.78,28.21,7.75,27.77,7.42,11.01,3.53,5.61,27.62,26.66,28.35,18.71
7.58,37.22,5.35,33.66,42.41,13.16,17.26,26.66,43.96,37.41,12.8,9.14,8.31,37.84,13.84,6.7,5.62,33.89,30.02,30.36,15.29,15.06,7.48,32.09,7.85,33.51,29.35,26.42,44.49,4.13,4.59,25.35,7.02,25.97,27.35,30.79,2.34,5.44,8.1,0.0,11.07,11.64,34.79,2.88,34.35,11.61,2.06,6.0,9.63,34.07,19.07,34.99,25.16
4.46,23.5,5.91,16.33,26.53,8.28,13.65,19.09,28.08,23.66,2.7,5.31,7.74,21.96,8.95,12.62,11.92,18.38,16.3,18.57,21.26,5.7,5.22,16.4,4.82,19.77,17.27,15.16,28.61,7.01,6.65,17.77,7.6,15.21,13.74,17.08,9.09,10.1,7.53,11.11,0.0,1.78,21.04,8.52,20.6,1.93,9.45,5.05,1.92,22.27,25.04,21.18,17.22
3.78,27.94,6.68,16.36,28.64,6.53,14.42,19.86,30.19,23.7,1.2,3.57,4.53,24.07,7.21,12.99,12.28,20.77,16.33,20.68,21.7,4.6,6.51,16.44,6.1,19.8,19.66,16.74,30.72,7.38,7.02,18.54,6.31,16.28,13.77,17.11,9.46,10.47,5.7,11.47,1.71,0.0,21.07,8.89,20.63,3.21,9.82,5.82,2.09,25.97,25.48,21.22,15.47
28.5,8.09,30.05,12.55,11.09,26.93,20.65,20.46,11.29,6.04,23.89,27.37,27.23,16.73,27.61,32.3,30.92,12.78,8.9,18.5,39.83,21.04,27.17,10.97,26.84,1.74,13.78,18.75,8.94,31.24,30.88,24.34,29.25,18.81,12.72,7.31,33.32,27.05,28.5,34.86,21.45,21.61,0.0,32.75,2.82,25.33,33.68,28.54,27.44,20.42,43.61,6.91,16.94
7.29,34.37,5.06,30.81,39.56,12.83,16.32,23.83,41.11,34.56,10.13,8.85,8.02,34.99,13.5,5.76,5.06,31.04,27.17,29.65,14.48,14.34,4.82,29.24,5.18,30.66,32.05,25.71,41.64,1.52,1.97,22.51,7.5,25.25,22.74,27.94,1.56,3.48,7.81,2.88,8.4,8.98,31.93,0.0,31.5,8.94,1.93,5.01,6.97,33.36,18.26,32.13,24.45
27.75,7.35,29.31,11.8,9.14,26.18,19.9,17.68,8.5,3.64,23.14,26.62,26.48,15.98,26.86,31.55,30.17,12.03,8.15,17.75,39.08,20.29,26.42,10.22,26.09,1.81,13.03,18.01,6.15,30.49,30.14,23.59,28.5,18.06,11.97,6.57,32.57,26.3,27.75,34.11,20.7,20.87,2.82,32.01,0.0,24.58,32.94,27.79,26.69,19.67,42.87,6.16,16.19
6.36,27.43,5.97,17.46,32.62,9.04,11.45,16.89,34.17,27.62,4.4,6.96,7.8,28.05,9.72,14.18,13.47,24.1,20.22,19.7,22.89,7.4,4.49,22.29,4.02,23.72,18.4,16.29,34.7,8.57,8.21,15.57,7.66,16.34,14.87,21.0,10.64,7.4,7.59,12.66,1.93,3.28,24.99,10.08,24.55,0.0,11.01,5.1,3.01,23.4,26.67,25.19,17.65
9.94,35.07,6.29,31.51,40.26,14.37,15.11,25.38,41.81,35.26,11.68,11.32,12.39,35.69,15.05,4.46,3.76,31.74,27.87,31.2,13.17,15.89,6.36,29.94,6.73,31.36,32.75,27.26,42.34,2.48,2.94,24.06,12.25,26.8,24.29,28.64,0.57,3.75,12.18,2.06,9.95,10.52,32.64,1.93,32.2,10.49,0.0,7.62,8.51,34.9,16.96,32.84,25.99
3.32,30.71,1.28,27.16,35.9,8.85,14.74,20.18,37.46,30.91,6.36,3.91,3.99,31.34,9.52,10.21,9.51,27.39,23.51,26.05,18.93,10.74,5.53,25.58,4.7,27.01,25.03,22.11,37.98,4.6,3.31,18.86,3.82,21.65,23.03,24.29,6.68,7.7,3.78,6.01,4.34,5.18,28.28,6.12,27.84,5.29,7.05,0.0,2.91,29.75,22.71,28.48,20.85
2.49,30.22,3.83,22.54,30.92,6.13,13.6,19.03,32.47,29.88,3.3,3.08,3.89,26.35,6.81,11.04,10.34,23.05,22.37,22.96,19.75,7.65,6.36,24.44,6.72,25.98,21.94,19.02,33.0,5.43,5.08,17.72,5.52,18.56,19.94,23.14,7.51,8.52,5.45,9.53,1.92,2.15,27.25,6.95,26.81,3.01,7.88,3.1,0.0,26.66,23.53,27.34,17.76
27.47,12.75,29.03,13.19,13.45,23.68,28.79,33.81,15.0,18.59,25.58,26.35,26.2,8.88,23.43,40.44,39.07,11.16,14.32,4.15,47.98,20.01,35.32,13.51,34.99,21.31,8.7,8.54,15.53,34.72,34.36,32.49,28.22,9.72,12.17,14.03,36.79,35.19,27.47,33.88,22.26,26.16,22.58,33.9,22.15,23.36,37.16,29.68,27.35,0.0,51.76,14.2,11.4
24.93,45.5,23.89,41.94,50.69,29.36,25.53,34.94,52.24,45.69,26.66,26.3,27.37,46.12,30.03,15.01,14.32,42.17,38.3,47.89,4.82,30.87,21.35,40.37,21.71,41.79,43.18,42.24,52.77,19.04,19.34,33.62,27.24,41.78,41.36,39.07,16.84,19.4,27.16,19.11,24.93,25.5,43.07,18.95,42.63,25.47,17.05,22.61,23.5,49.82,0.0,43.27,40.98
28.25,2.34,29.29,5.23,7.53,26.69,20.54,25.55,8.26,4.63,23.65,27.13,26.99,4.99,27.36,32.19,30.81,4.67,5.95,10.37,39.72,20.79,27.06,5.19,26.73,5.34,5.67,8.58,5.91,31.13,30.77,24.23,29.0,8.22,7.18,4.18,33.21,26.94,28.25,34.75,21.21,21.37,6.91,32.64,6.17,25.22,33.57,28.43,27.33,12.29,43.5,0.0,14.77
18.68,14.92,20.24,5.87,15.62,17.12,23.18,28.19,17.17,20.76,14.08,17.56,17.42,11.05,17.8,31.54,30.83,7.74,7.44,7.66,40.25,11.23,26.85,5.95,25.92,15.56,6.64,3.71,17.7,25.93,25.57,26.87,19.44,2.3,5.19,14.37,28.01,29.02,18.69,25.09,13.94,15.32,16.83,25.12,16.39,15.04,28.37,20.89,17.97,11.36,44.03,14.54,0.0
