30.1,7.78,35.34,34.85,35.31,40.61,26.32,12.8,6.8,2.28,22.36,32.33,21.76,0.0,26.36,27.67,19.12,26.28,29.08,32.3,32.48,41.11,31.76,19.41,33.39,26.8,34.53,30.52,30.09,33.54,3.53,10.69,16.36,36.19,3.65,25.56,27.15,10.86,35.54,22.48,27.06,36.36,23.01,26.91,9.85,24.25,19.6,28.09,29.81,29.35,21.25,44.46,5.38,22.07
4.16,25.98,14.8,10.56,13.55,22.04,5.19,18.86,27.8,26.62,3.21,9.16,2.61,26.34,0.0,3.41,20.82,6.17,7.07,12.03,12.83,22.54,7.46,20.65,17.31,10.36,12.92,7.35,16.63,13.8,29.63,24.01,12.43,19.55,26.07,7.28,2.12,19.93,11.25,15.6,4.69,13.52,2.96,6.79,19.98,4.06,15.94,17.36,5.75,3.49,24.53,25.89,24.11,18.32
1.49,28.16,13.87,9.55,12.55,21.04,6.03,21.03,29.97,28.8,5.55,5.15,4.95,28.51,3.49,0.0,23.0,7.01,5.07,11.02,11.83,21.54,5.6,21.49,16.3,10.38,11.92,4.53,18.78,12.79,31.81,26.19,16.66,18.55,28.25,8.12,3.05,22.1,10.24,16.45,5.77,9.2,5.19,7.64,22.16,6.21,18.11,19.51,3.56,2.87,25.12,24.89,26.29,20.49
24.43,8.4,37.01,33.68,36.98,42.28,27.99,9.36,10.22,20.02,18.52,26.65,17.92,16.31,20.69,22.0,0.0,27.95,22.58,33.97,34.15,42.77,30.58,21.08,35.05,28.46,36.2,24.85,11.55,35.21,12.05,6.44,22.44,37.85,19.47,27.23,21.47,9.2,34.37,24.15,28.72,30.66,19.18,28.58,5.62,18.58,6.99,9.55,26.62,23.77,1.98,46.13,9.94,2.75
6.47,26.38,12.39,8.15,11.15,19.64,1.27,21.77,31.68,26.55,3.71,12.93,4.4,26.26,6.16,7.24,28.09,0.0,10.53,9.62,10.43,20.13,5.05,15.72,14.9,4.52,10.51,11.12,22.53,11.39,28.48,27.9,10.89,17.15,26.0,1.08,5.32,19.82,8.84,10.68,1.48,11.12,3.66,0.95,23.15,9.96,16.09,23.26,4.88,4.42,30.21,23.49,24.09,18.56
7.16,26.78,14.65,16.41,14.46,27.9,12.28,19.66,28.6,27.42,9.33,4.54,8.73,27.13,6.74,5.17,22.55,13.26,0.0,17.88,18.69,28.39,13.32,27.74,23.16,17.24,18.78,7.58,14.42,19.65,30.43,24.81,22.91,25.41,26.87,14.37,6.83,20.73,17.1,22.7,12.02,13.39,8.98,13.89,20.78,4.66,16.74,15.15,9.35,6.94,22.32,31.75,24.91,19.12
10.2,32.71,4.32,3.15,3.16,11.14,9.77,28.11,38.02,32.89,11.5,17.68,12.19,32.6,11.9,11.35,34.43,10.75,15.19,0.0,1.07,11.64,5.4,20.17,5.51,6.34,2.53,15.87,27.2,2.13,34.82,34.23,21.66,8.65,32.34,9.84,9.99,26.16,1.86,13.9,9.51,4.14,10.26,8.86,29.49,14.63,27.38,27.93,8.14,9.09,36.55,14.99,30.43,29.76
11.01,32.73,4.69,4.15,3.69,10.2,10.58,28.12,38.03,32.9,12.31,18.49,13.0,32.61,12.71,12.16,34.44,11.56,15.99,1.07,0.0,10.7,6.21,20.18,5.47,7.25,3.05,16.68,28.01,1.53,34.83,34.25,21.67,7.71,32.35,10.65,10.8,26.17,2.78,13.91,10.32,4.67,11.07,9.67,29.5,15.44,28.19,28.74,8.95,9.9,36.56,14.05,30.44,30.57
21.72,42.0,14.76,14.86,14.73,3.47,21.29,37.4,47.31,42.18,23.02,29.2,23.71,41.89,23.41,22.86,43.72,22.27,26.7,12.45,11.52,0.0,16.92,29.46,12.88,19.04,13.95,27.39,38.72,11.45,44.11,43.52,30.95,5.98,41.63,21.35,21.51,35.45,13.49,23.19,21.02,15.78,21.78,20.38,38.78,26.15,38.9,39.45,19.66,20.61,45.84,3.38,39.72,41.28
5.05,31.46,8.01,2.99,6.77,15.26,5.35,26.85,36.76,31.63,7.08,11.76,7.77,31.35,7.47,5.82,27.84,6.33,10.76,5.24,6.05,15.76,0.0,20.81,10.52,4.57,6.14,9.95,22.78,7.02,33.57,32.98,15.97,12.77,31.08,5.84,5.57,24.91,4.47,15.76,5.08,5.77,5.84,4.78,28.24,10.21,22.96,23.51,2.73,4.67,29.97,19.11,29.18,25.34
20.89,19.32,23.22,24.34,23.19,28.49,15.81,14.71,24.62,19.49,17.97,27.34,18.66,19.2,20.58,21.65,21.03,15.77,24.94,20.18,20.35,28.98,21.24,0.0,21.26,14.67,22.41,25.53,32.0,21.42,21.42,20.84,9.91,24.06,18.94,15.04,19.74,12.76,25.03,6.63,16.54,24.23,17.92,16.4,16.09,26.16,21.51,29.99,19.29,18.84,23.15,32.33,17.03,22.29
8.84,34.53,6.25,1.98,5.0,13.49,8.41,29.92,39.83,34.7,10.14,16.32,10.83,34.41,10.54,9.99,30.91,9.39,13.83,3.06,3.97,13.99,4.04,23.87,0.0,6.17,4.37,14.51,25.84,5.25,36.63,36.05,19.04,11.0,34.15,8.48,8.63,27.97,2.13,18.83,8.15,4.64,8.9,7.5,31.3,13.27,26.02,26.57,6.78,7.73,33.03,17.34,32.24,28.4
10.67,26.96,10.45,6.21,9.21,17.69,5.47,22.36,32.27,27.14,7.9,17.12,8.59,26.85,10.36,10.74,28.68,4.52,14.58,6.34,7.25,18.19,4.62,14.42,8.38,0.0,8.57,15.31,26.59,9.45,29.07,28.48,15.91,14.27,26.59,3.6,9.38,20.41,5.64,8.15,5.68,9.17,7.85,3.88,23.74,14.02,29.16,27.32,7.3,8.48,30.8,21.54,24.68,29.93
11.26,34.93,1.46,2.54,0.77,12.66,10.82,30.32,40.23,35.1,12.55,18.5,13.24,34.81,12.95,12.4,36.64,11.8,16.24,2.53,3.28,13.16,6.46,22.39,3.59,8.58,0.0,16.35,28.25,4.41,37.03,36.45,23.87,10.17,34.55,10.89,11.05,28.38,2.55,16.11,10.56,1.82,11.31,9.91,31.7,15.68,28.44,28.98,9.19,10.15,38.76,16.51,32.64,30.81
4.58,29.42,16.12,14.1,16.18,25.59,9.97,22.29,31.23,30.06,9.25,2.22,8.65,29.77,7.6,3.83,24.25,10.95,6.8,15.57,16.38,26.08,11.0,25.43,18.83,14.92,16.69,0.0,20.03,17.34,33.07,27.45,20.59,23.09,29.51,12.06,6.75,23.36,14.79,20.38,9.71,11.08,8.9,11.58,23.41,7.46,19.37,20.76,7.04,6.72,26.38,29.43,27.55,21.75
23.78,15.91,31.27,33.03,31.08,44.52,28.9,16.87,17.73,27.53,22.84,21.07,22.24,23.82,20.04,21.36,8.13,29.89,17.8,34.5,35.31,45.02,29.94,28.59,42.56,35.97,35.4,24.2,0.0,36.27,19.56,13.94,29.95,45.36,26.98,31.0,20.82,16.7,33.73,31.66,28.64,30.01,22.48,30.51,13.13,17.96,7.29,4.73,25.97,22.2,7.9,48.37,17.44,7.81
10.28,33.02,4.03,3.41,3.34,10.84,9.84,28.41,38.32,33.19,11.57,17.75,12.26,32.9,11.97,11.42,34.73,10.83,15.26,1.0,0.98,11.33,5.48,20.48,6.1,7.6,2.71,15.94,27.27,0.0,35.12,34.54,21.96,8.35,32.64,9.91,10.07,26.46,2.04,14.2,9.58,4.32,10.34,8.93,29.79,14.7,27.46,28.0,8.22,9.17,36.85,14.69,30.73,29.84
33.57,4.22,37.59,37.1,37.56,42.85,28.56,10.35,3.7,5.5,24.61,35.79,24.01,3.53,29.83,31.14,12.11,28.53,32.55,34.55,34.72,43.35,34.0,21.66,35.63,29.04,36.78,33.98,23.08,35.78,0.0,8.0,18.61,38.43,7.46,27.8,30.61,9.2,37.79,24.73,29.3,38.6,25.26,29.15,7.79,27.71,16.13,21.08,32.05,31.6,14.24,46.7,4.97,13.37
27.84,3.45,37.03,36.54,37.0,42.29,28.0,9.38,4.86,20.04,21.94,30.07,21.34,10.69,24.1,25.42,6.39,27.97,26.83,33.99,34.16,42.79,33.44,21.1,35.07,28.48,36.22,28.26,17.36,35.22,6.7,0.0,22.46,37.87,19.49,27.24,24.89,9.21,37.23,24.17,28.74,34.08,22.59,28.59,6.11,21.99,10.41,15.36,30.03,27.19,8.52,46.14,6.14,7.65
16.54,21.07,24.09,20.0,24.06,29.36,11.46,10.08,26.38,21.25,13.62,23.0,11.51,20.96,16.24,17.31,22.78,11.43,20.6,21.05,21.23,29.86,16.9,9.99,22.14,15.55,23.28,21.19,29.88,22.29,23.18,22.59,0.0,24.94,20.7,10.7,15.4,14.52,20.69,11.23,12.2,22.96,13.57,12.05,17.85,20.73,16.08,31.75,14.95,14.5,24.91,33.21,18.79,18.55
18.08,36.04,11.11,11.21,11.08,3.14,17.64,31.43,41.34,36.21,19.37,25.55,20.06,35.93,19.76,19.21,37.75,18.62,23.05,8.8,7.87,5.67,13.27,23.5,9.23,15.39,10.3,23.74,35.07,7.8,38.15,37.56,24.98,0.0,35.66,17.7,17.86,29.49,9.84,17.23,17.37,12.13,18.13,16.73,32.82,22.5,35.25,35.8,16.01,16.96,39.88,9.03,33.76,39.01
29.95,10.75,35.2,34.71,35.17,40.46,26.17,12.66,11.17,3.45,22.21,32.18,21.62,3.65,26.21,27.53,18.98,26.14,28.94,32.16,32.33,40.96,31.61,19.27,33.24,26.65,34.39,30.37,29.95,33.39,7.47,18.79,16.22,36.04,0.0,25.41,27.0,10.71,35.4,22.34,26.91,36.21,22.87,26.76,14.04,24.1,19.45,27.94,29.66,29.21,21.1,44.31,7.77,21.92
7.5,25.59,12.86,8.62,11.62,20.1,2.31,20.98,30.89,25.76,4.5,13.96,5.19,25.47,7.19,8.27,27.3,1.08,11.56,10.09,10.89,20.6,5.52,14.93,15.37,3.58,10.98,12.15,23.56,11.86,27.69,27.11,10.1,17.61,25.21,0.0,6.35,19.03,9.31,9.89,2.52,11.58,4.44,1.03,22.36,10.99,17.12,24.29,5.91,5.45,29.42,23.95,23.3,19.59
2.4,26.77,12.89,8.65,11.65,20.14,4.01,19.64,28.58,27.41,3.23,8.51,3.38,27.12,2.12,2.76,21.61,5.0,6.81,10.12,10.93,20.63,5.56,19.48,15.4,9.48,11.02,6.7,17.42,11.89,30.42,24.8,14.64,17.65,26.86,6.11,0.0,20.71,9.34,14.43,3.38,11.62,2.17,5.62,20.77,4.85,16.72,18.15,3.84,1.59,25.32,23.99,24.9,19.1
23.88,7.52,29.11,28.62,29.08,34.38,20.09,3.37,12.82,9.46,16.14,26.11,15.54,7.08,20.14,21.46,9.23,20.06,22.86,26.07,26.25,34.88,25.53,13.18,27.16,20.57,28.3,24.3,20.2,27.31,9.2,9.04,14.55,29.96,8.91,19.33,24.02,0.0,29.31,16.25,20.83,30.13,16.79,20.68,4.29,18.03,7.63,18.19,23.58,23.12,11.35,38.23,4.43,10.49
9.59,34.56,3.87,1.3,3.18,11.99,9.15,29.95,39.86,34.73,10.88,17.06,11.57,34.45,11.28,10.73,31.65,10.14,14.57,2.0,2.36,12.48,3.26,24.62,7.25,5.65,2.55,15.25,26.58,3.74,36.67,36.08,19.78,9.49,34.18,9.22,9.38,28.01,0.0,15.75,8.89,2.98,9.64,8.24,31.34,14.01,26.77,27.31,7.52,8.48,33.77,15.83,32.28,29.14
15.97,22.41,16.8,16.77,16.77,22.07,10.89,17.8,27.72,22.59,13.06,22.43,13.75,22.3,15.67,16.74,24.12,10.86,20.03,13.76,13.94,22.57,16.33,6.63,14.85,8.26,15.99,20.62,35.09,15.0,24.52,23.93,11.35,17.65,22.03,10.13,14.83,15.86,15.47,0.0,11.63,17.82,13.0,11.48,19.19,19.47,24.6,33.09,14.38,13.93,26.25,25.92,20.13,25.38
5.25,27.13,11.82,7.49,10.49,18.98,0.74,22.52,32.43,27.3,2.74,11.71,3.43,27.02,4.7,6.02,28.84,1.48,9.31,8.96,9.77,19.48,4.4,16.48,14.25,5.68,9.86,9.9,20.58,10.74,29.24,28.65,11.64,16.49,26.75,2.52,3.38,20.58,8.19,11.43,0.0,10.46,2.69,2.11,23.91,8.01,16.45,21.31,3.66,3.2,30.97,22.83,24.85,18.93
7.83,36.83,1.84,2.8,1.1,14.36,11.43,32.22,42.13,37.0,13.16,15.2,13.85,36.71,13.56,9.56,31.42,12.41,13.96,4.15,5.18,14.86,5.77,24.28,5.48,9.19,1.82,11.77,27.2,6.24,38.93,38.34,25.77,11.87,36.45,11.5,11.65,30.27,2.98,18.01,11.17,0.0,11.92,10.52,33.6,14.63,26.53,27.93,6.58,10.75,33.54,18.21,34.54,28.91
4.51,23.2,13.31,9.07,12.07,20.49,2.54,15.58,26.34,23.34,1.37,12.81,1.25,23.05,2.97,5.24,19.36,3.66,8.87,10.54,11.34,20.98,5.97,18.46,15.75,7.85,11.43,11.01,19.08,12.31,25.27,22.55,10.43,17.99,22.79,4.44,2.18,16.64,9.76,13.41,2.73,12.03,0.0,4.29,18.24,6.52,14.38,19.82,4.76,2.34,21.48,24.33,20.83,16.86
7.1,26.46,11.7,7.46,10.46,18.95,1.91,21.85,31.76,26.63,4.34,13.56,5.03,26.34,6.79,7.87,28.17,0.95,11.15,8.93,9.74,19.44,4.36,15.81,14.21,3.88,9.82,11.75,23.16,10.7,28.56,27.98,10.97,16.45,26.08,1.03,5.95,19.9,8.15,10.76,2.11,10.43,4.29,0.0,23.23,10.59,16.71,23.89,5.5,5.05,30.29,22.8,24.17,19.18
23.82,4.58,32.66,32.17,32.63,37.93,23.64,3.25,9.88,15.67,19.69,26.05,19.09,9.84,20.08,21.4,6.29,23.61,22.8,29.62,29.8,38.43,29.08,16.73,30.71,24.12,31.85,24.24,17.26,30.86,11.72,6.1,18.1,33.51,15.12,22.88,20.87,4.85,32.86,19.8,24.38,33.68,20.34,24.23,0.0,17.97,6.39,15.26,27.13,26.67,8.42,41.78,5.08,4.17
7.85,23.99,15.34,17.1,15.15,28.59,12.97,16.87,25.81,24.63,5.63,10.08,5.03,24.35,4.11,5.43,18.83,13.96,4.12,18.57,19.38,29.09,14.01,25.83,23.85,17.93,19.47,8.27,14.36,20.34,27.64,22.02,20.69,26.1,24.08,15.07,4.89,17.94,17.8,23.39,12.71,14.08,5.61,14.58,17.99,0.0,13.95,15.09,10.04,6.27,22.25,32.44,22.12,16.33
20.0,12.35,27.48,29.25,27.3,40.73,25.12,4.24,14.17,17.89,13.6,22.22,13.0,17.61,16.26,17.57,7.19,17.29,18.98,30.72,31.52,41.23,26.15,19.09,36.0,30.07,31.61,20.41,8.46,32.49,16.0,10.38,13.94,38.24,17.34,18.07,17.04,7.61,29.94,22.16,24.85,26.23,14.25,17.91,6.35,14.14,0.0,9.73,22.19,19.34,9.31,44.58,9.83,3.66
21.03,17.42,28.52,30.28,28.33,41.77,26.15,12.2,19.24,29.04,20.09,18.32,19.49,25.33,17.29,18.61,9.64,27.13,15.05,31.75,32.56,42.26,27.19,30.1,37.03,31.11,32.65,21.45,5.77,33.52,21.07,15.46,31.46,39.28,28.49,28.24,18.07,18.21,30.97,33.17,25.89,27.26,19.73,27.76,14.64,15.21,9.74,0.0,23.22,19.45,9.41,45.62,18.96,8.88
2.99,30.16,11.19,6.87,9.87,18.36,4.05,25.55,35.46,30.33,5.78,8.76,6.47,30.05,6.01,3.76,26.59,5.03,9.14,8.34,9.14,18.85,2.73,19.51,13.62,7.69,9.23,6.95,22.37,10.11,32.27,31.68,14.67,15.86,29.78,6.14,3.89,23.61,7.56,14.46,3.78,6.59,4.09,5.65,26.94,9.8,21.71,23.1,0.0,2.63,28.72,22.21,27.88,24.09
2.16,28.61,12.63,8.4,11.39,19.88,4.26,21.49,30.42,29.25,5.31,7.98,4.71,28.96,3.66,2.53,23.45,5.24,6.37,9.86,10.67,20.38,5.3,19.72,15.15,9.22,10.76,6.17,19.23,11.64,32.26,26.64,14.89,17.39,28.7,6.35,1.79,22.55,9.09,14.68,4.0,11.36,3.6,5.87,22.61,6.66,18.56,19.96,3.17,0.0,25.57,23.73,26.74,20.94
26.68,10.66,39.27,35.93,39.24,44.53,30.24,11.62,12.48,22.28,20.78,25.66,20.18,18.57,24.63,24.26,1.98,30.21,22.39,36.23,36.4,45.03,32.84,23.34,37.31,30.72,38.46,27.1,11.36,37.46,14.31,8.69,24.7,40.11,21.73,29.48,25.42,11.45,36.63,26.41,30.98,32.92,21.43,30.83,7.87,22.55,9.25,9.36,28.87,26.8,0.0,48.38,12.19,4.45
24.17,44.45,17.2,17.3,17.17,5.91,23.73,39.84,49.75,44.62,25.46,31.64,26.15,44.33,25.86,25.31,46.16,24.71,29.14,14.89,13.96,3.73,19.36,31.9,15.32,21.48,16.39,29.83,41.16,13.89,46.55,45.97,33.39,8.42,44.07,23.8,23.95,37.89,15.93,25.63,23.47,18.22,24.22,22.82,41.22,28.59,41.34,41.89,22.11,23.05,48.28,0.0,42.16,43.72
27.91,3.24,33.28,32.79,33.25,38.55,24.26,5.57,7.69,8.32,20.17,30.14,19.57,5.38,24.17,25.48,10.01,24.23,26.89,30.24,30.42,39.05,29.7,17.35,31.33,24.74,32.47,28.33,20.98,31.48,4.97,6.15,18.72,34.13,7.77,23.5,24.96,4.43,33.49,20.42,25.0,34.3,20.82,24.85,5.09,22.06,9.82,18.97,27.75,27.3,12.13,42.4,0.0,11.27
22.03,9.71,29.51,31.28,29.33,42.77,18.69,4.79,11.52,22.64,16.13,24.26,15.53,22.36,18.29,19.6,2.76,19.82,21.01,32.75,33.56,43.26,28.18,22.38,38.03,29.77,33.64,22.45,11.26,34.52,13.36,7.74,18.7,39.16,22.09,20.6,19.08,10.5,31.97,25.45,18.89,28.26,16.78,20.44,4.17,16.18,3.66,8.88,24.22,21.38,4.45,46.62,9.25,0.0
