4.86,21.67,11.35,9.51,14.51,19.87,9.45,2.44,18.0,15.06,0.0,20.47,17.33,7.85,5.57,23.8,17.35,23.66,12.52,9.38,13.15,8.2,16.55,13.9,9.39,8.51,20.05,21.05,12.56,20.63,1.07,11.41,14.3,4.25,14.1,13.09,18.56,6.2,12.54,17.94,12.09,7.41,3.38,20.27,10.89,15.46
27.21,4.06,36.05,30.1,22.87,27.81,12.55,22.28,25.94,17.75,20.92,0.0,6.9,24.41,28.84,42.85,6.69,42.7,10.6,28.96,35.75,27.77,13.72,8.27,34.09,33.21,37.25,18.37,10.45,12.45,21.72,36.12,22.24,28.13,33.8,10.45,5.31,22.86,10.61,15.09,36.79,29.27,26.4,7.92,11.22,6.87
23.9,10.62,33.3,26.79,24.51,29.45,9.24,18.97,27.58,19.39,17.61,6.62,0.0,21.1,22.09,44.49,0.46,44.34,7.29,30.6,35.11,24.46,7.08,4.96,31.34,30.46,38.89,20.01,7.0,5.8,18.41,33.37,23.88,20.78,30.49,7.73,5.19,19.55,7.31,8.44,34.04,25.96,23.09,2.87,7.91,2.57
3.85,27.31,13.25,6.74,18.98,24.34,15.08,5.22,22.47,19.53,6.17,24.28,21.14,0.0,10.5,25.78,21.16,25.63,18.15,13.86,15.06,2.84,17.58,17.17,11.29,10.41,22.02,26.69,18.19,20.15,5.55,13.32,18.77,8.41,10.44,18.72,21.58,2.71,17.27,17.45,13.99,5.91,4.75,24.09,16.52,18.72
6.91,27.52,6.5,4.47,11.69,17.05,14.02,6.86,15.18,12.24,5.44,28.48,21.9,10.43,0.0,19.02,21.91,18.87,17.09,4.21,8.3,11.71,26.21,18.47,4.64,3.65,15.27,26.93,23.44,25.42,5.62,6.56,11.48,1.95,9.25,22.88,24.41,9.13,17.1,22.73,7.23,3.69,4.42,31.67,15.46,20.02
21.6,41.61,14.88,18.7,21.88,31.11,40.06,23.44,24.26,26.33,24.34,42.56,44.73,26.13,19.0,0.0,44.53,0.96,43.46,18.54,14.13,27.4,39.32,38.91,15.37,15.91,5.84,41.02,37.52,41.04,22.62,12.89,23.32,20.6,15.59,36.96,38.49,25.1,39.0,38.34,13.56,19.49,20.39,45.76,38.99,40.46
23.92,10.49,33.32,26.8,24.38,29.32,9.26,18.99,27.45,19.26,17.62,6.49,0.46,21.12,22.11,44.35,0.0,44.21,7.31,30.46,35.12,24.48,7.53,4.98,31.36,30.48,38.75,19.87,7.02,6.26,18.43,33.38,23.75,20.79,30.51,7.74,5.21,19.57,7.32,8.9,34.05,25.98,23.11,2.86,7.93,2.58
21.06,41.07,14.34,18.16,21.34,30.58,39.52,22.9,23.72,25.79,23.8,42.02,44.19,25.59,18.46,0.96,43.99,0.0,42.92,18.0,13.59,26.87,38.78,38.37,14.83,15.37,5.3,40.48,36.98,40.5,22.08,12.35,22.78,20.06,15.05,36.42,37.95,24.56,38.47,37.81,13.02,18.95,19.85,45.22,38.45,39.92
20.7,14.4,30.1,23.59,23.1,28.04,1.83,15.77,26.17,17.98,12.58,10.41,7.27,17.9,17.07,42.63,7.29,42.48,0.0,20.88,31.91,21.26,5.65,3.84,28.14,27.26,37.47,18.45,3.43,8.06,13.39,30.17,22.47,15.75,27.29,4.03,7.43,16.35,1.32,11.35,30.84,22.76,15.92,10.21,2.73,5.39
10.69,27.44,4.98,6.59,7.72,16.95,25.89,11.55,10.09,12.16,9.38,28.4,30.57,14.21,4.21,18.5,30.36,18.36,29.3,0.0,7.78,15.48,27.43,30.67,4.01,4.02,14.2,26.85,23.36,36.12,9.56,6.05,9.15,5.76,7.93,22.8,24.33,13.21,29.31,26.45,6.72,7.18,8.5,31.59,24.83,30.54
10.85,34.83,2.54,4.92,15.1,24.34,22.17,12.69,17.48,19.55,13.6,35.78,32.13,15.38,8.26,13.94,32.15,13.8,25.24,7.79,0.0,16.66,28.57,28.16,3.84,5.16,10.19,34.24,30.74,30.29,11.87,1.77,16.54,9.85,1.73,30.18,31.71,14.35,28.26,27.6,1.11,8.73,9.64,38.98,23.61,29.71
4.93,29.56,14.6,8.08,20.32,25.69,17.33,8.1,23.82,20.88,8.48,26.53,23.4,2.85,11.85,27.12,23.41,26.97,20.41,15.2,16.4,0.0,19.84,19.43,12.63,11.75,23.37,28.94,20.44,22.4,7.86,14.66,20.12,9.75,11.79,20.98,23.84,5.24,19.52,19.71,15.33,7.26,6.77,26.34,18.78,20.98
21.0,17.13,30.4,23.89,31.02,35.96,6.92,16.07,34.09,25.9,17.33,13.13,6.65,18.2,27.65,42.93,7.11,42.78,5.65,31.01,32.21,21.56,0.0,5.12,28.44,27.56,39.17,26.52,8.87,2.41,17.45,30.47,30.39,25.56,27.59,9.59,13.46,17.85,4.95,5.05,31.14,23.06,20.19,7.97,9.27,5.51
20.44,11.88,29.85,23.33,24.37,29.31,5.49,15.52,27.44,19.25,13.85,7.88,4.74,17.64,18.34,42.37,4.76,42.22,3.54,22.15,31.65,21.0,5.37,0.0,27.88,27.0,38.61,19.73,3.75,6.05,14.66,29.91,23.74,17.02,27.03,4.48,4.63,16.09,2.06,9.15,30.58,22.5,19.64,7.69,4.16,1.81
6.44,32.63,1.51,3.48,16.38,22.16,18.55,9.07,20.29,17.35,9.97,33.59,28.51,11.76,4.63,15.22,28.52,15.07,21.62,4.17,3.84,13.03,24.95,24.54,0.0,1.22,11.47,32.04,28.55,26.67,8.25,2.76,16.59,6.23,4.45,27.99,29.52,10.73,24.63,23.97,2.76,4.06,6.02,31.45,19.99,26.09
7.28,31.67,3.15,2.9,15.84,21.2,17.59,8.11,19.33,16.39,9.01,32.63,27.55,10.8,3.67,15.68,27.57,15.53,20.66,3.93,4.96,12.07,23.99,23.58,1.22,0.0,11.92,31.08,27.59,25.71,7.29,3.22,15.63,5.27,5.91,27.03,28.56,9.77,23.67,23.01,3.89,4.07,5.06,30.49,19.03,25.13
18.07,35.78,11.35,15.16,16.06,25.29,34.23,19.9,18.43,20.5,20.81,36.74,38.9,22.59,15.47,6.36,38.7,6.21,37.64,15.01,10.59,23.87,35.79,35.37,11.84,12.37,0.0,35.19,31.7,37.51,19.09,9.36,17.49,17.06,12.06,31.13,32.67,21.56,37.65,34.81,10.03,15.95,16.85,39.93,33.16,38.87
29.47,8.61,34.37,32.36,21.19,26.13,14.95,24.54,24.26,16.07,21.34,17.47,19.63,26.67,27.16,41.17,19.43,41.02,18.36,27.28,34.07,30.03,26.46,19.73,32.41,31.53,35.57,0.0,13.18,25.19,22.15,34.44,20.57,26.45,35.67,12.77,13.39,25.12,18.37,27.83,35.11,29.6,28.64,20.66,13.88,21.29
20.96,8.45,30.69,23.85,17.51,22.45,4.48,16.04,20.58,12.39,12.84,10.75,7.62,18.16,23.48,37.49,7.63,37.34,3.43,23.6,30.39,21.53,9.3,3.76,28.73,27.85,31.89,13.21,0.0,9.53,13.65,30.76,16.89,22.77,27.55,0.89,4.68,16.61,3.57,17.73,31.43,23.02,16.18,10.56,1.73,4.58
22.48,15.99,31.88,25.37,29.89,34.83,11.26,18.2,32.96,24.77,20.42,12.0,5.51,19.68,29.13,44.4,5.97,44.26,9.31,32.48,33.69,23.04,2.42,6.05,29.92,29.04,40.65,25.38,9.52,0.0,19.74,31.95,29.26,27.04,29.07,10.25,12.32,16.59,7.37,3.55,32.62,24.54,20.61,6.83,9.93,6.56
4.23,22.44,10.04,8.51,14.5,19.86,10.22,1.72,17.99,15.05,1.07,21.23,18.1,7.31,6.02,22.56,18.11,22.42,13.29,9.56,11.85,7.56,20.88,17.08,8.08,7.2,18.81,21.82,13.33,20.09,0.0,10.11,14.29,3.93,12.8,13.86,19.32,5.66,13.3,17.39,10.78,6.41,2.54,21.04,11.66,16.22
9.11,33.64,2.04,6.21,13.91,24.05,20.43,10.95,16.29,18.36,11.86,34.6,30.39,13.64,6.52,12.66,30.41,12.51,23.5,6.05,1.77,14.92,26.83,26.42,2.58,3.42,8.91,33.05,29.55,28.55,10.14,0.0,15.35,8.11,2.73,28.99,30.52,12.61,26.52,25.86,0.71,7.0,7.9,33.34,21.87,27.98
15.36,22.43,17.21,16.29,1.61,9.01,20.88,15.31,3.13,7.15,13.89,23.38,25.55,18.88,11.75,23.54,25.35,23.4,24.28,9.66,16.45,20.15,32.38,25.66,17.0,16.12,17.95,21.84,18.34,31.1,14.36,15.28,0.0,11.04,18.05,17.78,19.31,17.94,24.3,33.74,15.95,14.19,13.23,26.58,19.81,25.52
5.27,26.88,7.6,6.2,11.04,16.41,12.79,4.89,14.54,11.6,4.21,27.83,20.67,8.79,2.07,20.13,20.69,19.98,15.86,5.76,9.41,10.06,23.77,17.24,5.64,4.76,16.37,26.29,22.79,22.99,3.94,7.67,10.84,0.0,10.36,22.23,23.76,7.85,15.88,20.29,8.34,4.1,3.14,31.03,14.23,18.8
7.77,36.49,3.34,4.43,16.77,26.0,24.51,13.65,19.14,21.21,14.55,37.45,30.58,10.58,9.21,15.49,30.59,15.34,27.59,7.91,1.72,11.85,27.02,26.61,4.45,6.12,11.73,35.9,32.41,29.58,12.83,2.73,18.2,10.81,0.0,31.84,33.38,12.53,26.7,26.89,2.05,6.17,10.6,33.52,25.96,28.16
21.42,9.02,30.13,24.31,16.95,21.89,4.12,16.5,20.02,11.83,13.29,10.35,8.83,18.62,22.92,36.93,8.85,36.78,4.03,23.04,29.83,21.99,10.03,4.49,28.17,27.29,31.33,12.8,0.89,10.26,14.1,30.2,16.32,22.21,28.01,0.0,5.25,17.07,4.01,18.94,30.87,23.49,20.62,11.78,1.4,5.31
24.38,4.29,31.32,28.64,18.14,23.08,10.3,19.45,21.21,13.02,18.3,5.12,5.23,21.58,24.1,38.11,5.25,37.96,8.35,24.22,31.02,24.94,9.31,4.67,29.35,28.47,32.51,13.63,4.32,12.84,19.1,31.38,17.51,23.39,32.61,4.9,0.0,20.02,6.03,15.48,32.05,26.55,25.58,8.32,6.31,4.58
5.76,25.33,15.16,8.64,20.89,26.25,13.11,3.96,24.38,21.44,6.18,22.31,19.17,2.71,12.41,27.68,19.19,27.54,16.18,15.76,16.96,6.32,17.68,15.2,13.2,12.32,23.93,24.72,16.22,16.9,5.5,15.23,20.68,10.32,12.35,16.75,19.61,0.0,15.29,14.2,15.9,7.82,5.25,22.39,14.55,16.75
20.23,13.28,29.63,23.11,20.91,25.85,2.95,15.3,23.98,15.79,12.61,9.28,6.14,17.43,17.1,42.15,6.16,42.0,1.32,26.99,31.43,20.79,4.95,2.05,27.66,26.79,35.28,16.26,3.56,7.37,13.42,29.69,20.28,15.78,26.82,4.01,6.32,15.87,0.0,10.47,30.36,22.29,19.42,9.09,2.72,3.33
20.05,18.94,29.46,22.94,32.83,37.77,19.11,15.78,35.9,27.71,17.99,14.94,8.46,17.26,26.71,41.98,8.92,41.83,17.16,30.06,31.26,20.62,5.01,9.34,27.49,26.61,38.23,28.33,12.81,3.74,17.32,29.52,32.2,24.61,26.65,13.54,15.27,14.16,10.66,0.0,30.19,22.12,18.18,9.78,17.78,9.85
9.78,34.34,1.53,5.09,14.62,24.72,21.1,11.62,16.99,19.07,12.53,35.3,31.06,14.31,7.19,13.38,31.08,13.23,24.18,6.72,1.11,15.59,27.51,27.09,2.76,4.09,9.62,33.75,30.26,29.22,10.81,0.71,16.05,8.78,2.05,29.7,31.23,13.28,27.19,26.53,0.0,7.67,8.57,34.01,22.54,28.65
2.82,30.0,6.97,1.8,14.17,19.53,19.86,6.36,17.66,14.72,7.34,30.96,25.93,5.93,3.5,19.49,25.94,19.35,22.94,7.57,8.77,7.21,22.37,21.96,4.06,4.13,15.74,29.41,22.97,24.93,6.09,7.03,13.96,3.6,6.19,23.51,26.89,7.89,22.05,22.24,7.7,0.0,3.2,28.87,21.31,23.51
2.5,29.6,8.05,4.95,13.76,19.13,16.76,3.35,17.26,14.32,3.38,25.96,22.82,4.66,4.65,20.57,22.84,20.42,19.83,8.65,9.85,6.47,19.26,18.85,6.08,5.2,16.81,28.37,19.87,20.95,2.54,8.11,13.56,2.73,10.8,20.4,23.26,5.04,18.95,18.26,8.78,3.2,0.0,25.77,18.2,20.4
26.73,11.9,36.13,29.61,25.79,30.73,12.07,24.14,28.86,20.67,20.43,7.9,2.76,23.93,31.76,45.76,2.74,45.62,10.12,31.88,38.67,27.29,8.4,7.79,34.16,33.28,40.16,21.28,10.84,7.13,21.24,36.19,25.16,31.04,33.32,12.04,8.23,22.53,10.13,9.77,36.86,28.79,26.55,0.0,10.74,6.38
19.3,14.74,28.7,22.18,18.55,23.49,2.81,14.37,21.62,13.43,11.18,10.74,7.6,16.5,15.66,38.52,7.62,38.38,2.73,24.64,30.5,19.86,9.26,4.17,26.73,25.85,32.92,13.91,1.73,9.94,11.98,28.76,17.92,14.34,25.89,1.4,6.6,14.94,2.72,17.71,29.43,21.36,14.52,10.55,0.0,5.73
21.88,10.75,31.28,24.77,24.65,29.59,7.22,16.95,27.72,19.53,15.59,6.76,2.57,19.08,20.07,43.8,2.58,43.66,5.27,30.73,33.09,22.44,5.51,1.81,29.32,28.44,40.05,21.46,4.57,6.56,16.39,31.35,24.02,18.76,28.47,5.3,4.53,17.53,3.35,9.9,32.02,23.94,21.07,6.56,5.89,0.0
